Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2013-M01,2013-M02,2013-M03,2013-M04,2013-M05,2013-M06,2013-M07,2013-M08,2013-M09,2013-M10,2013-M11,2013-M12,2014-M01,2014-M02,2014-M03,2014-M04,2014-M05,2014-M06,2014-M07,2014-M08,2014-M09,2014-M10,2014-M11,2014-M12,2015-M01,2015-M02,2015-M03,2015-M04,2015-M05,2015-M06,2015-M07,2015-M08,2015-M09,2015-M10,2015-M11,2015-M12,2016-M01,2016-M02,2016-M03,2016-M04,2016-M05,2016-M06,2016-M07,2016-M08,2016-M09,2016-M10,2016-M11,2016-M12,2017-M01,2017-M02,2017-M03,2017-M04,2017-M05,2017-M06,2017-M07,2017-M08,2017-M09,2017-M10,2017-M11,2017-M12,2018-M01,2018-M02,2018-M03,2018-M04,2018-M05,2018-M06,2018-M07,2018-M08,2018-M09,2018-M10,2018-M11,2018-M12,2019-M01,2019-M02,2019-M03,2019-M04,2019-M05,2019-M06,2019-M07,2019-M08,2019-M09,2019-M10,2019-M11,2019-M12,2020-M01,2020-M02,2020-M03,2020-M04,2020-M05,2020-M06,2020-M07,2020-M08,2020-M09,2020-M10,2020-M11,2020-M12,2021-M01,2021-M02,2021-M03,2021-M04,2021-M05,2021-M06,2021-M07,2021-M08,2021-M09,2021-M10,2021-M11,2021-M12,2022-M01,2022-M02,2022-M03,2022-M04,2022-M05,2022-M06,2022-M07,2022-M08,2022-M09,2022-M10,2022-M11,2022-M12,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M03,2025-M04,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M01,2026-M02,2026-M03,2026-M04
001,Guruch,Рис,Rice,Гуруч,3494.0,3468.0,3468.0,3468.0,3385.0,3347.0,3377.0,3386.0,3398.0,3448.0,3533.0,3608.0,3630.0,3705.0,3561.0,3535.0,3468.0,3470.0,3553.0,3700.0,3818.0,4097.0,4230.0,5050.0,5382.0,5708.0,5867.0,6061.0,6782.0,6930.0,6885.0,7071.0,7117.0,7147.0,5906.0,5503.0,5464.0,5436.0,5408.0,5376.0,5648.0,5782.0,5742.0,5742.0,5797.0,5891.0,5571.0,5045.0,5124.0,5170.0,5214.0,5195.0,5195.0,4741.0,4947.0,4623.0,4585.0,4723.0,4788.0,6673.0,6415.0,6236.0,6281.0,6225.0,6526.0,7978.0,9041.0,9233.0,7928.0,8606.0,9270.0,9874.0,10402.0,10094.0,10072.0,10042.0,10009.0,9933.0,10012.0,10115.0,10564.0,10777.0,10417.0,10334.0,9859.0,9910.0,9930.0,10063.0,10089.0,10115.0,10176.0,10291.0,10918.0,11381.0,11170.0,11285.0,11391.0,11394.0,11351.0,11104.0,10901.0,10979.0,11032.0,11003.0,11020.0,10944.0,10673.0,10298.0,10262.0,10435.0,10774.0,10684.0,11018.0,11791.0,12072.0,12811.0,13490.0,13539.0,13611.0,14254.0,16722.0,17900.0,19271.0,19976.0,20537.0,21273.0,21459.0,22076.0,22583.0,21792.0,21324.0,21361.0,21424.0,21275.0,21268.0,21850.0,22312.0,22429.0,22701.0,22831.0,22944.0,22380.0,21321.0,20879.0,20724.0,20679.0,20601.0,20668.0,20248.0,20335.0,20411.0,20344.0,20265.0,19974.0,19210.0,18376.0,17833.0,17773.0,17573.0,17443.0
003,Arpa,Ячмень,Barley,Арпа,1371.0,1371.0,1371.0,1393.0,1335.0,1270.0,1217.0,1236.0,1211.0,1206.0,1244.0,1250.0,1290.0,1321.0,1324.0,1305.0,1332.0,1293.0,1290.0,1303.0,1322.0,1306.0,1333.0,1340.0,1364.0,1392.0,1400.0,1394.0,1300.0,1317.0,1377.0,1323.0,1271.0,1242.0,1283.0,1317.0,1347.0,1419.0,1426.0,1500.0,1527.0,1550.0,1542.0,1488.0,1556.0,1538.0,1583.0,1688.0,1729.0,1704.0,1688.0,1713.0,1725.0,1733.0,1721.0,1713.0,1779.0,1854.0,1781.0,1810.0,1919.0,1921.0,1954.0,2013.0,2038.0,2038.0,2038.0,1913.0,1944.0,2015.0,2071.0,2108.0,2373.0,2378.0,2378.0,2413.0,2413.0,2413.0,2657.0,2520.0,2570.0,2609.0,2661.0,2661.0,2665.0,2667.0,2703.0,2807.0,3458.0,3499.0,3469.0,3460.0,3418.0,3419.0,3424.0,3436.0,3483.0,3522.0,3571.0,3620.0,3687.0,3774.0,3753.0,3683.0,3615.0,3622.0,3664.0,3707.0,3163.0,3175.0,3460.0,3825.0,4238.0,4375.0,4313.0,4900.0,4438.0,4625.0,4625.0,4625.0,0.0,0.0,0.0,0.0,0.0,4417.0,4458.0,4583.0,4729.0,4833.0,4692.0,4500.0,4500.0,4646.0,4771.0,4771.0,4604.0,4604.0,4604.0,4348.0,4310.0,4292.0,4417.0,4417.0,4417.0,4417.0,4365.0,4425.0,4344.0,4333.0,4367.0,4417.0,4500.0,4500.0,4528.0,4662.0,4625.0,4550.0,4567.0,4573.0
0004,Bug'doy,Пшеница,Wheat,Буғдой,1023.0,1072.0,1099.0,1116.0,1144.0,1144.0,1075.0,1033.0,1048.0,1054.0,1080.0,1096.0,1122.0,1177.0,1155.0,1267.0,1192.0,1198.0,1173.0,1165.0,1179.0,1165.0,1177.0,1204.0,1204.0,1201.0,1217.0,1271.0,1285.0,1256.0,1325.0,1322.0,1321.0,1363.0,1414.0,1376.0,1450.0,1448.0,1467.0,1573.0,1552.0,1604.0,1565.0,1544.0,1560.0,1598.0,1610.0,1688.0,1729.0,1758.0,1725.0,1783.0,1842.0,1833.0,1917.0,1850.0,1933.0,2100.0,2013.0,2117.0,2465.0,2381.0,2459.0,2494.0,2511.0,2511.0,2294.0,2109.0,2459.0,2350.0,2541.0,2654.0,2442.0,2555.0,2593.0,2609.0,2665.0,2777.0,2867.0,2808.0,2821.0,2887.0,3062.0,3052.0,3064.0,3066.0,3500.0,4121.0,3958.0,3816.0,3598.0,3740.0,3860.0,3964.0,3971.0,3971.0,4115.0,4143.0,4061.0,4217.0,4367.0,4332.0,4286.0,4071.0,4063.0,4201.0,4271.0,4276.0,4141.0,4194.0,4232.0,4489.0,4756.0,5556.0,5821.0,5767.0,5583.0,5521.0,5515.0,5520.0,0.0,0.0,0.0,0.0,0.0,5214.0,5278.0,5194.0,5326.0,5444.0,5361.0,5306.0,5306.0,5379.0,5456.0,5464.0,5411.0,5411.0,5411.0,5006.0,4972.0,4993.0,4989.0,4989.0,4989.0,4947.0,4794.0,4911.0,4961.0,4961.0,4878.0,4822.0,4783.0,4711.0,4767.0,4805.0,4891.0,4924.0,4961.0,4971.0
005,Jo'hori,Кукуруза,Corn,Жўҳори,1314.0,1340.0,1350.0,1367.0,1269.0,1164.0,1093.0,1160.0,1152.0,1155.0,1255.0,1306.0,1273.0,1306.0,1314.0,1395.0,1370.0,1343.0,1374.0,1362.0,1364.0,1386.0,1440.0,1467.0,1479.0,1493.0,1456.0,1515.0,1558.0,1539.0,1511.0,1502.0,1579.0,1500.0,1586.0,1598.0,1586.0,1600.0,1612.0,1614.0,1763.0,1875.0,1829.0,1804.0,1827.0,1800.0,1867.0,1821.0,1854.0,1833.0,1813.0,1906.0,1977.0,1958.0,1957.0,1979.0,2046.0,2133.0,2271.0,2333.0,2413.0,2504.0,2637.0,2430.0,2589.0,2589.0,2522.0,2356.0,2437.0,2435.0,2519.0,2570.0,2946.0,2930.0,2927.0,2925.0,2950.0,3000.0,2942.0,3138.0,3208.0,3257.0,3223.0,3210.0,3299.0,3301.0,3301.0,3424.0,3800.0,3903.0,3907.0,4020.0,4027.0,4042.0,4041.0,4041.0,4058.0,4172.0,4396.0,4548.0,4575.0,4575.0,4581.0,4504.0,4515.0,4462.0,4452.0,4656.0,4283.0,4352.0,4344.0,4533.0,4881.0,5119.0,5211.0,5521.0,5575.0,5547.0,5580.0,5520.0,0.0,0.0,0.0,0.0,0.0,5444.0,5361.0,5333.0,5347.0,5375.0,5256.0,5222.0,5222.0,5232.0,5228.0,5225.0,5222.0,5222.0,5222.0,5169.0,5138.0,5026.0,5183.0,5183.0,5183.0,5183.0,5225.0,5389.0,5461.0,5461.0,5556.0,5683.0,5461.0,5322.0,5329.0,5408.0,5429.0,5429.0,5429.0,5429.0
006,Kepak,Отруби,Bran,Кепак,814.0,824.0,827.0,827.0,817.0,788.0,843.0,900.0,922.0,913.0,899.0,866.0,879.0,891.0,920.0,954.0,933.0,1000.0,925.0,925.0,922.0,933.0,950.0,1017.0,910.0,911.0,913.0,817.0,906.0,933.0,933.0,933.0,900.0,850.0,1083.0,1100.0,1100.0,1189.0,1267.0,1050.0,1189.0,1200.0,1167.0,1167.0,1172.0,1167.0,1211.0,1183.0,1239.0,1211.0,1306.0,1357.0,1286.0,1290.0,1319.0,1305.0,1533.0,1481.0,1489.0,1528.0,1628.0,1700.0,1722.0,1800.0,1971.0,1574.0,1986.0,2086.0,1986.0,1914.0,1950.0,1667.0,1770.0,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,2282.0,2279.0,2285.0,2296.0,2296.0,2296.0,2334.0,2348.0,2377.0,2726.0,2790.0,2677.0,2676.0,2710.0,2802.0,2800.0,2858.0,2669.0,2456.0,2421.0,2580.0,2662.0,2662.0,2667.0,2750.0,2763.0,2763.0,2808.0,2980.0,2792.0,2869.0,2869.0,2926.0,2943.0,2974.0,3023.0,3793.0,3663.0,3887.0,3913.0,4068.0,0.0,0.0,0.0,0.0,0.0,4133.0,3944.0,3778.0,3806.0,3778.0,3978.0,4111.0,4111.0,4194.0,4283.0,4222.0,4200.0,4200.0,4200.0,4039.0,3942.0,3764.0,3700.0,3644.0,3644.0,3644.0,3644.0,3644.0,3644.0,3644.0,3691.0,3756.0,3756.0,3728.0,3756.0,3889.0,4083.0,4083.0,4083.0,4083.0
0008,Shrot,Шрот,Schroth,Шрот,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,2600.0,2600.0,2867.0,3000.0,3000.0,3000.0,3000.0,3000.0,3333.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
009,Shulxa,Шелуха,Husk,Шулха,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010,Kombikorm,Комбикорм,Compound feed,Комбикорм,993.0,1009.0,1013.0,1013.0,943.0,950.0,964.0,969.0,1389.0,891.0,1274.0,1247.0,1220.0,1228.0,1295.0,1325.0,1276.0,1382.0,1567.0,1244.0,1100.0,1106.0,1100.0,1150.0,1100.0,1100.0,1100.0,1100.0,1167.0,800.0,1033.0,1100.0,1100.0,1050.0,1233.0,1317.0,1200.0,1275.0,1325.0,1333.0,1332.0,1343.0,1371.0,1381.0,1410.0,1433.0,1390.0,1362.0,1505.0,1428.0,1305.0,1367.0,1361.0,1350.0,1378.0,1461.0,1561.0,1600.0,1600.0,1600.0,1583.0,1650.0,1669.0,1703.0,1725.0,1725.0,1736.0,1650.0,1725.0,1742.0,1864.0,1719.0,1716.0,1922.0,1952.0,1952.0,1952.0,1952.0,1952.0,1955.0,1960.0,1997.0,2070.0,2070.0,2085.0,2090.0,2111.0,2310.0,2408.0,2452.0,2507.0,2583.0,2609.0,2627.0,2628.0,2628.0,2647.0,3041.0,3392.0,3389.0,3423.0,3423.0,3434.0,3591.0,3627.0,3635.0,3664.0,3662.0,3600.0,3600.0,3600.0,3972.0,4453.0,4600.0,4600.0,4160.0,4613.0,4738.0,4750.0,4750.0,0.0,0.0,0.0,0.0,0.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4450.0,4500.0,4500.0,4500.0,4500.0,4500.0,4333.0,4333.0,4333.0,4333.0,4333.0,4333.0,4333.0,4417.0,4900.0,5125.0,5167.0,5167.0,5167.0,5167.0,5167.0,5167.0,5167.0,4958.0,4917.0,5000.0,5000.0
011,Oliy navli bug'doy uni,Мука пшеничная высшего сорта,High-grade wheat flour,Олий навли буғдой уни,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2467.0,2467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2517.0,2550.0,2550.0,2550.0,0.0,0.0,2600.0,2600.0,0.0,3043.0,2910.0,2933.0,2883.0,2916.0,3002.0,2941.0,2958.0,2958.0,3027.0,3321.0,3441.0,3405.0,3383.0,3464.0,3491.0,3609.0,3658.0,3658.0,3655.0,3653.0,3632.0,3315.0,3391.0,3536.0,3522.0,3447.0,3402.0,3391.0,3391.0,3409.0,3245.0,3408.0,3542.0,3711.0,3712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6922.0,6957.0,6973.0,7044.0,7293.0,8443.0,8588.0,8544.0,8826.0,9448.0,9734.0,10005.0,10568.0,10258.0,9897.0,9296.0,9191.0,9131.0,8893.0,8746.0,9529.0,10272.0,10036.0,10076.0,10015.0,9833.0,9794.0,9740.0,9723.0,9710.0,9742.0,9789.0,9960.0,10086.0,10027.0,10105.0,10140.0,10148.0,10102.0,10111.0,10349.0,10354.0,10400.0,10402.0,10240.0,10280.0,10252.0,10238.0,10274.0,10310.0,10423.0,10443.0
0012,1-navli bug'doy uni,Мука пшеничная первого сорта,First grade wheat flour,1-навли буғдой уни,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4889.0,4931.0,4884.0,5049.0,5647.0,7251.0,7363.0,7211.0,7412.0,7958.0,8106.0,8198.0,8598.0,8329.0,7946.0,7375.0,7112.0,7117.0,6881.0,6713.0,7341.0,7733.0,7983.0,8206.0,8211.0,7956.0,7909.0,7783.0,7575.0,7499.0,7558.0,7594.0,7668.0,7683.0,7556.0,7340.0,7301.0,7282.0,7300.0,6938.0,6964.0,7313.0,7351.0,7326.0,7165.0,7203.0,7221.0,7241.0,7284.0,7193.0,7210.0,7235.0
