Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,103.0,101.6,104.2,105.8,102.8,103.5,103.6,103.4,108.9,103.0,98.9,106.6,103.2,104.1,104.4
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,103.4,106.1,101.4,105.1,106.6,119.6,162.0,106.7,102.7,103.5,101.1,106.0,99.1,97.5,104.8
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,104.0,102.8,105.0,111.0,103.6,85.4,71.6,121.4,128.4,112.6,104.3,96.8,120.2,105.1,105.1
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,104.6,103.0,101.0,104.8,106.5,107.0,103.1,95.6,100.4,108.8,100.1,98.7,104.3,104.6,104.7
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,109.7,108.7,105.8,106.9,107.5,114.8,118.8,109.2,106.8,101.3,115.9,108.1,105.8,105.2,103.2
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,92.2,97.2,94.4,98.9,101.3,100.4,99.9,103.0,102.2,92.1,101.0,113.2,107.8,105.1,105.2
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,96.5,100.3,100.4,99.8,101.5,99.4,99.6,96.0,99.6,102.5,107.3,105.0,104.0,105.1,106.3
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,114.5,110.1,106.6,106.3,110.8,109.7,109.8,109.7,108.8,108.2,112.9,115.8,106.7,105.3,105.8
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,110.9,101.7,114.3,106.6,111.7,108.4,106.5,100.1,110.1,103.4,103.4,108.9,106.3,103.5,105.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,106.6,101.6,104.1,102.7,108.7,105.2,104.2,95.9,103.8,104.7,104.5,107.4,101.9,103.8,104.1
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,104.0,107.1,105.5,98.8,102.8,103.7,110.0,90.3,102.5,101.3,99.1,116.3,106.9,105.1,105.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,103.6,99.4,100.2,108.4,103.9,104.3,104.3,101.5,113.4,105.8,104.8,114.2,103.8,103.4,104.4
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,91.4,98.8,99.2,104.0,107.1,102.2,99.9,93.4,104.6,100.8,102.3,106.5,102.4,103.8,102.2
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,104.1,111.5,104.7,109.7,119.3,123.9,90.4,116.3,106.2,105.7,104.4,115.5,113.0,104.5,105.0
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,110.6,108.5,111.2,111.5,114.8,111.1,110.3,110.2,108.3,103.3,96.4,108.8,103.1,102.6,105.6
