Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,27.2,24.2,35.9,39.4,46.5,50.1,53.8,27.3,26.7,41.4,36.7,39.4,42.2,28.1,22.7
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,5.0,3.3,3.4,2.9,1.6,2.3,2.9,2.6,2.5,4.9,3.4,2.7,3.7,2.9,3.3
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,3.0,3.9,8.4,9.9,10.2,10.8,11.6,4.6,7.6,16.9,10.4,12.3,12.2,5.4,4.5
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,2.2,1.2,1.8,1.9,2.2,2.9,3.2,3.5,3.1,4.7,6.0,6.9,3.1,4.4,3.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,3.1,1.2,1.6,0.9,0.7,0.9,0.9,0.9,1.1,0.9,2.0,3.4,0.8,1.4,0.5
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,0.4,0.1,0.5,0.4,0.2,0.2,0.2,0.3,0.3,1.2,1.6,1.5,1.5,1.5,1.5
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,0.1,0.1,0.4,0.7,0.7,1.6,2.0,2.6,1.3,0.5,0.9,1.1,0.9,1.0,0.9
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,2.3,2.9,4.6,4.3,4.8,4.8,5.3,3.0,2.6,4.7,2.7,2.7,12.0,4.9,3.6
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,0.5,0.3,2.3,0.8,4.6,1.4,1.3,1.6,0.9,1.0,1.0,1.8,1.6,1.1,0.6
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,0.0,0.0,0.0,0.0,0.3,0.5,0.2,0.1,0.1,0.4,0.8,0.2,0.3,0.3,0.3
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,5.4,5.8,4.9,9.6,12.1,14.2,15.9,1.9,3.0,0.4,0.8,1.5,0.8,0.5,0.3
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,2.5,3.3,4.2,3.4,4.4,4.7,4.4,2.1,0.8,2.1,1.8,1.1,1.5,1.3,1.6
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,0.8,1.0,1.2,2.0,2.0,2.8,2.9,1.0,1.4,0.8,1.5,0.9,1.1,1.2,0.6
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,1.9,1.1,2.6,2.6,2.7,3.0,3.0,3.1,2.0,2.9,3.8,3.3,2.7,2.2,2.0
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
