Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1712216,Qiziltepa tumani,Кызылтепинский район,Kyzyltepa district,Қизилтепа тумани,4.4,4.7,4.3,4.2,4.3,4.2,4.3,4.2,4.0,4.0,5.2,4.3,3.7,3.9,4.2,4.3
1712230,Navbahor tumani,Навбахорский район,Navbahor district,Навбаҳор тумани,4.2,4.6,4.1,4.3,4.2,4.7,4.7,4.5,3.9,4.5,4.7,4.6,3.9,4.3,4.6,4.3
1712234,Karmana tumani,Карманинский район,Karmana district,Кармана тумани,4.7,4.9,4.9,5.0,5.2,5.1,5.1,5.2,4.7,5.2,5.4,5.0,4.5,4.7,5.0,5.2
1712238,Nurota tumani,Нуратинский район,Nurota district,Нурота тумани,4.7,4.2,4.9,4.9,5.1,4.5,4.9,5.1,5.0,5.5,5.4,5.2,4.4,5.5,5.0,5.0
1712244,Tomdi tumani,Тамдынский район,Tomdy district,Томди тумани,3.7,4.7,4.2,4.1,4.0,4.3,3.0,4.4,4.2,3.2,4.1,4.8,4.0,4.2,4.2,4.4
1712248,Uchquduq tumani,Учкудукский район,Uchkuduk district,Учқудуқ тумани,4.6,5.2,5.2,4.2,4.4,4.4,5.0,4.5,3.6,3.9,5.1,4.2,3.3,2.9,3.2,3.1
1712251,Xatirchi tumani,Хатырчинский район,Khatyrchi district,Хатирчи тумани,4.7,4.5,4.7,4.4,4.3,4.1,4.6,4.3,4.0,4.3,4.6,4.6,3.5,3.9,4.7,4.2
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,4.7,4.7,4.7,4.6,4.7,4.7,4.7,4.9,4.5,4.5,4.8,4.7,4.5,4.6,4.6,4.5
1714401,Namangan shahri,Город Наманган,Namangan city,Наманган шаҳри,4.8,4.8,4.9,4.8,5.1,5.1,4.5,5.3,4.9,4.9,5.1,5.1,6.1,4.9,5.1,5.8
1714204,Mingbuloq tumani,Мингбулакский район,Mingbulak district,Мингбулоқ тумани,4.4,4.4,4.2,4.0,4.2,4.3,4.6,4.3,3.7,4.1,4.2,4.5,3.7,4.0,4.0,3.8
1714207,Kosonsoy tumani,Касансайский район,Kasansay district,Косонсой тумани,4.0,4.3,4.5,4.0,4.4,4.1,4.2,4.0,4.1,4.1,4.3,4.1,4.2,4.2,3.8,3.9
1714212,Namangan tumani,Наманганский район,Namangan district,Наманган тумани,4.4,4.3,4.7,4.4,4.4,4.7,5.7,4.4,4.2,4.2,4.5,4.5,4.0,3.7,4.0,4.5
1714216,Norin tumani,Нарынский район,Naryn district,Норин тумани,5.1,4.7,5.5,4.8,5.0,5.2,5.1,5.4,5.0,4.7,4.8,4.6,5.1,4.8,4.9,4.7
1714219,Pop tumani,Папский район,Pop district,Поп тумани,5.1,4.7,4.8,4.5,4.7,4.8,4.3,4.9,4.4,4.4,4.6,4.6,4.5,5.0,5.0,4.6
1714224,To‘raqo‘rg‘on tumani,Туракурганский район,Turakurgan district,Тўрақўрғон тумани,4.3,4.9,4.5,4.5,4.7,4.6,4.5,4.8,4.3,4.4,4.6,4.3,4.0,4.6,4.2,4.4
1714229,Uychi tumani,Уйчинский район,Uychi district,Уйчи тумани,4.5,5.3,5.0,4.8,4.9,5.3,5.5,5.3,4.8,4.8,5.2,5.1,5.5,5.0,4.8,4.6
1714234,Uchqo‘rg‘on tumani,Учкурганский район,Uchkurgan district,Учқўрғон тумани,4.9,5.1,5.0,5.4,5.0,5.2,4.9,5.4,4.7,4.8,5.4,4.9,4.2,4.8,5.6,5.4
1714236,Chortoq tumani,Чартакский район,Chartak district,Чортоқ тумани,4.4,4.5,4.6,4.5,4.1,4.4,4.6,4.5,4.2,4.2,4.7,4.6,4.0,4.5,4.4,4.4
1714237,Chust tumani,Чустский район,Chust district,Чуст тумани,4.1,4.3,4.5,4.5,4.4,4.4,4.2,4.7,4.1,4.2,4.5,4.5,4.9,4.4,4.3,4.3
1714242,Yangiqo‘rg‘on tumani,Янгикурганский район,Yangikurgan district,Янгиқўрғон тумани,4.3,4.5,4.4,4.7,4.6,4.4,4.6,4.9,4.5,4.4,4.7,4.3,4.1,3.9,4.4,4.2
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,4.5,4.4,4.5,4.5,4.4,4.5,4.5,4.5,4.3,4.3,4.7,4.7,4.7,4.7,4.4,4.5
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,5.9,5.8,5.7,6.1,5.6,5.3,5.4,5.5,4.9,5.2,5.9,6.4,5.8,5.4,5.2,5.5
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,5.4,5.6,5.2,5.6,5.5,5.3,5.3,5.6,5.4,5.1,6.4,5.7,5.2,5.0,5.0,4.8
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,4.3,4.1,3.8,3.9,4.0,4.1,3.7,4.3,4.2,3.9,4.4,4.5,4.3,4.4,4.5,4.4
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,4.1,4.4,4.5,4.0,4.1,4.4,4.5,4.4,4.7,4.0,4.1,4.3,4.2,4.3,4.5,4.8
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,4.2,4.1,4.2,4.2,4.5,4.4,4.4,4.8,4.3,4.2,4.4,4.5,4.6,4.2,4.2,4.3
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,3.8,3.7,3.7,3.8,3.9,3.9,4.0,3.9,4.0,3.9,3.9,4.0,4.4,4.5,4.1,4.0
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,3.6,3.6,3.7,3.5,3.9,3.9,3.9,3.8,3.8,3.7,4.1,4.4,4.4,4.3,4.2,4.3
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,4.5,4.3,4.3,4.2,4.3,4.4,4.6,4.5,4.4,4.2,4.5,4.9,6.1,5.0,4.4,4.2
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,4.1,3.9,4.0,3.7,3.7,4.4,4.2,4.2,4.1,3.9,4.3,4.7,3.6,4.1,4.3,4.1
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,4.7,4.3,4.6,4.5,4.6,4.7,4.6,5.0,4.5,4.5,4.7,4.5,3.8,4.4,4.6,4.9
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,4.5,4.5,4.4,4.3,4.3,4.4,4.3,4.4,4.0,4.1,4.5,4.2,4.8,4.5,4.2,4.5
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,4.6,4.8,4.7,5.1,5.0,5.2,5.0,4.8,4.7,4.9,5.0,5.1,5.3,5.4,5.1,4.9
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,4.9,4.8,5.1,4.5,4.7,5.0,5.1,5.1,4.7,4.7,5.8,5.5,4.9,4.5,4.5,4.8
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,3.8,4.6,4.1,4.0,4.2,3.9,3.9,4.2,4.3,4.4,4.1,3.9,3.8,3.9,4.4,4.4
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,3.9,4.0,4.0,4.1,4.0,3.9,4.0,3.9,3.9,3.8,4.3,3.9,5.2,5.1,3.9,3.9
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,4.4,4.1,4.2,4.5,4.0,4.4,4.0,4.2,4.0,4.1,4.6,4.2,3.7,4.0,4.1,4.2
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,4.1,4.1,4.2,4.2,4.2,4.1,4.3,4.6,4.2,4.1,4.5,4.7,5.0,4.8,4.3,4.3
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,4.4,4.1,4.9,5.5,4.7,5.1,5.0,5.0,4.7,3.6,5.5,5.8,5.5,5.2,4.6,4.4
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,3.8,4.4,3.9,3.9,3.9,3.8,3.6,4.0,3.9,3.5,3.7,4.4,5.1,4.6,4.0,3.9
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,4.3,5.2,4.3,3.9,4.4,4.6,4.5,5.3,4.5,4.5,4.8,5.2,6.5,5.5,4.4,4.4
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.6,5.8,5.3,3.6,3.9
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,4.4,5.4,4.0,4.1,4.8,4.3,4.5,4.6,4.5,4.2,4.2,4.7,5.0,4.9,4.6,4.4
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,3.6,3.0,3.5,3.7,4.2,4.1,4.3,4.4,4.3,4.1,4.3,4.5,4.0,4.6,4.1,3.9
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,4.2,5.3,4.6,4.4,4.3,4.2,4.2,4.5,4.1,4.0,4.5,4.7,4.3,4.6,4.3,4.3
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,3.6,5.4,4.0,4.1,4.2,4.4,4.5,5.0,4.4,4.4,4.9,5.4,5.3,5.0,4.7,4.6
1722214,Qumqo‘rg‘on tumani,Кумкурганский район,Kumkurgan district,Қумқўрғон тумани,3.5,2.8,3.9,3.2,3.9,3.8,4.0,4.4,3.8,3.9,4.3,4.5,5.1,4.4,4.2,4.4
