Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2024-М01,2024-М02,2024-М03,2024-М04,2024-М05,2024-М06,2024-М07,2024-М08,2024-М09,2024-М10,2024-М11,2024-М12,2025-М01,2025-М02,2025-М03,2025-М04,2025-М05,2025-М06,2025-М07,2025-М08,2025-М09,2025-М10,2025-М11,2025-М12,2026-М01,2026-М02,2026-М03,2026-М04
01.140,Bolalar ovqatlanishi uchun boʻtqalar,Каши для детского питания,Porridges for baby food,Болалар овқатланиши учун бўтқалар,102.39,100.3,100.42,100.68,100.1,99.89,101.19,99.89,100.2,100.15,101.42,102.49,100.81,100.08,100.51,100.22,101.16,100.32,101.65,99.52,100.27,100.36,100.06,101.05,100.4,98.9,100.4,100.1
01.141,Tuz,Соль,Salt,Туз,100.0,99.98,100.03,100.4,99.71,100.0,100.02,99.53,100.38,103.01,100.29,100.96,99.75,100.32,100.41,100.0,99.28,100.0,100.48,100.02,101.47,100.55,100.01,100.04,100.7,101.1,100.6,100.0
01.142,Mayonez,Майонез,Mayonnaise,Майонез,99.2,99.91,100.11,100.55,99.1,100.1,100.16,99.78,99.42,103.82,100.99,99.68,100.55,101.07,99.76,100.74,100.34,101.25,101.31,100.49,100.86,99.88,100.17,98.85,100.1,100.3,100.7,101.8
01.143,Uksus,Уксус,Vinegar,Уксус,100.0,98.53,100.63,101.28,98.94,100.99,98.54,99.15,100.0,104.48,100.75,100.0,100.47,99.3,99.44,100.0,99.89,100.11,101.59,100.0,101.17,101.03,101.02,100.0,100.0,100.0,99.4,99.7
01.144,"Pomidor sousi, ketchup","Томатный соус, кетчуп","Tomato sauce, ketchup","Помидор соуси, кетчуп",101.04,100.1,100.76,101.89,99.88,100.61,100.02,100.34,99.81,101.2,99.79,100.56,100.18,100.8,99.57,100.5,100.15,100.94,100.93,100.36,99.86,100.27,100.29,99.53,100.5,100.4,100.3,100.6
01.145,Lavr yaprogʻi,Лавровый лист,Bay leaf,Лавр япроғи,100.0,101.48,101.28,100.33,100.0,100.0,101.13,100.0,100.0,100.21,100.0,102.49,101.37,100.0,100.43,100.0,100.0,100.0,100.87,99.34,101.07,100.0,100.0,100.0,0.0,0.0,0.0,0.0
01.146,Kashnich urugʻi,Киндза в зернах,Cilantro beans,Кашнич уруғи,100.0,100.0,100.5,100.0,100.0,100.0,100.0,100.46,100.0,103.03,104.17,100.0,102.5,100.96,100.0,100.62,100.35,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
01.147,Murch  va qizil qalampir,"Перец черный, красный",Black and red pepper,Мурч  ва қизил қалампир,100.0,99.94,99.77,100.0,100.0,100.0,100.0,100.0,100.0,107.97,103.74,100.23,100.93,100.0,100.87,100.0,100.0,100.0,100.38,101.28,100.0,100.0,100.0,100.0,100.3,100.0,100.0,101.0
01.148,Zira,Зира,Cuminous,Зира,100.0,100.0,100.0,101.9,100.09,100.0,100.0,100.0,100.0,105.03,101.22,100.0,100.4,100.0,100.37,100.0,100.24,100.6,100.27,101.0,100.0,100.0,100.0,100.0,100.0,100.0,100.4,100.7
01.149,Tayyor ziravorlar,Готовые приправы,Ready-made seasonings,Тайёр зираворлар,100.52,103.66,100.4,100.04,102.01,99.98,101.87,100.39,100.03,100.55,100.79,101.56,101.74,99.71,100.85,100.56,100.0,98.9,101.7,100.74,99.84,99.27,100.49,101.61,101.7,100.3,99.8,100.6
01.150,Xamirturush,Дрожжи,Yeast,Хамиртуруш,100.0,100.31,99.61,99.41,100.53,100.04,100.01,101.1,100.18,105.45,100.23,98.9,101.36,100.27,100.09,99.99,100.28,100.44,99.64,99.79,100.0,100.41,101.22,100.31,100.9,99.6,100.2,101.4
01.151,Ovqatga ishlatiladigan soda,Сода пищевая,Baking soda,Овқатга ишлатиладиган сода,99.53,102.67,99.5,98.44,100.0,99.99,100.0,102.98,100.0,103.62,101.66,100.53,100.24,100.0,101.17,100.54,100.41,101.2,100.0,99.45,98.65,100.63,100.75,100.91,101.3,100.0,100.0,100.6
01.152,Meva va sabzavotlardan tayyorlangan soklar,Фруктовые и овощные соки,Fruit and vegetable juices,Мева ва сабзавотлардан тайёрланган соклар,99.79,100.77,102.92,100.76,99.88,100.93,100.63,100.18,100.5,100.19,100.5,100.37,100.21,99.92,100.42,100.2,101.61,101.53,100.37,100.24,100.81,99.86,99.7,99.85,100.0,100.2,100.3,100.3
01.153,Kofe,Кофе растворимый,Instant coffee,Кофе,98.99,99.88,99.7,100.16,101.91,100.24,100.96,102.31,100.43,106.0,102.64,100.68,102.88,101.47,100.62,100.07,101.28,100.64,101.75,100.21,100.63,101.9,100.37,100.23,100.6,100.0,100.2,99.4
01.154,Tabiiy kofe donalari,Натуральные кофейные зерна,Natural coffee beans,Табиий кофе доналари,100.0,99.78,98.36,99.74,100.69,104.3,100.71,103.46,100.04,101.93,100.2,100.62,101.77,101.45,101.87,100.44,100.5,100.18,101.6,99.78,100.28,100.48,99.86,100.39,102.1,99.7,101.7,100.8
01.155,Qora choy,Чай черный,Black tea,Қора чой,100.89,100.23,99.79,100.58,101.87,100.39,100.09,99.66,100.58,103.02,99.98,99.7,100.02,101.14,100.25,100.04,101.28,98.82,99.96,100.6,99.19,100.28,100.64,100.06,100.6,99.8,100.4,99.5
01.156,Koʻk choy,Чай зеленый,Green tea,Кўк чой,99.36,100.47,100.28,100.38,102.07,100.7,99.97,100.26,102.98,99.89,99.97,100.75,100.27,98.41,100.61,100.78,101.0,99.61,99.71,100.43,99.82,100.75,100.12,100.06,100.0,99.2,100.9,100.2
01.157,Kakao ichimliklari,Какао напитки,Cocoa drinks,Какао ичимликлари,100.0,101.42,100.16,99.72,100.78,100.01,100.22,99.8,100.17,100.78,102.34,100.94,100.35,101.59,100.17,100.34,99.92,100.02,102.67,100.91,99.89,99.99,101.22,99.92,100.8,100.0,100.2,101.4
01.158,"Mineral, gazlangan suvlar","Вода минеральная, газированная","Mineral water, carbonated","Минерал, газланган сувлар",100.77,101.01,102.13,101.44,100.12,101.03,100.16,101.03,100.14,100.01,100.17,100.11,101.0,101.02,100.44,100.15,100.86,101.69,100.93,100.87,100.28,100.46,100.07,100.14,100.0,100.5,100.5,100.6
01.159,"Koka-kola, limonad va shu kabi ichimliklar","Кока-кола, лимонад и аналогичные напитки (кpоме мин.воды)","Coca-Cola, lemonade and similar drinks (except mineral water)","Кока-кола, лимонад ва шу каби ичимликлар",99.77,100.28,100.88,102.09,101.94,100.61,100.53,100.68,100.85,100.33,100.11,99.8,100.24,100.88,100.3,100.17,101.3,100.36,99.8,99.97,100.63,100.28,99.85,100.15,100.0,100.3,100.3,100.4
01.160,Kvas,Квас,Kvass,Квас,100.44,100.0,100.0,100.48,100.83,100.0,100.0,99.41,100.0,100.0,100.0,99.95,99.82,99.56,101.76,100.0,100.5,101.15,100.46,101.55,99.61,100.0,100.01,100.0,100.0,99.3,100.1,100.0
01.161,Mors,Морс,Morse,Морс,100.0,100.0,100.0,100.0,100.34,101.18,100.0,98.5,101.02,105.94,99.83,98.19,98.77,99.15,100.0,101.45,99.5,99.35,98.99,100.0,100.5,100.0,100.0,101.0,100.1,100.0,100.0,100.0
01.162,Choy ekstrakti asosidagi salqin ichimliklar,Прохладительные напитки на основе чайных экстрактов,Soft drinks based on tea extracts,Чой экстракти асосидаги салқин ичимликлар,100.0,100.59,100.06,102.52,101.72,101.81,99.67,101.17,100.03,100.84,101.22,99.98,100.25,101.26,100.81,100.26,101.53,99.65,100.83,99.91,100.43,100.39,100.07,99.94,99.9,99.9,100.2,100.6
01.163,Energetik ichimliklar,Энергетические напитки,Energy drinks,Энергетик ичимликлар,100.39,101.03,100.82,101.27,101.71,100.9,100.1,100.07,100.14,104.1,99.24,99.51,100.38,101.62,101.46,100.46,101.08,100.28,99.8,100.18,100.25,100.25,100.05,99.95,100.0,100.0,100.1,100.6
01.164,Aroq,Водка,Vodka,Ароқ,100.15,100.69,99.69,100.19,100.25,100.23,100.47,100.51,100.92,104.46,101.87,100.67,100.09,100.0,100.59,100.64,100.0,99.57,99.27,100.62,99.76,100.0,100.96,100.51,100.1,100.2,100.4,101.0
01.165,Konyak,Коньяк,Cognac,Коньяк,100.0,100.0,100.6,100.5,100.37,100.19,100.0,100.48,100.54,104.75,100.0,100.09,100.74,100.06,100.12,100.21,100.78,100.03,100.02,100.0,100.95,99.93,100.51,100.13,100.3,100.5,100.2,100.9
01.166,Uzum vinosi,Вино виноградное,Grape wine,Узум виноси,101.21,100.75,100.56,100.86,100.74,100.82,100.33,100.2,100.18,101.36,100.01,101.17,100.17,100.79,100.26,100.31,100.86,101.2,100.0,99.72,99.77,100.88,100.78,100.48,100.7,100.5,100.4,101.0
01.167,Pivo,Пиво,Beer,Пиво,100.0,99.56,100.28,101.42,101.32,100.83,100.59,100.21,100.18,103.02,100.0,100.99,100.9,100.0,100.19,100.54,100.93,101.04,99.97,99.77,100.0,100.07,100.17,100.34,101.0,100.4,100.1,101.9
01.168,Kafedagi tayyor taomlar,Готовая пища в кафе,Ready-to-eat food in cafes,Кафедаги тайёр таомлар,100.0,100.0,101.46,102.55,100.04,100.0,100.14,102.27,103.25,103.18,100.0,100.0,101.17,101.11,101.19,100.0,101.43,100.89,100.75,101.05,100.0,101.25,100.36,100.0,100.8,100.0,101.0,101.3
01.169,Oshxonadagi tayyor taomlar,Готовая пища в столовых,Ready-to-eat food in canteens,Ошхонадаги тайёр таомлар,100.03,100.0,100.09,101.11,100.44,100.19,100.95,103.76,101.76,100.0,102.17,100.0,100.0,100.0,102.49,101.28,101.61,101.45,100.89,101.17,100.0,100.9,100.73,101.06,100.0,101.2,100.9,102.0
01.170,"Boshqa oshxonalar, kafeteriylar va gazakxonalar","Прочие столовые, кафетерии и закусочные","Other canteens, cafeterias and snack bars","Бошқа ошхоналар, кафетерийлар ва газакхоналар",100.0,100.0,101.08,101.67,100.93,100.0,100.0,102.59,103.95,100.0,99.66,100.0,100.0,100.0,100.0,101.16,101.31,102.0,100.0,100.75,101.13,100.0,100.0,100.0,100.2,100.0,101.6,100.0
1.03,NOOZIQ-OVQAT MAHSULOTLARI,НЕПРОДОВОЛЬСТВЕННЫЕ ПРОДУКТЫ,NON-FOOD PRODUCTS,НООЗИҚ-ОВҚАТ МАҲСУЛОТЛАРИ,100.42,100.29,100.56,100.85,100.36,100.7,100.6,100.67,100.82,100.8,100.94,100.53,100.27,100.29,100.24,100.16,101.22,100.19,100.34,100.27,100.33,100.38,100.49,100.28,100.5,100.2,100.2,100.3
02.1,Sigaretlar,Сигареты,Cigarettes,Сигаретлар,100.53,100.9,101.14,102.04,100.61,101.02,100.47,100.93,102.06,100.24,101.59,100.12,100.6,100.06,100.43,100.77,101.39,100.99,101.02,100.9,101.42,100.33,100.73,100.17,100.3,100.1,100.1,102.1
02.2,Boshqa toifalarga kiritilmagan boshqa tamaki mahsulotlari,"Прочие табачные изделия, не отнесенные к другим категориям",Other tobacco products not elsewhere classified,Бошқа тоифаларга киритилмаган бошқа тамаки маҳсулотлари,102.26,100.0,100.0,100.0,101.31,100.0,100.0,100.0,100.0,100.0,102.86,100.07,100.0,105.08,100.0,100.0,100.0,101.61,100.0,100.0,102.43,102.28,100.0,100.0,100.0,100.0,100.0,100.0
02.3,Kiyim tayyorlash uchun ip gazlamalar,Ткани хлопчатобумажные для изготовления одежды,Cotton fabrics for making clothes,Кийим тайёрлаш учун ип газламалар,100.0,100.0,100.0,100.0,100.18,98.91,99.55,99.09,102.98,101.38,102.6,103.38,100.0,99.66,100.38,100.0,100.0,100.3,100.0,100.0,100.0,99.62,101.06,100.0,100.4,100.0,100.0,100.0
02.4,Kiyim tayyorlash uchun jun gazlamalar,Ткани шерстяные для изготовления одежды,Wool fabrics for making clothes,Кийим тайёрлаш учун жун газламалар,100.0,100.0,100.0,100.0,100.0,100.0,101.3,100.0,100.0,100.0,100.86,101.15,100.0,100.0,100.53,100.0,100.0,100.0,100.0,100.0,100.0,99.5,100.73,100.4,100.2,100.0,100.0,100.0
02.5,Kiyim tayyorlash uchun ipak gazlamalar,Ткани шелковые для изготовления одежды,Silk fabrics for making clothes,Кийим тайёрлаш учун ипак газламалар,100.0,100.01,100.0,100.0,100.0,100.0,100.71,100.0,100.0,100.56,102.38,100.24,100.0,100.0,100.71,100.0,100.0,100.0,100.67,100.0,101.2,100.0,100.69,100.17,99.2,100.0,101.4,100.0
02.6,Kiyim tayyorlash uchun sunʼiy gazlamalar,Ткани синтетические для изготовления одежды,Synthetic fabrics for making clothes,Кийим тайёрлаш учун сунъий газламалар,100.0,100.0,100.0,100.0,100.0,100.0,100.22,100.0,102.28,100.5,100.59,100.91,100.0,100.0,100.62,100.0,100.0,100.0,100.0,100.0,100.0,101.0,100.0,100.0,99.9,100.2,100.0,100.0
02.7,"Erkaklar uchun qishki palto, kalta palto","Пальто, полупальто зимнее мужское","Men's winter coat, short coat","Эркаклар учун қишки пальто, калта пальто",100.0,99.95,99.95,100.0,99.95,99.71,100.0,100.0,100.25,100.77,101.74,100.34,100.37,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.29,100.55,100.4,100.0,100.0,100.0
02.8,Erkaklar uchun qishki kurtka,Куртка зимняя мужская,Men's winter jacket,Эркаклар учун қишки куртка,100.0,99.88,100.0,100.0,100.0,99.44,100.0,100.0,100.0,100.35,102.3,100.29,100.54,99.81,99.41,100.0,100.0,100.0,100.0,100.0,100.0,100.32,102.53,100.52,100.8,100.0,100.0,100.0
02.9,Erkaklar uchun yengil (demisezon) kurtka,Куртка демисезонная мужская,Men's demi-season jacket,Эркаклар учун енгил (демисезон) куртка,100.0,100.0,99.88,100.0,99.94,99.94,100.0,100.0,100.13,100.17,100.98,102.22,100.04,100.0,100.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.55,100.0,100.5,100.0,100.1,100.0
02.10,Erkaklar uchun charm kurtka,Куртка кожаная мужская,Men's leather jacket,Эркаклар учун чарм куртка,100.0,99.96,100.07,100.0,100.0,100.0,100.0,100.0,100.0,101.17,100.63,101.75,100.14,99.69,99.74,100.0,100.0,100.0,100.0,100.0,100.0,100.28,100.28,101.0,100.0,100.0,100.0,99.1
02.11,Oʻgʻil bolalar uchun qishki kurtka,Куртка зимняя для мальчиков,Winter jacket for boys,Ўғил болалар учун қишки куртка,100.0,99.84,100.17,100.0,100.0,100.0,100.0,100.0,100.0,100.35,101.57,102.16,100.84,100.39,100.12,100.0,100.0,100.0,100.0,100.0,100.0,100.4,101.78,101.15,100.8,100.0,100.0,100.0
02.12,Oʻgʻil bolalar uchun yengil (demisezon) kurtka,Куртка демисезонная для мальчиков,Demi-season jacket for boys,Ўғил болалар учун енгил (демисезон) куртка,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.83,101.16,101.4,100.0,101.11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.91,100.86,101.14,100.0,100.0,100.0,100.0,100.0
02.13,Oʻgʻil bolalar uchun charm kurtka,Куртка кожаная для мальчиков,Leather jacket for boys,Ўғил болалар учун чарм куртка,100.0,100.0,100.24,100.0,100.0,100.0,100.0,100.0,100.0,100.74,101.03,102.88,100.44,100.0,100.6,100.0,100.0,100.0,100.0,100.0,100.0,99.47,100.7,100.0,100.0,100.0,101.0,100.0
02.14,Erkaklar uchun plash,Плащ мужской,Men's raincoat,Эркаклар учун плаш,100.0,100.0,100.05,100.0,99.95,100.0,100.05,100.0,100.18,100.68,101.73,100.0,100.37,100.0,100.11,100.0,100.0,100.0,100.0,100.0,100.0,101.4,100.88,100.37,100.6,100.0,100.0,100.0
02.15,"Erkaklar uchun choponlar, milliy ustki kamzullar, toʻnlar","Мужские чапаны, национальные верхние камзолы, халаты","Men's chapans, national outer camisoles, robes","Эркаклар учун чопонлар, миллий устки камзуллар, тўнлар",100.0,100.0,100.0,100.0,100.04,100.51,100.16,100.19,100.11,101.57,101.11,100.12,100.8,100.0,100.85,100.0,100.0,100.0,100.0,100.0,100.0,99.9,100.11,100.0,100.3,100.4,100.6,100.2
02.16,Erkaklar uchun kostyum,Костюм мужской,Suit male,Эркаклар учун костюм,98.62,99.47,99.96,99.88,99.92,100.0,100.32,100.0,102.74,101.6,101.46,100.26,100.04,100.33,100.0,100.0,100.0,100.69,100.69,101.0,100.0,100.37,100.25,100.0,100.1,100.0,100.2,100.4
02.17,Oʻgʻil bolalar uchun kostyum,Костюм для мальчиков,Boys' suit,Ўғил болалар учун костюм,100.1,100.0,100.0,100.0,100.0,100.0,100.55,100.0,100.0,101.43,101.35,100.58,100.32,100.0,100.0,100.17,100.0,100.27,100.31,100.69,100.63,100.87,100.0,100.0,100.3,100.0,100.5,100.1
02.18,Erkaklar uchun pidjaklar,Пиджаки мужские,Men's jackets,Эркаклар учун пиджаклар,99.78,99.84,99.96,99.96,99.96,100.0,100.46,100.0,101.37,100.0,101.53,100.03,100.0,99.24,100.55,100.0,100.0,100.0,100.0,100.67,100.3,100.56,100.0,100.0,100.1,100.0,100.3,100.1
02.19,Oʻgʻil bolalar uchun pidjaklar,Пиджаки для мальчиков,Boys' jackets,Ўғил болалар учун пиджаклар,100.0,100.0,100.0,100.0,99.83,100.0,100.0,100.0,100.52,100.0,102.55,100.14,100.0,100.0,101.81,100.17,100.0,100.0,100.0,100.62,100.73,101.45,100.31,99.74,99.8,100.0,100.8,100.3
02.20,"Erkaklar uchun sviterlar, jemperlar, puloverlar","Свитера, джемперы, пуловеры мужские","Men's sweaters, jumpers, pullovers","Эркаклар учун свитерлар, жемперлар, пуловерлар",99.99,100.0,100.48,100.23,100.0,100.0,100.0,100.0,101.0,100.71,101.32,100.89,100.32,99.87,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.21,101.55,100.0,100.0,100.0,100.0,100.0
02.21,"Oʻgʻil bolalar uchun sviterlar, jemperlar, puloverlar","Свитера, джемперы, пуловеры для мальчиков","Men's sweaters, jumpers, pullovers","Ўғил болалар учун свитерлар, жемперлар, пуловерлар",100.0,100.0,100.2,100.0,100.0,99.83,100.0,100.0,101.15,100.22,100.72,103.63,100.33,100.22,100.17,100.0,100.0,100.0,100.0,100.0,100.0,100.35,101.64,100.09,100.6,100.0,100.1,100.0
02.22,"Erkaklar uchun shimlar, djinsi shimlar","Брюки, джинсы мужские","Men's trousers, jeans","Эркаклар учун шимлар, джинси шимлар",99.83,100.0,100.22,100.0,101.08,100.76,100.0,100.0,100.0,100.0,102.08,100.65,100.0,100.24,100.0,100.28,100.0,101.51,100.0,100.22,100.17,99.86,101.17,100.0,100.0,100.8,100.0,100.2
02.23,"Oʻgʻil bolalar uchun shimlar, djinsi shimlar","Брюки, джинсы для мальчиков","Boys' trousers, jeans","Ўғил болалар учун шимлар, джинси шимлар",99.91,100.0,100.27,100.0,101.58,101.08,100.0,100.0,100.0,100.23,100.36,100.0,100.0,100.11,100.11,100.0,100.54,100.66,100.68,99.87,100.43,99.62,102.62,100.0,100.3,101.0,100.0,100.0
02.24,Erkaklar uchun koʻylaklar,"Сорочки, рубашки мужские","Men's shirts, blouses",Эркаклар учун кўйлаклар,100.0,100.02,100.05,100.0,100.0,100.0,100.0,100.0,101.24,100.48,101.36,100.0,100.0,100.56,100.12,100.0,100.0,100.36,100.14,99.7,100.0,99.6,101.86,100.0,100.0,100.8,100.0,100.0
02.25,"Oʻgʻil bolalar uchun sorochkalar, koʻylaklar","Сорочки, рубашки для мальчиков","Boys' shirts, blouses","Ўғил болалар учун сорочкалар, кўйлаклар",99.92,100.0,100.11,100.0,100.0,99.62,100.0,100.0,101.52,100.0,102.0,100.0,100.1,100.0,102.4,100.0,100.0,100.58,100.0,100.19,100.56,100.0,100.8,100.0,100.0,100.0,100.1,100.5
02.26,Erkaklar uchun maykalar,Майки мужские,Men's undershirts,Эркаклар учун майкалар,100.3,99.97,100.02,100.02,100.16,100.48,100.78,100.36,100.43,100.65,100.66,100.0,100.0,100.0,102.55,100.09,99.95,100.04,100.03,99.99,100.23,99.95,100.03,100.13,100.2,100.4,100.0,100.0
02.27,Erkaklar uchun trusiklar,Трусы мужские,Men's underpants,Эркаклар учун трусиклар,100.0,100.01,99.98,100.15,100.0,100.01,100.56,100.01,100.47,100.18,100.89,101.06,100.11,100.0,100.79,100.58,100.01,100.0,100.08,100.06,99.6,100.0,100.35,100.1,99.7,100.4,100.0,100.0
02.28,Erkaklar uchun shortik va shalvarlar,Шорты и брюки (шалвар) мужские,Men's shorts and trousers (shalwar),Эркаклар учун шортик ва шалварлар,98.51,100.0,99.76,100.0,100.66,100.18,100.83,100.79,101.91,100.0,100.0,100.0,100.0,100.0,100.81,101.56,100.87,101.59,100.0,100.31,100.0,99.89,100.0,99.01,99.2,100.0,100.8,100.0
02.29,Erkaklar uchun futbolkalar,Футболки мужские,Men's T-shirts,Эркаклар учун футболкалар,100.0,100.0,100.0,100.0,102.76,101.17,102.61,100.14,100.0,100.5,97.99,100.0,100.0,100.79,101.6,100.36,100.0,100.25,100.09,99.95,100.64,100.0,100.27,99.03,100.0,100.9,100.0,100.5
02.30,Erkaklar uchun ich kiyim komplekti,Комплект белья мужского,Men's underwear set,Эркаклар учун ич кийим комплекти,100.0,100.0,100.28,100.0,100.0,100.0,100.0,100.0,101.16,100.2,101.4,100.42,101.17,100.96,100.92,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.22,100.0,0.0,0.0,0.0,0.0
02.31,Erkaklar paypogʻi,Носки мужские,Men's socks,Эркаклар пайпоғи,100.05,99.79,99.09,99.73,100.53,100.43,99.97,100.03,103.04,103.24,101.04,100.08,101.11,99.86,101.69,100.23,100.02,99.75,100.68,100.04,99.52,100.97,100.16,99.96,100.0,100.1,100.0,100.0
02.32,Oʻgʻil bolalar uchun maykalar,Майки для мальчиков,Men's undershirts,Ўғил болалар учун майкалар,100.0,99.99,100.85,100.27,100.19,100.92,100.03,100.61,100.3,101.43,100.0,100.0,100.05,99.85,100.47,100.25,99.86,100.1,98.8,101.0,100.0,100.0,100.59,100.0,100.0,100.0,100.9,100.0
02.33,Oʻgʻil bolalar uchun trusiklar,Трусы для мальчиков,Boys' underpants,Ўғил болалар учун трусиклар,100.0,102.14,101.73,100.72,100.0,100.0,101.07,100.0,100.0,100.37,100.72,100.0,100.88,100.0,100.15,100.0,100.0,100.7,100.2,100.0,100.0,100.0,102.17,100.0,100.0,100.0,100.0,100.5
02.34,Oʻgʻil bolalar uchun futbolkalar,Футболки для мальчиков,Boys' T-shirts,Ўғил болалар учун футболкалар,100.0,100.0,103.35,100.07,100.8,99.08,100.7,100.0,100.0,100.49,100.0,100.0,100.0,100.0,101.41,101.45,100.0,102.72,98.85,100.05,100.0,99.88,100.0,100.0,100.0,100.9,100.0,101.0
02.35,Oʻgʻil bolalar uchun shortilar,Шорты для мальчиков,Boys' shorts,Ўғил болалар учун шортилар,98.23,100.0,100.46,100.0,100.61,100.2,100.77,100.0,100.0,100.0,102.86,100.0,100.0,100.0,101.19,100.2,102.49,101.28,98.4,100.0,100.0,100.0,100.51,100.0,100.0,100.0,100.0,101.1
02.36,Oʻgʻil bolalar uchun ich kiyim komplekti,Комплект белья для мальчиков,Boys' underwear set,Ўғил болалар учун ич кийим комплекти,100.0,100.0,100.95,100.0,100.0,100.62,100.0,100.0,100.0,100.0,100.51,105.09,100.0,100.82,100.47,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
02.37,"Oʻgʻil bolalar uchun paypoq, kolgotka, chulki-paypoq mahsulotlari","Носки, колготки, чулочно-носочные изделия для мальчиков","Boys' socks, tights, hosiery","Ўғил болалар учун пайпоқ, колготка, чулки-пайпоқ маҳсулотлари",100.0,100.18,100.01,99.46,99.89,100.54,99.92,99.9,101.44,102.67,104.58,100.81,100.16,99.93,100.2,100.01,99.91,99.54,99.83,100.04,99.9,100.06,99.91,101.18,100.0,100.0,99.5,99.8
02.38,Erkaklar uchun sport kostyumi,Спортивный костюм мужской,Men's tracksuit,Эркаклар учун спорт костюми,100.0,100.0,100.0,100.0,100.0,100.0,100.34,100.08,101.16,100.31,100.48,102.05,100.0,100.31,101.55,100.19,100.0,100.14,100.0,101.26,100.0,100.0,100.0,100.0,100.0,100.6,100.0,100.0
02.39,Oʻgʻil bolalar uchun sport kostyumi,Спортивный костюм для мальчиков,Boys' tracksuit,Ўғил болалар учун спорт костюми,100.0,100.0,100.0,100.0,100.0,100.0,100.46,99.62,101.84,100.56,100.98,100.0,100.0,100.51,102.33,100.0,100.0,100.49,100.29,100.23,100.0,100.0,100.0,100.0,100.0,100.2,100.4,100.0
02.40,"Ayollar uchun qishki palto, kalta palto","Пальто, полупальто зимнее женское","Women's winter coat, short coat","Аёллар учун қишки пальто, калта пальто",100.0,99.8,100.0,100.0,99.9,99.73,100.0,100.0,100.0,100.23,102.67,100.26,100.47,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.91,101.06,100.4,100.0,100.0,100.0
02.41,"Qiz bolalar uchun qishki palto, kalta palto","Пальто, полупальто зимнее для девочек","Girls' winter coat, short coat","Қиз болалар учун қишки пальто, калта пальто",100.3,100.19,100.0,100.0,99.91,100.0,100.0,100.0,100.0,100.27,102.31,101.89,101.1,100.52,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,102.33,100.0,100.0,100.0,100.0,100.0
02.42,Ayollar uchun qishki kurtka,Куртка зимняя женская,Women's winter jacket,Аёллар учун қишки куртка,100.0,100.0,100.06,100.0,99.89,99.87,100.0,100.0,100.22,100.58,101.92,101.0,100.75,100.0,99.7,100.0,100.0,100.0,100.0,100.0,100.0,100.25,102.54,100.16,100.2,100.0,100.0,100.0
02.43,Ayollar uchun yengil (demisezon) kurtka,Куртка демисезонная женская,Women's demi-season jacket,Аёллар учун енгил (демисезон) куртка,100.0,100.0,100.08,100.0,99.59,100.0,100.0,100.0,100.3,102.11,101.57,101.96,100.11,100.48,100.9,100.0,99.54,100.0,100.0,100.0,100.0,101.04,101.43,100.0,100.0,100.0,100.0,100.0
02.44,Ayollar uchun charm kurtka,Куртка кожаная женская,Women's leather jacket,Аёллар учун чарм куртка,100.0,100.0,100.0,100.0,100.0,99.91,100.0,100.0,100.58,101.09,101.37,100.86,100.76,100.33,100.57,100.0,100.0,100.0,100.0,100.0,100.0,100.49,101.48,100.17,100.0,100.0,100.0,100.0
02.45,Qiz bolalar uchun qishki kurtka,Куртка зимняя для девочек,Girls' winter jacket,Қиз болалар учун қишки куртка,100.15,100.08,99.92,100.0,99.75,99.92,100.0,100.0,100.0,100.43,103.0,102.5,101.15,101.2,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,102.0,100.0,100.0,100.0,100.0,100.0
02.46,Qiz bolalar uchun yengil mavsumiy kurtka,Куртка демисезонная для девочек,Girls' demi-season jacket,Қиз болалар учун енгил мавсумий куртка,100.0,100.0,100.0,100.0,99.68,100.0,100.0,100.0,100.98,102.34,101.06,101.19,100.32,100.0,100.77,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.62,100.0,100.0,100.0,100.0,100.0
02.47,"Ayollar uchun shuba, kalta shuba","Шуба, полушубок женский","Women's fur coat, short fur coat","Аёллар учун шуба, калта шуба",101.02,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.41,102.36,101.17,100.27,100.91,100.0,100.0,99.54,100.0,100.0,100.0,100.0,100.0,101.25,100.0,0.0,0.0,0.0,0.0
02.48,Ayollar uchun plash,Плащ женский,Women's raincoat,Аёллар учун плаш,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.34,100.0,102.75,100.53,100.34,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.57,100.51,100.2,100.0,100.0,100.6,100.2
