Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1735230,Taxtako‘pir tumani,Тахтакупырский район,Takhtakupyr district,Тахтакўпир тумани,588.0,661.0,729.0,829.0,974.0,1194.0,1385.0,1544.0,1596.0,1640.0,1535.0,1438.0,1339.0
1735233,To‘rtko‘l tumani,Турткульский район,Turtkul district,Тўрткўл тумани,3719.0,3748.0,3854.0,4080.0,4665.0,4786.0,5218.0,5691.0,5832.0,6139.0,6786.0,7127.0,7176.0
1735236,Xo‘jayli tumani,Ходжейлийский район,Khojeyli district,Хўжайли тумани,2912.0,4054.0,4687.0,4827.0,5013.0,3366.0,3617.0,3877.0,4505.0,4939.0,5222.0,5248.0,5089.0
1735240,Chimboy tumani,Чимбайский район,Chimbay district,Чимбой тумани,2076.0,2145.0,2323.0,2391.0,2448.0,2629.0,2836.0,2809.0,3070.0,3454.0,3742.0,4098.0,4280.0
1735243,Shumanay tumani,Шуманайский район,Shumanai district,Шуманай тумани,1122.0,1119.0,1157.0,1034.0,1056.0,1147.0,1251.0,1359.0,1468.0,1567.0,1641.0,1672.0,1729.0
1735250,Ellikkala tumani,Элликкалинский район,Ellikkala district,Елликкала тумани,2641.0,2891.0,3270.0,3272.0,3525.0,3784.0,4150.0,4527.0,4828.0,5041.0,5179.0,5166.0,5060.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,63324.0,69807.0,75546.0,78623.0,84478.0,88917.0,97764.0,105690.0,113964.0,121011.0,127839.0,131246.0,134942.0
1703401,Andijon shahri,Город Андижан,Andijan city,Aндижон шаҳри,10740.0,11395.0,11789.0,12513.0,13098.0,13362.0,14676.0,15987.0,17050.0,18390.0,19532.0,20022.0,20416.0
1703408,Xonobod shahri,Город Ханабад,Khanabadcity,Хонобод шаҳри,938.0,966.0,1048.0,1206.0,1398.0,1542.0,1760.0,1845.0,1965.0,1995.0,2122.0,2047.0,2080.0
1703202,Oltinko‘l tumani,Алтынкульский район,Altynkul  district,Олтинкўл тумани,3334.0,3634.0,3875.0,3836.0,4390.0,4662.0,5046.0,5856.0,6514.0,6588.0,6906.0,7180.0,7321.0
1703203,Andijon tumani,Андижанский район,Andijan district,Aндижон тумани,5344.0,6070.0,6828.0,6710.0,7279.0,7347.0,8168.0,9195.0,9701.0,10093.0,10847.0,11179.0,10963.0
1703206,Baliqchi tumani,Балыкчинский район,Balykchi district,Балиқчи тумани,3785.0,4030.0,4500.0,4676.0,5005.0,5460.0,5973.0,6403.0,6921.0,7288.0,7610.0,7773.0,7915.0
1703209,Bo‘ston tumani,Бустонский район,Bustan district,Бўстон тумани,1040.0,1160.0,1377.0,1463.0,1462.0,1635.0,1910.0,2040.0,2316.0,2600.0,2723.0,2757.0,2933.0
1703210,Buloqboshi tumani,Булакбашинский район,Bulakbashi district,Булоқбоши тумани,2949.0,3267.0,3610.0,3690.0,3896.0,4528.0,4826.0,5101.0,5646.0,6191.0,6301.0,6862.0,7099.0
1703211,Jalaquduq tumani,Жалакудукский район,Jalаquduk district,Жалақудуқ тумани,4017.0,4336.0,4770.0,5036.0,5481.0,5506.0,5906.0,6256.0,6687.0,6946.0,7835.0,8085.0,8188.0
1703214,Izboskan tumani,Избасканский район,Izbaskan district,Избоскан тумани,4425.0,4895.0,5230.0,5760.0,6194.0,6710.0,7332.0,7634.0,8162.0,8589.0,8819.0,8662.0,9388.0
1703217,Ulug‘nor tumani,Улугноpский район,Ulugnor district,Улуғнор тумани,981.0,1176.0,1250.0,1367.0,1358.0,1479.0,1663.0,1933.0,2132.0,2254.0,2433.0,2564.0,2510.0
1703220,Qo‘rg‘ontepa tumani,Кургантепинский район,Kurgantepa district,Қўрғонтепа тумани,4236.0,4724.0,5209.0,5413.0,5993.0,6576.0,7415.0,7961.0,8626.0,9218.0,9784.0,10317.0,10555.0
1703224,Asaka tumani,Асакинский район,Asaka district,Aсака тумани,7111.0,8080.0,8675.0,8432.0,9119.0,9359.0,10056.0,10562.0,11769.0,12530.0,13112.0,13458.0,14280.0
1703227,Marxamat tumani,Мархаматский район,Markhamat district,Мархамат тумани,3575.0,3908.0,4232.0,4414.0,4548.0,4687.0,5178.0,5405.0,5751.0,6337.0,6717.0,6846.0,7248.0
1703230,Shaxrixon tumani,Шахриханский район,Shakhrikhan district,Шахрихон тумани,5110.0,5654.0,5959.0,6004.0,6660.0,6984.0,7995.0,8830.0,9505.0,10003.0,10748.0,10880.0,11526.0
1703232,Paxtaobod tumani,Пахтаабадский район,Pakhtaabad district,Пахтаобод тумани,3552.0,4116.0,4583.0,5356.0,5816.0,6230.0,6873.0,7442.0,7655.0,7958.0,7923.0,7886.0,7721.0
1703236,Xo‘jaobod tumani,Ходжаабадский район,Khojaabad district,Хўжаобод тумани,2187.0,2396.0,2611.0,2747.0,2781.0,2850.0,2987.0,3240.0,3564.0,4031.0,4427.0,4728.0,4799.0
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,41264.0,46065.0,49967.0,53506.0,56450.0,59393.0,64676.0,69903.0,75438.0,81555.0,86406.0,89204.0,91328.0
1706401,Buxoro shahri,Город Бухара,Bukhara city,Бухоро шаҳри,7885.0,8750.0,9252.0,9774.0,10110.0,10680.0,11204.0,12463.0,13610.0,14917.0,15939.0,16760.0,16505.0
1706403,Kogon shahri,Город Каган,Kagan city,Когон шаҳри,1896.0,2124.0,2250.0,2366.0,2517.0,2688.0,2818.0,2840.0,2916.0,2909.0,2834.0,2635.0,2641.0
1706204,Olot tumani,Алатский район,Alat district,Олот тумани,1855.0,2021.0,2227.0,2283.0,2422.0,2675.0,2917.0,2973.0,3206.0,3285.0,3519.0,3732.0,3904.0
1706207,Buxoro tumani,Бухарский район,Bukhara district,Бухоро тумани,3013.0,3461.0,3859.0,4548.0,4684.0,5252.0,5849.0,6395.0,6709.0,7595.0,7903.0,8340.0,8557.0
1706212,Vobkent tumani,Вабкентский район,Vobkent district,Вобкент тумани,2576.0,2813.0,3001.0,3420.0,3841.0,4046.0,4476.0,4845.0,5148.0,5431.0,5917.0,6206.0,6582.0
1706215,G‘ijduvon tumani,Гиждуванский район,Gijduvan district,Ғиждувон тумани,6064.0,6981.0,7574.0,7931.0,8534.0,8179.0,8649.0,9628.0,10659.0,11228.0,12283.0,12706.0,13121.0
1706219,Kogon tumani,Каганский район,Kagan district,Когон тумани,1837.0,2026.0,2154.0,2284.0,2420.0,2706.0,2958.0,3104.0,3325.0,3516.0,3526.0,3578.0,3765.0
1706230,Qorako‘l tumani,Каракульский район,Karakul district,Қоракўл тумани,2671.0,2898.0,3316.0,3596.0,3647.0,4153.0,4705.0,4830.0,5123.0,5820.0,5967.0,5976.0,6193.0
1706232,Qorovulbozor tumani,Караулбазарский район,Qorovulbozor district,Қоровулбозор тумани,408.0,450.0,459.0,463.0,519.0,540.0,579.0,663.0,802.0,924.0,934.0,940.0,976.0
1706240,Peshku tumani,Пешкунский  район,Peshkun district,Пешку тумани,2233.0,2501.0,2755.0,2910.0,3057.0,3249.0,3698.0,4109.0,4530.0,5033.0,5296.0,5469.0,5693.0
1706242,Romitan tumani,Ромитанский район,Romitan district,Ромитан тумани,2651.0,2870.0,3180.0,3252.0,3344.0,3544.0,4013.0,4497.0,4861.0,5651.0,5961.0,6244.0,6510.0
1706246,Jondor tumani,Жондоpский район,Jondor  district,Жондор тумани,3413.0,3930.0,4194.0,4698.0,5233.0,5487.0,6132.0,6531.0,6747.0,6847.0,7572.0,7609.0,7727.0
1706258,Shofirkon tumani,Шафирканский район,Shafirkan district,Шофиркон тумани,4762.0,5240.0,5746.0,5981.0,6122.0,6194.0,6678.0,7025.0,7802.0,8399.0,8755.0,9009.0,9154.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,25184.0,27879.0,30649.0,32480.0,35351.0,37592.0,40575.0,43172.0,45837.0,48221.0,50102.0,51545.0,52726.0
1708401,Jizzax shahri,Город Джизак,Jizzakh city,Жиззах шаҳри,4022.0,4559.0,4998.0,5203.0,5780.0,6346.0,6498.0,6700.0,7070.0,7376.0,7656.0,7708.0,7771.0
1708201,Arnasoy tumani,Арнасайский район,Arnasay district,Aрнасой тумани,861.0,974.0,1032.0,969.0,1067.0,1131.0,1234.0,1491.0,1525.0,1590.0,1612.0,1623.0,1585.0
1708204,Baxmal tumani,Бахмальский район,Bakhmal district,Бахмал тумани,2580.0,2716.0,2989.0,3419.0,3995.0,4042.0,4486.0,4634.0,4763.0,4839.0,4912.0,5049.0,5553.0
1708209,G‘allaorol tumani,Галляаральский район,Gallaaral district,Ғаллаорол тумани,3670.0,3914.0,4288.0,4430.0,4570.0,4718.0,5138.0,5425.0,5882.0,6214.0,6124.0,6224.0,6174.0
1708212,Sharof Rashidov tumani,Шароф-Рашидовский  район,Sharof Rashidov  district,Шароф Рашидов тумани,3391.0,3588.0,3709.0,3992.0,4305.0,4614.0,5178.0,5640.0,6174.0,6539.0,7380.0,7758.0,8079.0
1708215,Do‘stlik tumani,Дустликский район,Dustlik district,Дўстлик тумани,987.0,1144.0,1382.0,1466.0,1526.0,1532.0,1752.0,1829.0,2039.0,2192.0,2268.0,2385.0,2480.0
1708218,Zomin tumani,Зааминский район,Zomin district,Зомин тумани,3147.0,3498.0,3652.0,3878.0,4206.0,4177.0,4531.0,5155.0,5184.0,5464.0,5713.0,5697.0,5753.0
1708220,Zarbdor tumani,Зарбдарский район,Zarbdar district,Зарбдор тумани,1366.0,1597.0,1834.0,2014.0,2038.0,2396.0,2540.0,2747.0,2872.0,2923.0,3068.0,3259.0,2973.0
1708223,Mirzacho‘l tumani,Мирзачульский район,Mirzachul district,Мирзачўл тумани,676.0,848.0,930.0,1021.0,1195.0,1354.0,1359.0,1445.0,1590.0,1645.0,1711.0,1801.0,1958.0
1708225,Zafarobod tumani,Зафарабадский район,Zafarabad district,Зафаробод тумани,1036.0,1234.0,1437.0,1497.0,1663.0,1722.0,1730.0,1727.0,1763.0,1725.0,1635.0,1610.0,1600.0
1708228,Paxtakor tumani,Пахтакорский район,Pakhtakor district,Пахтакор тумани,1489.0,1774.0,1841.0,1823.0,1941.0,2132.0,2107.0,2241.0,2340.0,2649.0,2689.0,2943.0,3203.0
1708235,Forish tumani,Фаришский район,Farish district,Фориш тумани,1573.0,1591.0,1969.0,2107.0,2346.0,2693.0,3199.0,3327.0,3757.0,4152.0,4362.0,4497.0,4632.0
1708237,Yangiobod tumani,Янгиободский район,Yangiabad district,Янгиобод тумани,386.0,442.0,588.0,661.0,719.0,735.0,823.0,811.0,878.0,913.0,972.0,991.0,965.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,53502.0,58686.0,65058.0,70018.0,76344.0,81964.0,89731.0,97258.0,104087.0,110568.0,115229.0,118862.0,120327.0
1710401,Qarshi  shahri,Город Карши,Karshi city,Қарши шаҳри,6986.0,7019.0,7330.0,7194.0,7919.0,8074.0,8530.0,8922.0,9435.0,9354.0,9661.0,9619.0,9940.0
1710405,Shahrisabz shahri,Город Шахрисабз,Shakhrisabz city,Шаҳрисабз шаҳри,0.0,0.0,0.0,0.0,0.0,3905.0,4130.0,4471.0,4968.0,5463.0,5856.0,6363.0,6490.0
1710240,Ko‘kdala tumani,Кукдалинский район,Kukdala district,Кўкдала тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5036.0,5171.0,5319.0
1710207,G‘uzor tumani,Гузарский район,Gissar district,Ғузор тумани,3407.0,3946.0,4173.0,4662.0,5007.0,5130.0,5406.0,6032.0,6517.0,6761.0,7367.0,7612.0,7660.0
1710212,Dehqonobod tumani,Дехканабадский район,Dehkanabad district,Деҳқонобод тумани,2396.0,2738.0,3161.0,3388.0,3645.0,3942.0,4435.0,4683.0,5241.0,5578.0,5575.0,5346.0,5447.0
1710220,Qamashi tumani,Камашинский район,Kamashi district,Қамаши тумани,3808.0,4004.0,4426.0,4949.0,5348.0,6017.0,6791.0,7568.0,7934.0,8559.0,8865.0,9310.0,9247.0
1710224,Qarshi tumani,Каршинский район,Karshi district,Қарши тумани,5001.0,5539.0,6054.0,6453.0,6717.0,7035.0,7591.0,8061.0,8617.0,9303.0,9552.0,10112.0,10297.0
1710229,Koson tumani,Касанский район,Kasan district,Косон тумани,3710.0,4147.0,4765.0,5025.0,5428.0,5699.0,6751.0,7114.0,7700.0,8573.0,9076.0,9314.0,9674.0
1710232,Kitob tumani,Китабский район,Kitab district,Китоб тумани,4339.0,4814.0,5457.0,6029.0,6784.0,7337.0,8013.0,8615.0,9126.0,9687.0,10359.0,10696.0,11015.0
1710233,Mirishkor tumani,Миришкорский район,Mirishkor district,Миришкор тумани,1646.0,1898.0,2246.0,2305.0,2592.0,2935.0,3056.0,3309.0,3647.0,3809.0,3934.0,4207.0,4140.0
1710234,Muborak tumani,Мубарекский район,Mubarek district,Муборак тумани,1111.0,1257.0,1416.0,1446.0,1685.0,1898.0,2183.0,2358.0,2689.0,2959.0,3167.0,3330.0,3300.0
1710235,Nishon tumani,Нишанский  район,Nishon district,Нишон тумани,2005.0,2275.0,2632.0,2964.0,3316.0,3668.0,4056.0,4209.0,4335.0,4861.0,4917.0,5191.0,5324.0
1710237,Kasbi tumani,Касбинский район,Kasbi district,Касби тумани,2943.0,3248.0,3632.0,4128.0,4490.0,4916.0,5170.0,5724.0,5907.0,6364.0,6450.0,6992.0,7132.0
1710242,Chiroqchi tumani,Чиракчинский район,Chirakchi district,Чироқчи тумани,6280.0,6830.0,7305.0,8391.0,9307.0,9868.0,10752.0,11857.0,12062.0,12141.0,7303.0,7553.0,7170.0
1710245,Shahrisabz tumani,Шахрисабзский район,Shakhrisabz district,Шаҳрисабз тумани,5700.0,6493.0,7381.0,7502.0,8016.0,5043.0,5492.0,6393.0,7560.0,8302.0,8838.0,8672.0,8763.0
1710250,Yakkabog‘ tumani,Яккабагский район,Yakkabag district,Яккабоғ тумани,4170.0,4478.0,5080.0,5582.0,6090.0,6497.0,7375.0,7942.0,8349.0,8854.0,9273.0,9374.0,9409.0
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,21238.0,22919.0,24625.0,26221.0,27814.0,29330.0,32054.0,34835.0,37135.0,39526.0,41444.0,42601.0,43361.0
1712401,Navoiy shahri,Город Навои,Navoi city,Навоий шаҳри,3165.0,3251.0,3329.0,3440.0,3455.0,3887.0,4143.0,4637.0,4945.0,5318.0,5549.0,5684.0,5945.0
1712408,Zarafshon shahri,Город Заpафшан,Zarafshan city,Зарафшон шаҳри,1636.0,1632.0,1705.0,1779.0,1781.0,1820.0,1827.0,2078.0,2379.0,2482.0,2863.0,3053.0,3207.0
1712412,G‘ozg‘on shahri,Город Газган,Gazgan city,Ғозғон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,369.0,390.0,404.0,411.0,420.0
1712211,Konimex tumani,Канимехский  район,Kanimekh district,Конимех тумани,873.0,912.0,862.0,846.0,875.0,854.0,1048.0,1194.0,1313.0,1468.0,1602.0,1730.0,1710.0
1712216,Qiziltepa tumani,Кызылтепинский район,Kyzyltepa district,Қизилтепа тумани,2858.0,3135.0,3511.0,4003.0,4379.0,4761.0,5262.0,5775.0,5856.0,6392.0,6667.0,6899.0,7043.0
1712230,Navbahor tumani,Навбахорский район,Navbahor district,Навбаҳор тумани,2189.0,2350.0,2569.0,2715.0,3050.0,3086.0,3323.0,3763.0,4277.0,4781.0,4988.0,5483.0,5617.0
1712234,Karmana tumani,Карманинский район,Karmana district,Кармана тумани,2650.0,3034.0,3375.0,3634.0,3805.0,3987.0,4303.0,4578.0,4655.0,4759.0,4938.0,5063.0,4888.0
1712238,Nurota tumani,Нуратинский район,Nurota district,Нурота тумани,2388.0,2589.0,2607.0,2444.0,2532.0,2750.0,2919.0,2812.0,3031.0,3038.0,3026.0,3103.0,3072.0
1712244,Tomdi tumani,Тамдынский район,Tomdy district,Томди тумани,522.0,587.0,625.0,604.0,561.0,577.0,614.0,615.0,626.0,685.0,700.0,697.0,813.0
1712248,Uchquduq tumani,Учкудукский район,Uchkuduk district,Учқудуқ тумани,1113.0,1038.0,1140.0,1231.0,1312.0,1233.0,1331.0,1266.0,1391.0,1382.0,1372.0,1417.0,1348.0
1712251,Xatirchi tumani,Хатырчинский район,Khatyrchi district,Хатирчи тумани,3844.0,4391.0,4902.0,5525.0,6064.0,6375.0,7284.0,7804.0,8293.0,8831.0,9335.0,9061.0,9298.0
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,51493.0,55948.0,60016.0,63709.0,69460.0,75046.0,83663.0,91533.0,99324.0,105056.0,109903.0,112710.0,115232.0
1714401,Namangan shahri,Город Наманган,Namangan city,Наманган шаҳри,10012.0,10941.0,11885.0,12873.0,15954.0,17149.0,18978.0,20479.0,21800.0,22770.0,23126.0,23318.0,23508.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbulak district,Мингбулоқ тумани,2051.0,2183.0,2417.0,2473.0,2668.0,2692.0,2860.0,2850.0,2972.0,3191.0,3306.0,3438.0,3698.0
1714207,Kosonsoy tumani,Касансайский район,Kasansay district,Косонсой тумани,3027.0,3373.0,3734.0,4075.0,4762.0,5320.0,6096.0,6834.0,7737.0,8463.0,9264.0,9432.0,9536.0
1714212,Namangan tumani,Наманганский район,Namangan district,Наманган тумани,3911.0,4307.0,4373.0,4663.0,3862.0,4336.0,4919.0,5620.0,5974.0,6164.0,6512.0,6560.0,6702.0
1714216,Norin tumani,Нарынский район,Naryn district,Норин тумани,3771.0,3981.0,4178.0,4286.0,4629.0,5016.0,5655.0,6303.0,6858.0,7361.0,7624.0,7518.0,7568.0
1714219,Pop tumani,Папский район,Pop district,Поп тумани,3646.0,3955.0,4218.0,4713.0,5098.0,5603.0,6516.0,7333.0,7848.0,8517.0,9151.0,9425.0,9768.0
1714224,To‘raqo‘rg‘on tumani,Туракурганский район,Turakurgan district,Тўрақўрғон тумани,4350.0,4830.0,5270.0,5473.0,6068.0,6747.0,7449.0,8125.0,9126.0,9397.0,9932.0,10379.0,10986.0
1714229,Uychi tumani,Уйчинский район,Uychi district,Уйчи тумани,4125.0,4272.0,4402.0,4958.0,4803.0,5210.0,5942.0,6436.0,6558.0,6669.0,7044.0,7047.0,7148.0
1714234,Uchqo‘rg‘on tumani,Учкурганский район,Uchkurgan district,Учқўрғон тумани,3691.0,4030.0,4192.0,4326.0,4844.0,4893.0,5404.0,5895.0,6349.0,6505.0,6725.0,6866.0,7023.0
1714236,Chortoq tumani,Чартакский район,Chartak district,Чортоқ тумани,3501.0,3937.0,4460.0,4499.0,4702.0,5188.0,5526.0,5993.0,6668.0,7189.0,7462.0,7979.0,8145.0
1714237,Chust tumani,Чустский район,Chust district,Чуст тумани,5876.0,6235.0,6856.0,7110.0,7468.0,7872.0,8897.0,9500.0,10394.0,11359.0,11740.0,12053.0,12305.0
1714242,Yangiqo‘rg‘on tumani,Янгикурганский район,Yangikurgan district,Янгиқўрғон тумани,3532.0,3904.0,4031.0,4260.0,4602.0,5020.0,5421.0,6165.0,7040.0,7471.0,8017.0,8695.0,8845.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,73791.0,79478.0,86089.0,91816.0,101087.0,108729.0,119494.0,129209.0,137428.0,143884.0,149613.0,153356.0,154724.0
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,15074.0,15823.0,16715.0,17203.0,18264.0,18957.0,19944.0,21735.0,23279.0,24391.0,25583.0,26364.0,26094.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,2155.0,2194.0,2358.0,2389.0,2607.0,2794.0,3056.0,3284.0,3404.0,3514.0,3472.0,3403.0,3488.0
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,2640.0,2845.0,2942.0,3267.0,3509.0,3808.0,4103.0,4474.0,4782.0,4974.0,5232.0,5378.0,5664.0
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,3030.0,3035.0,3118.0,3213.0,3479.0,3769.0,4137.0,4695.0,5190.0,5378.0,5723.0,6294.0,6228.0
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,2860.0,3157.0,3545.0,3967.0,4502.0,4979.0,5498.0,5868.0,6219.0,6509.0,6753.0,7056.0,7042.0
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,4216.0,4586.0,5022.0,5676.0,5913.0,6670.0,7628.0,8181.0,8556.0,9413.0,9626.0,9652.0,9297.0
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,4381.0,4666.0,5090.0,5659.0,6113.0,6849.0,7872.0,8539.0,8891.0,9396.0,9774.0,9855.0,9930.0
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,1946.0,2171.0,2379.0,2521.0,2974.0,3266.0,3685.0,4003.0,4245.0,4389.0,4433.0,4501.0,4656.0
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,3918.0,4245.0,4598.0,4920.0,5660.0,5790.0,6437.0,6875.0,7267.0,7287.0,8109.0,8489.0,8569.0
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,4298.0,4665.0,4898.0,5293.0,5741.0,6129.0,6820.0,7464.0,8193.0,8536.0,9108.0,9198.0,9637.0
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,7000.0,7452.0,8197.0,8462.0,9655.0,10328.0,11129.0,12052.0,12781.0,13123.0,13305.0,13638.0,13728.0
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,3265.0,3757.0,4237.0,4491.0,4816.0,4864.0,5071.0,5490.0,5917.0,6434.0,6783.0,6967.0,6909.0
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,5374.0,5557.0,6132.0,6741.0,7820.0,8485.0,10090.0,10687.0,11323.0,11928.0,12608.0,12794.0,13410.0
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,2875.0,3313.0,3679.0,3963.0,4254.0,4824.0,5063.0,5343.0,5505.0,5803.0,5680.0,5477.0,5672.0
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,7351.0,8146.0,8623.0,9215.0,10170.0,11020.0,11928.0,12825.0,13581.0,14294.0,14473.0,15069.0,15126.0
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,3408.0,3866.0,4556.0,4836.0,5610.0,6197.0,7033.0,7694.0,8295.0,8515.0,8951.0,9221.0,9274.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,39722.0,43486.0,47768.0,51000.0,56360.0,61045.0,67673.0,74110.0,80067.0,85201.0,88756.0,91455.0,93443.0
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,2711.0,3103.0,3417.0,3670.0,4169.0,4412.0,4871.0,6085.0,6539.0,6965.0,7245.0,7258.0,7480.0
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,2328.0,2469.0,2562.0,2751.0,3097.0,3616.0,4243.0,4904.0,5246.0,5692.0,5494.0,5642.0,5614.0
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,1972.0,2055.0,2201.0,2270.0,2346.0,2600.0,3017.0,3543.0,3944.0,4410.0,4638.0,4798.0,4860.0
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.0,1995.0,2206.0,2339.0,2505.0,2627.0
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,1956.0,2145.0,2354.0,2420.0,2549.0,2619.0,2619.0,2754.0,2916.0,3109.0,3172.0,3298.0,3394.0
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,2540.0,2773.0,2881.0,3065.0,3239.0,3358.0,3587.0,4089.0,4510.0,4837.0,4988.0,4997.0,4855.0
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,6059.0,6277.0,7147.0,7643.0,8631.0,9108.0,10047.0,10886.0,11411.0,11947.0,12294.0,12739.0,13004.0
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,3105.0,3479.0,3945.0,4284.0,4678.0,5210.0,5480.0,5966.0,6655.0,7285.0,7504.0,8290.0,8400.0
