Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2025-М01,2025-М02,2025-М03,2025-М04,2025-М05,2025-М06,2025-М07,2025-М08,2025-М09,2025-М10,2025-М11,2025-М12,2026-M01,2026-M02,2026-M03,2026-M04
01.73,Kungaboqar moyi,Масло подсолнечное,Sunflower oil,Кунгабоқар мойи,103.49,100.01,100.0,103.57,103.24,100.01,100.69,99.37,100.82,100.92,100.22,99.72,100.8,100.2,100.9,101.1
01.82,Olmalar,"Яблоки, свежие","Apples, fresh",Олмалар,102.94,101.0,100.58,101.58,101.47,100.2,96.4,99.83,98.66,100.27,105.22,102.34,102.5,106.1,108.0,102.9
01.102,Yangi uzilgan pomidorlar,Помидоры свежие,Fresh tomatoes,Янги узилган помидорлар,99.33,130.18,103.74,99.19,74.2,52.97,52.97,85.92,116.77,166.49,187.78,124.2,99.4,111.9,112.1,97.8
01.107,Sabzi,Морковь,Carrot,Сабзи,103.62,102.99,114.85,107.19,115.11,112.94,97.87,95.15,107.96,94.48,72.26,92.32,102.0,101.6,98.3,102.6
01.110,Piyoz,Лук репчатый,Onion,Пиёз,103.48,101.39,101.3,112.96,98.41,99.31,98.5,98.7,97.33,92.47,97.48,100.8,101.3,98.7,93.7,98.0
01.113,Kartoshka,Картофель,Potato,Картошка,128.36,84.96,95.24,104.91,97.23,98.53,95.64,103.69,99.35,97.65,100.92,100.73,101.8,104.4,110.1,105.9
01.123,Shakar,Сахар-песок,Sugar,Шакар,99.59,98.35,100.43,100.75,102.55,101.14,100.2,100.84,100.97,96.57,95.17,98.39,101.0,102.9,101.4,101.8
1.03,NOOZIQ-OVQAT MAHSULOTLARI,НЕПРОДОВОЛЬСТВЕННЫЕ ПРОДУКТЫ,NON-FOOD PRODUCTS,НООЗИҚ-ОВҚАТ МАҲСУЛОТЛАРИ,100.3,100.3,100.26,100.52,101.79,100.22,100.21,100.25,100.31,100.39,100.43,100.25,100.4,100.3,100.3,100.3
02.115,Sement,Цемент,Cement,Цемент,99.29,98.25,99.12,101.49,103.32,101.45,101.43,100.08,102.85,100.74,101.24,100.61,100.3,99.7,101.1,101.4
02.172,Xoʻjalik sovuni,Мыло хозяйственное,Household soap,Хўжалик совуни,100.04,100.94,100.69,100.0,100.0,99.46,100.68,100.17,100.0,100.02,100.97,100.0,100.4,101.2,100.0,100.0
02.173,"Kir yuvish kukuni yoki aralashmasi, oqartiruvchi modda va kir yuvish uchun boshqa vositalar","Стиральный порошок или смесь, отбеливатели и прочие средства для стирки","Washing powders or mixtures, bleaches, and other washing agents","Кир ювиш кукуни ёки аралашмаси, оқартирувчи модда ва кир ювиш учун бошқа воситалар",100.23,100.37,100.17,100.67,99.93,99.15,100.33,100.04,100.06,100.06,99.82,99.8,100.5,100.3,100.2,100.3
02.180,Vitaminlar,Витамины,Vitamins,Витаминлар,100.0,101.65,100.09,100.91,100.0,100.0,100.0,100.24,100.23,100.27,101.26,99.91,100.1,100.9,100.3,100.0
02.181,Antibiotiklar,Антибиотики,Antibiotics,Антибиотиклар,100.87,102.55,100.4,101.23,100.0,101.41,100.0,100.21,99.4,100.66,100.0,99.88,100.1,100.7,101.7,99.9
02.183,Tomir kengaytiruvchi preparatlar,Сосудорасширяющие препараты,Vasodilating drugs,Томир кенгайтирувчи препаратлар,100.39,100.74,100.0,100.61,100.0,99.83,100.0,100.92,100.0,101.08,100.4,100.23,99.8,101.3,100.9,100.0
02.184,Shamollashga qarshi dori vositalari,Противовоспалительные лекарственные средства,Anti-inflammatory drugs,Шамоллашга қарши дори воситалари,100.0,100.28,100.44,100.09,101.95,100.13,99.18,100.82,100.04,99.54,99.95,100.45,100.7,100.7,100.5,100.1
02.196,Benzin,Бензин,Gasoline,Бензин,101.86,100.04,100.26,99.89,99.85,99.55,100.33,102.47,101.39,101.5,101.52,102.95,100.9,99.7,99.3,101.1
02.197,Shaxsiy transport vositalari uchun propan,Пропан для личных транспортных средств,Propane for personal vehicles,Шахсий транспорт воситалари учун пропан,87.0,107.36,96.84,88.06,97.22,99.79,109.22,100.92,99.84,101.6,108.8,101.06,110.8,101.3,93.1,96.5
02.198,Shaxsiy transport vositalari uchun metan,Метан для личных транспортных средств,Methane for personal vehicl,Шахсий транспорт воситалари учун метан,100.0,100.0,100.0,103.8,126.83,100.0,100.0,100.0,100.0,100.7,99.2,100.0,100.0,100.0,100.0,101.0
1.04,XIZMATLAR,УСЛУГИ,SERVICES,ХИЗМАТЛАР,100.98,100.72,100.48,101.8,108.79,100.32,100.35,100.19,100.26,100.52,100.12,100.53,100.8,100.3,100.2,100.2
03.10,Sovuq suv va kanalizatsiya uchun haq toʻlash,Холодное водоснабжение и канализация,Cold water supply and sewerage fee,Совуқ сув ва канализация учун ҳақ тўлаш,100.0,100.0,100.0,100.0,158.66,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
03.11,Maishiy chiqindi uchun haq toʻlash,Плата за вывоз мусора,Garbage collection fee,Маиший чиқинди учун ҳақ тўлаш,100.0,100.0,100.0,138.29,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
03.13,Elektr energiyasi uchun haq toʻlash,Плата за электроэнергию,Electricity fee,Электр энергияси учун ҳақ тўлаш,100.0,100.0,100.0,100.0,118.81,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
03.14,Tarmoq gaz uchun haq toʻlash,Плата за газ сетевой,Network gas fee,Тармоқ газ учун ҳақ тўлаш,100.0,100.0,100.0,100.0,139.15,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
03.15,Suyultirilgan gaz uchun haq toʻlash,Плата за газ сжиженный,Liquefied gas fee,Суюлтирилган газ учун ҳақ тўлаш,100.0,100.0,100.0,100.0,125.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
03.16,Issiq suv taʼminoti uchun xaq toʻlash,Оплата снабжения горячей водой,Hot water supply fee,Иссиқ сув таъминоти учун хақ тўлаш,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,144.0,100.0,100.0,100.0,100.0,100.0,100.0
03.17,Markaziy isitish uchun haq toʻlash,Оплата центрального отопления,Central heating fee,Марказий иситиш учун ҳақ тўлаш,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,144.28,100.0,100.0,100.0,100.0,100.0,100.0
