Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,3.9,3.3,4.0,4.3,5.2,6.1,7.9,6.0,9.5,13.8,12.8,15.8,14.2,16.7,9.2
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,0.8,0.9,1.7,2.5,4.1,2.8,4.7,4.0,6.3,7.3,9.0,11.8,10.8,13.7,6.1
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.01,0.0,0.0,0.0,0.0,0.0
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.1,0.0,0.002,0.002,0.0,0.0,0.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,0.3,0.2,0.2,0.2,0.3,0.3,0.4,0.1,0.9,1.6,0.3,0.5,0.8,0.3,0.2
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,2.0,1.2,1.3,0.3,0.4,0.4,0.4,0.9,0.5,1.3,1.5,2.0,1.3,1.4,1.5
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,0.0,0.01,0.0,0.0,0.0,0.001,0.0,0.01,0.4,0.5,0.3,0.4,0.4,0.7,0.9
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.0,0.0,0.0,0.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,0.3,0.1,0.3,0.2,0.0,1.5,1.5,0.8,1.0,1.2,0.6,0.6,0.8,0.6,0.5
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,0.0,0.4,0.4,0.4,0.1,0.8,0.6,0.01,0.03,0.4,0.1,0.1,0.0,0.0,0.0
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,0.5,0.5,0.1,0.7,0.3,0.3,0.3,0.2,0.1,1.3,0.8,0.3,0.0,0.0,0.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,0.005,0.003,0.003,0.005,0.01,0.01,0.01,0.003,0.1,0.002,0.01,0.01,0.0,0.0,0.0
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.04,0.1,0.0,0.0
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
