Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,39.4,40.6,41.4,42.9,44.8,46.2,46.4,49.1,52.2,46.8,42.3,40.0,35.7,36.9,36.1
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,26.4,32.6,28.1,35.7,37.3,35.7,35.3,40.6,40.9,30.0,29.2,28.1,23.9,24.0,24.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,53.3,51.2,51.6,53.7,54.8,57.1,57.4,60.3,57.0,53.9,49.5,46.8,44.2,46.8,46.1
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,47.1,48.4,51.3,53.1,55.6,55.8,53.4,52.1,51.9,48.9,45.0,40.1,35.1,37.7,38.1
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,31.6,30.8,31.7,32.6,34.0,35.2,35.3,35.6,39.5,30.6,25.7,25.5,20.7,21.8,22.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,28.4,31.5,31.8,33.9,35.0,37.2,34.5,34.3,39.5,35.6,34.8,33.2,27.7,29.7,28.9
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,40.8,41.6,42.7,44.9,48.2,50.4,51.7,53.2,56.0,52.0,48.7,47.2,40.6,44.9,44.2
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,48.9,49.6,52.1,53.9,55.0,55.0,54.3,53.3,55.5,54.7,47.1,41.2,35.6,35.1,33.6
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,36.8,35.9,35.7,35.4,36.4,36.7,36.2,38.9,46.5,41.7,36.6,35.5,32.8,34.2,32.7
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,39.0,44.8,47.8,47.9,52.1,57.2,57.7,59.7,64.7,55.7,49.3,46.5,44.2,43.6,42.5
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,30.2,31.8,29.8,36.6,35.3,37.4,36.4,40.0,41.3,34.5,27.8,28.2,20.7,21.8,22.6
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,34.9,34.5,36.7,37.9,38.3,39.3,44.6,51.5,52.0,50.8,51.7,51.0,46.8,45.9,45.1
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,44.5,43.6,45.1,44.4,50.7,50.8,51.2,57.2,59.3,48.3,39.1,38.4,33.7,34.3,31.8
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,37.2,42.5,40.6,40.9,41.7,42.1,45.5,51.3,56.6,48.9,47.7,44.3,38.3,40.0,41.0
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
