Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,42.9,51.5,60.5,66.9,79.4,90.7,99.7,133.5,173.0,205.2,181.1,220.7,265.7,303.9,310.9
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,1.3,1.4,2.1,2.3,2.8,5.1,7.9,8.9,7.5,4.2,4.2,4.6,4.6,5.1,5.2
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,2.5,3.0,3.4,4.4,3.8,3.8,4.1,4.9,8.1,12.6,12.3,29.7,29.7,31.4,37.2
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,2.6,2.6,2.8,3.0,3.3,3.4,3.7,4.5,5.7,11.2,10.9,16.4,21.2,30.9,25.4
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,1.1,1.1,2.2,2.3,2.4,2.5,2.6,3.5,4.6,4.6,4.8,10.5,8.2,9.6,10.1
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,1.4,1.6,2.0,2.9,2.9,3.0,3.2,3.2,3.8,3.7,3.6,3.7,4.1,4.8,5.3
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,3.5,3.5,4.7,4.2,4.7,5.5,5.5,5.7,1.6,4.3,5.3,6.1,7.5,9.0,9.1
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,1.4,2.0,2.5,2.5,2.8,2.8,3.0,6.4,10.2,11.3,12.4,10.9,22.2,38.4,35.1
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,6.8,10.3,12.9,14.5,19.1,22.9,23.4,32.2,57.9,64.9,45.7,51.0,64.5,56.3,54.9
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,1.7,2.1,2.3,2.4,2.5,2.7,2.7,2.8,2.5,1.6,2.0,2.9,2.7,2.9,2.9
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,0.5,0.6,0.6,0.6,0.6,0.7,0.7,1.0,4.7,7.0,3.0,4.3,4.4,5.8,9.2
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,13.3,14.8,15.6,17.4,23.3,26.0,27.3,41.8,44.2,56.0,52.0,54.3,61.9,66.6,72.3
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,1.9,3.4,3.5,4.1,4.3,4.3,7.1,9.0,18.7,20.0,21.2,22.3,24.3,24.4,25.4
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,4.9,5.1,5.9,6.3,6.9,8.0,8.5,9.6,3.5,3.8,3.7,4.0,10.4,18.7,18.8
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.004,0.01,0.01,0.02
