Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,2520.0,4751.0,6097.0,9535.0,10011.0,10311.0,10081.0,4268.0,6123.0,7382.0,5668.0,6459.0,4190.0,2896.0,12697.0
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,560.0,1045.0,1055.0,1330.0,1000.0,800.0,325.0,135.0,75.0,90.0,305.0,325.0,480.0,320.0,160.0
1735401,Nukus shahri,Город Нукус,Nukus city,Нукус шаҳри,30.0,35.0,105.0,290.0,770.0,270.0,265.0,135.0,60.0,0.0,170.0,120.0,330.0,130.0,0.0
1735204,Amudaryo tumani,Амударьинский район,Amudarya district,Aмударё тумани,0.0,95.0,405.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
1735207,Beruniy tumani,Берунийский район,Beruniy  district,Беруний тумани,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735209,Bo‘zatov tumani,Бозатауский район,Bozatau district,Бўзатов тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0
1735211,Qorao‘zak tumani,Караузякский район,Karauzak district,Қораўзак тумани,0.0,0.0,0.0,0.0,20.0,85.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735212,Kegeyli tumani,Кегейлийский район,Kegeyli district,Кегейли тумани,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735215,Qo‘ng‘irot tumani,Кунградский район,Kungrad district,Қўнғирот тумани,0.0,0.0,0.0,270.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735218,Qanliko‘l tumani,Канлыкульский район,Kanlykul district,Қанликўл тумани,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
