Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,128.4,122.0,123.6,116.8,119.9,118.5,117.5,106.6,109.5,105.4,89.3,124.5,109.9,114.8,114.6,113.1
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,138.2,140.5,123.6,136.2,115.3,122.1,117.1,109.5,101.4,88.2,87.5,116.2,112.5,117.7,114.3,114.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,150.0,131.2,134.5,128.2,136.8,115.5,121.9,96.4,99.7,103.5,101.7,112.4,104.1,109.5,107.7,109.3
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,123.0,140.2,119.2,127.7,139.9,115.1,123.4,97.7,101.2,120.5,77.4,125.1,105.4,103.3,108.5,129.8
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,142.1,128.6,116.5,133.3,117.0,116.1,116.9,104.3,112.2,104.1,83.0,108.2,117.3,118.1,96.1,134.3
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,131.3,124.6,123.9,125.4,119.1,122.9,112.3,105.1,108.4,94.1,82.6,126.4,116.0,102.4,108.9,107.6
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,143.7,140.7,167.5,90.9,98.9,117.4,112.4,105.4,105.7,108.8,117.3,115.2,100.6,109.8,130.5,138.9
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,128.0,142.5,115.1,113.1,130.8,108.7,118.2,109.0,102.6,93.5,94.1,145.8,112.3,101.6,116.3,108.9
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,128.7,118.4,118.6,123.0,120.8,120.0,119.4,100.0,118.9,85.3,88.1,137.0,113.9,108.4,112.7,114.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,136.3,148.0,130.0,135.9,129.4,116.1,117.8,102.7,112.8,102.8,91.3,115.2,122.9,98.6,114.4,114.1
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,132.6,122.6,118.7,117.3,122.0,127.2,111.8,107.2,100.0,103.9,112.1,138.1,108.2,103.0,116.5,113.6
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,168.8,116.8,128.1,112.2,116.6,119.7,115.6,103.5,107.1,107.7,88.9,122.6,125.6,102.1,112.1,115.6
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,111.0,129.7,120.6,125.0,128.8,124.3,116.7,104.1,104.7,99.7,89.4,127.1,102.9,104.4,121.2,112.2
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,130.6,124.3,122.7,126.9,122.5,112.9,123.1,100.7,103.7,101.4,91.9,119.4,110.0,102.4,116.0,110.6
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,121.7,116.2,122.0,111.7,115.5,118.7,117.2,111.4,112.2,109.6,88.2,124.7,107.5,122.6,115.4,111.6
