Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,6.4,8.9,9.2,8.7,8.7,10.0,11.2,11.0,8.6,11.6,14.3,15.4,14.2,15.7,22.0
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,0.0,0.0,0.0,0.001,0.005,0.001,0.001,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.1
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,1.2,1.2,1.2,1.3,1.2,1.3,1.3,1.3,0.4,1.6,1.7,1.7,1.7,2.0,2.1
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,0.02,0.02,0.022,0.032,0.045,0.045,0.046,0.047,0.0,0.0,0.0,0.1,0.1,0.1,0.3
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,0.004,0.004,0.004,0.004,0.005,0.006,0.006,0.037,0.1,0.1,0.0,0.1,0.1,0.1,0.2
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,0.0,0.0,0.0,0.0,0.048,0.0,0.5,0.0,0.2,0.0,0.1,1.0,0.3,0.4,0.6
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.8,0.3,0.3,0.1,0.1,0.1,0.1,0.1
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,0.5,0.5,0.5,1.7,1.7,1.4,1.4,1.6,0.9,3.2,0.8,1.2,0.8,1.2,2.4
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,0.7,1.3,2.5,1.1,1.4,2.7,2.8,2.9,2.9,2.4,7.5,7.4,7.4,6.7,8.2
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,0.027,2.2,1.7,0.8,0.3,0.4,0.4,0.9,0.1,0.4,0.3,0.3,0.3,0.4,0.7
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.1,0.1,0.1,0.0,0.0,0.1
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,2.7,2.3,1.9,2.3,2.4,2.5,2.8,1.8,2.2,2.1,1.9,2.0,1.9,2.0,2.7
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,1.1,1.3,1.2,1.3,1.3,1.3,1.6,1.6,1.5,1.4,1.8,1.4,1.5,2.6,4.1
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
