Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,5.3,5.1,5.1,5.0,5.0,5.0,5.1,5.1,5.0,5.0,5.0,5.1,5.1,5.1,5.0,5.0
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,5.8,5.1,4.8,4.8,4.7,4.8,5.1,4.9,4.8,4.7,4.7,4.7,4.8,4.8,4.8,4.8
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,5.5,5.1,5.5,5.3,5.2,5.2,5.0,5.2,4.9,5.0,5.0,4.9,5.0,5.1,4.9,5.0
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,5.3,5.2,5.0,5.1,4.9,5.0,5.1,5.0,5.0,5.0,4.9,4.8,4.8,4.8,4.9,4.9
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,5.7,5.6,5.5,5.3,5.0,5.4,5.6,5.7,5.2,5.3,5.3,5.4,5.4,5.4,5.0,5.1
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,5.3,5.1,5.1,5.1,5.4,5.4,5.4,5.1,5.1,5.1,5.0,5.0,5.1,5.2,5.1,5.0
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,4.9,4.8,4.8,4.6,4.7,4.6,4.4,4.5,4.4,4.5,4.4,4.4,4.3,4.3,4.4,4.2
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,5.6,5.1,5.2,5.1,5.2,5.3,5.3,5.1,5.0,5.0,5.0,5.0,5.1,5.0,5.0,5.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,5.5,5.3,5.2,5.1,5.2,5.2,5.2,5.4,5.3,5.2,5.2,5.2,5.3,5.3,5.3,5.2
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,6.0,5.7,5.6,5.8,5.7,5.7,5.6,5.6,5.5,5.4,5.4,5.4,5.4,5.5,5.3,5.4
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,5.4,5.4,5.6,5.2,5.2,5.2,5.2,5.4,5.1,5.0,5.1,5.1,5.1,5.0,4.9,4.9
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,4.8,4.8,5.1,5.0,4.8,4.8,4.9,5.0,5.0,4.9,4.9,5.2,5.1,5.2,5.1,5.2
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,5.3,5.1,5.1,5.2,5.0,5.2,5.2,5.3,5.2,5.2,5.1,5.1,5.0,5.0,4.9,4.8
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,5.9,6.2,6.3,5.9,5.1,5.4,5.4,5.6,5.3,5.2,5.2,5.2,5.3,5.3,5.3,5.3
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,4.1,4.1,3.8,3.8,3.9,3.9,4.0,4.2,4.2,4.2,4.3,4.2,4.3,4.2,4.3,4.4
