Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,1457152.0,1473310.0,1495617.0,1520845.0,1539667.0,1514576.0,1527688.0,1297435.0,1334359.0,1374692.0,1450484.0,1535611.0,1499072.0,1420974.0,1455083.5
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,47971.0,48877.0,49336.0,51432.0,51432.0,51434.0,54478.0,54886.0,56853.0,38607.0,39090.0,40967.0,42220.0,44035.0,45222.0
1735401,Nukus shahri,Город Нукус,Nukus city,Нукус шаҳри,13096.0,13465.0,13622.0,14012.0,14012.0,14012.0,14869.0,14877.0,15009.0,9779.0,9779.0,10410.0,11004.0,11491.0,11904.0
1735411,Taxiatosh sh.,Тахиаташский город,Taxiatosh city,Тахиатош ш.,1811.0,1826.0,1833.0,2104.0,2104.0,2104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735204,Amudaryo tumani,Амударьинский район,Amudarya district,Aмударё тумани,3771.0,3134.0,3142.0,3399.0,3399.0,3399.0,4339.0,4339.0,3690.0,3442.0,3530.0,3544.0,3619.0,3672.0,3683.0
1735207,Beruniy tumani,Берунийский район,Beruniy  district,Беруний тумани,3268.0,3439.0,3610.0,3784.0,3784.0,3784.0,4504.0,4560.0,4573.0,4259.0,4410.0,4489.0,4500.0,4791.0,4876.0
1735209,Bo‘zatov tumani,Бозатауский район,Bozatau district,Бўзатов тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,454.0,454.0,484.0,487.0,487.0
1735211,Qorao‘zak tumani,Караузякский район,Karauzak district,Қораўзак тумани,1074.0,1079.0,1085.0,1105.0,1105.0,1105.0,1053.0,1053.0,1059.0,801.0,884.0,885.0,903.0,939.0,949.0
1735212,Kegeyli tumani,Кегейлийский район,Kegeyli district,Кегейли тумани,1949.0,2003.0,2020.0,2064.0,2064.0,2064.0,1977.0,1977.0,1996.0,1008.0,1127.0,1038.0,1046.0,1126.0,1146.0
1735215,Qo‘ng‘irot tumani,Кунградский район,Kungrad district,Қўнғирот тумани,4341.0,4201.0,4219.0,4501.0,4501.0,4501.0,4611.0,5223.0,5275.0,4735.0,3999.0,3551.0,3590.0,3732.0,4137.0
1735218,Qanliko‘l tumani,Канлыкульский район,Kanlykul district,Қанликўл тумани,986.0,1003.0,1018.0,1075.0,1075.0,1075.0,1026.0,1117.0,1133.0,619.0,635.0,638.0,657.0,697.0,817.0
1735222,Mo‘ynoq tumani,Муйнакский район,Muynak district,Мўйноқ тумани,970.0,977.0,985.0,1055.0,1055.0,1055.0,929.0,929.0,940.0,326.0,426.0,447.0,468.0,504.0,504.0
1735225,Nukus tumani,Нукусский район,Nukus district,Нукус тумани,1180.0,1180.0,1184.0,1184.0,1184.0,1184.0,1303.0,1273.0,1307.0,791.0,826.0,826.0,834.0,913.0,915.0
1735228,Taxiatosh tumani,Тахиаташский район,Takhiatash district,Тахиатош тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2388.0,1855.0,1855.0,1970.0,1986.0,2120.0,2181.0
1735230,Taxtako‘pir tumani,Тахтакупырский район,Takhtakupyr district,Тахтакўпир тумани,445.0,548.0,554.0,554.0,554.0,556.0,451.0,451.0,454.0,593.0,634.0,641.0,650.0,650.0,661.0
