Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1735218,Qanliko‘l tumani,Канлыкульский район,Kanlykul district,Қанликўл тумани,1835.0,1870.0,1793.0,1814.0,1167.0,1901.0,2003.0,1769.0,1714.0,1751.0,1834.0,1570.0,1688.0
1735222,Mo‘ynoq tumani,Муйнакский район,Muynak district,Мўйноқ тумани,1157.0,996.0,952.0,1113.0,6156.0,1055.0,832.0,888.0,1061.0,1073.0,1245.0,1334.0,1183.0
1735225,Nukus tumani,Нукусский район,Nukus district,Нукус тумани,1601.0,1514.0,1657.0,1781.0,1746.0,1517.0,1430.0,1556.0,1400.0,1393.0,1550.0,1506.0,1706.0
1735228,Taxiatosh tumani,Тахиаташский район,Takhiatash district,Тахиатош тумани,1364.0,0.0,0.0,0.0,0.0,2352.0,2461.0,2598.0,2390.0,2192.0,2306.0,2463.0,2515.0
1735230,Taxtako‘pir tumani,Тахтакупырский район,Takhtakupyr district,Тахтакўпир тумани,1564.0,1305.0,1248.0,1323.0,1247.0,1271.0,1405.0,1404.0,1447.0,1358.0,1305.0,1273.0,1231.0
1735233,To‘rtko‘l tumani,Турткульский район,Turtkul district,Тўрткўл тумани,8001.0,7238.0,7047.0,8102.0,8111.0,7416.0,7771.0,7560.0,7199.0,6472.0,6350.0,7019.0,7630.0
1735236,Xo‘jayli tumani,Ходжейлийский район,Khojeyli district,Хўжайли тумани,5406.0,6067.0,6308.0,6073.0,6167.0,4166.0,4451.0,3708.0,3405.0,3885.0,4158.0,4094.0,4116.0
1735240,Chimboy tumani,Чимбайский район,Chimbay district,Чимбой тумани,4146.0,3814.0,3932.0,3901.0,3523.0,3488.0,4166.0,3894.0,3496.0,3668.0,3620.0,3481.0,3661.0
1735243,Shumanay tumani,Шуманайский район,Shumanai district,Шуманай тумани,2214.0,2218.0,2187.0,2212.0,2265.0,1954.0,1943.0,2171.0,2197.0,2131.0,2099.0,2193.0,2207.0
1735250,Ellikkala tumani,Элликкалинский район,Ellikkala district,Елликкала тумани,5655.0,5198.0,4728.0,4962.0,5010.0,5225.0,5627.0,5628.0,5686.0,5384.0,5264.0,4835.0,4816.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,117920.0,118795.0,117271.0,107357.0,102002.0,97450.0,90616.0,87049.0,89087.0,88141.0,88635.0,92647.0,94052.0
1703401,Andijon shahri,Город Андижан,Andijan city,Aндижон шаҳри,18046.0,17881.0,17640.0,16547.0,15644.0,14685.0,13422.0,12560.0,12140.0,11983.0,12241.0,12519.0,12402.0
1703408,Xonobod shahri,Город Ханабад,Khanabadcity,Хонобод шаҳри,1610.0,1675.0,1701.0,1784.0,1673.0,1293.0,1184.0,1149.0,1163.0,1228.0,1147.0,1111.0,1244.0
1703202,Oltinko‘l tumani,Алтынкульский район,Altynkul  district,Олтинкўл тумани,6732.0,6342.0,6403.0,6147.0,5655.0,5101.0,4469.0,4419.0,4900.0,5051.0,5331.0,5543.0,5358.0
1703203,Andijon tumani,Андижанский район,Andijan district,Aндижон тумани,10010.0,10619.0,10292.0,8888.0,8013.0,7931.0,7270.0,6596.0,7087.0,6835.0,6768.0,7337.0,7394.0
1703206,Baliqchi tumani,Балыкчинский район,Balykchi district,Балиқчи тумани,7028.0,6883.0,6391.0,5798.0,5897.0,5879.0,5588.0,5523.0,5731.0,5660.0,5590.0,5897.0,6072.0
1703209,Bo‘ston tumani,Бустонский район,Bustan district,Бўстон тумани,2979.0,2920.0,2805.0,2460.0,2203.0,2083.0,1917.0,2034.0,2204.0,2102.0,2060.0,2144.0,2186.0
1703210,Buloqboshi tumani,Булакбашинский район,Bulakbashi district,Булоқбоши тумани,5053.0,5248.0,5310.0,4887.0,4741.0,4643.0,4338.0,4105.0,4104.0,3996.0,4059.0,4235.0,4280.0
1703211,Jalaquduq tumani,Жалакудукский район,Jalаquduk district,Жалақудуқ тумани,6869.0,7056.0,7231.0,6084.0,5623.0,5548.0,5154.0,5055.0,5192.0,5110.0,5024.0,5326.0,5702.0
1703214,Izboskan tumani,Избасканский район,Izbaskan district,Избоскан тумани,8374.0,8361.0,8282.0,7652.0,7503.0,7266.0,6943.0,6592.0,6773.0,6645.0,6471.0,6747.0,7226.0
1703217,Ulug‘nor tumani,Улугноpский район,Ulugnor district,Улуғнор тумани,2290.0,2401.0,2444.0,2133.0,1873.0,1707.0,1533.0,1533.0,1663.0,1718.0,1752.0,1803.0,1861.0
1703220,Qo‘rg‘ontepa tumani,Кургантепинский район,Kurgantepa district,Қўрғонтепа тумани,7753.0,8064.0,8185.0,7151.0,6546.0,6389.0,6008.0,5890.0,5976.0,5941.0,6012.0,6326.0,6449.0
1703224,Asaka tumani,Асакинский район,Asaka district,Aсака тумани,11939.0,11348.0,11225.0,10744.0,10552.0,9919.0,9361.0,8893.0,9011.0,9064.0,9016.0,9266.0,9523.0
1703227,Marxamat tumani,Мархаматский район,Markhamat district,Мархамат тумани,6864.0,7077.0,6832.0,6377.0,6169.0,5590.0,5138.0,5078.0,5338.0,5080.0,5026.0,5437.0,5367.0
1703230,Shaxrixon tumani,Шахриханский район,Shakhrikhan district,Шахрихон тумани,11393.0,11635.0,12010.0,10665.0,9756.0,9719.0,9217.0,8906.0,8941.0,8978.0,9354.0,9839.0,9544.0
1703232,Paxtaobod tumani,Пахтаабадский район,Pakhtaabad district,Пахтаобод тумани,6794.0,7127.0,6735.0,6227.0,6311.0,6119.0,5660.0,5499.0,5668.0,5583.0,5552.0,5763.0,5966.0
1703236,Xo‘jaobod tumani,Ходжаабадский район,Khojaabad district,Хўжаобод тумани,4186.0,4158.0,3785.0,3813.0,3843.0,3578.0,3414.0,3217.0,3196.0,3167.0,3232.0,3354.0,3478.0
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,71065.0,70708.0,67719.0,63690.0,60166.0,56633.0,55456.0,56497.0,57079.0,55586.0,55168.0,57364.0,58832.0
1706401,Buxoro shahri,Город Бухара,Bukhara city,Бухоро шаҳри,10403.0,10233.0,9750.0,9240.0,8561.0,8062.0,7828.0,7628.0,7588.0,7460.0,7628.0,8159.0,8735.0
1706403,Kogon shahri,Город Каган,Kagan city,Когон шаҳри,1867.0,1930.0,1770.0,1867.0,2001.0,1940.0,1935.0,2046.0,2162.0,2108.0,2020.0,2103.0,2185.0
1706204,Olot tumani,Алатский район,Alat district,Олот тумани,3382.0,3369.0,3308.0,3160.0,2958.0,3089.0,3199.0,3083.0,3179.0,3366.0,3399.0,3253.0,3048.0
1706207,Buxoro tumani,Бухарский район,Bukhara district,Бухоро тумани,6167.0,5820.0,5551.0,5370.0,5024.0,4681.0,4499.0,4774.0,4817.0,4575.0,4446.0,5053.0,5401.0
1706212,Vobkent tumani,Вабкентский район,Vobkent district,Вобкент тумани,5150.0,5223.0,4980.0,4637.0,4778.0,4532.0,4094.0,4333.0,4427.0,4219.0,3981.0,4067.0,4195.0
1706215,G‘ijduvon tumani,Гиждуванский район,Gijduvan district,Ғиждувон тумани,11564.0,11917.0,11691.0,10391.0,9606.0,8780.0,8462.0,8551.0,9195.0,8786.0,8254.0,8588.0,8383.0
1706219,Kogon tumani,Каганский район,Kagan district,Когон тумани,2571.0,2974.0,2718.0,2477.0,2323.0,2105.0,2234.0,2428.0,2333.0,2151.0,2187.0,2562.0,2711.0
1706230,Qorako‘l tumani,Каракульский район,Karakul district,Қоракўл тумани,5997.0,5899.0,5428.0,5401.0,5305.0,5273.0,5498.0,5440.0,5346.0,5472.0,5493.0,5277.0,5337.0
1706232,Qorovulbozor tumani,Караулбазарский район,Qorovulbozor district,Қоровулбозор тумани,760.0,585.0,601.0,597.0,481.0,455.0,523.0,603.0,632.0,561.0,582.0,599.0,610.0
1706240,Peshku tumani,Пешкунский  район,Peshkun district,Пешку тумани,5499.0,4736.0,4227.0,3918.0,3609.0,3285.0,3334.0,3474.0,3289.0,3161.0,3261.0,3537.0,3795.0
1706242,Romitan tumani,Ромитанский район,Romitan district,Ромитан тумани,5540.0,5888.0,5633.0,4721.0,4101.0,4000.0,3945.0,4093.0,4295.0,4167.0,4168.0,4051.0,4014.0
1706246,Jondor tumani,Жондоpский район,Jondor  district,Жондор тумани,5570.0,5703.0,5770.0,5792.0,5478.0,4944.0,4671.0,4836.0,4810.0,4690.0,5004.0,5163.0,5322.0
1706258,Shofirkon tumani,Шафирканский район,Shafirkan district,Шофиркон тумани,6595.0,6431.0,6292.0,6119.0,5941.0,5487.0,5234.0,5208.0,5006.0,4870.0,4745.0,4952.0,5096.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,54982.0,56004.0,55709.0,52622.0,48077.0,45406.0,45741.0,45665.0,45588.0,44582.0,44854.0,46625.0,46879.0
1708401,Jizzax shahri,Город Джизак,Jizzakh city,Жиззах шаҳри,7133.0,7224.0,7081.0,6848.0,6247.0,5818.0,6024.0,5968.0,5627.0,5631.0,5998.0,6279.0,6060.0
1708201,Arnasoy tumani,Арнасайский район,Arnasay district,Aрнасой тумани,1959.0,1922.0,2045.0,1962.0,1701.0,1593.0,1573.0,1568.0,1626.0,1649.0,1462.0,1388.0,1526.0
1708204,Baxmal tumani,Бахмальский район,Bakhmal district,Бахмал тумани,6182.0,6361.0,6644.0,6506.0,6041.0,5425.0,5355.0,5669.0,5674.0,5292.0,5109.0,5289.0,5391.0
1708209,G‘allaorol tumani,Галляаральский район,Gallaaral district,Ғаллаорол тумани,6199.0,6191.0,6444.0,6271.0,5679.0,5689.0,5928.0,5891.0,5624.0,5336.0,5333.0,5306.0,5469.0
1708212,Sharof Rashidov tumani,Шароф-Рашидовский  район,Sharof Rashidov  district,Шароф Рашидов тумани,9366.0,10005.0,9380.0,8350.0,7628.0,7576.0,7308.0,6754.0,6751.0,6999.0,7439.0,7910.0,7509.0
1708215,Do‘stlik tumani,Дустликский район,Dustlik district,Дўстлик тумани,2777.0,2704.0,2596.0,2344.0,2265.0,2275.0,2133.0,2030.0,2113.0,2029.0,1927.0,2268.0,2390.0
1708218,Zomin tumani,Зааминский район,Zomin district,Зомин тумани,7235.0,7315.0,7449.0,6747.0,6270.0,5266.0,5108.0,5239.0,5455.0,5348.0,5506.0,5814.0,5745.0
1708220,Zarbdor tumani,Зарбдарский район,Zarbdar district,Зарбдор тумани,2935.0,2709.0,2366.0,2385.0,2382.0,2783.0,2633.0,2610.0,2854.0,2703.0,2578.0,2524.0,2674.0
1708223,Mirzacho‘l tumani,Мирзачульский район,Mirzachul district,Мирзачўл тумани,1794.0,1752.0,1827.0,1775.0,1761.0,1726.0,1780.0,1753.0,1704.0,1807.0,1764.0,1821.0,1931.0
1708225,Zafarobod tumani,Зафарабадский район,Zafarabad district,Зафаробод тумани,1928.0,1953.0,2095.0,1961.0,1534.0,1343.0,1406.0,1342.0,1458.0,1575.0,1671.0,1677.0,1539.0
1708228,Paxtakor tumani,Пахтакорский район,Pakhtakor district,Пахтакор тумани,3098.0,3198.0,2814.0,2672.0,2537.0,2360.0,2424.0,2664.0,2699.0,2175.0,2090.0,2405.0,2510.0
1708235,Forish tumani,Фаришский район,Farish district,Фориш тумани,3348.0,3502.0,3847.0,3709.0,3109.0,2607.0,2929.0,3117.0,3010.0,3189.0,3163.0,2944.0,3009.0
1708237,Yangiobod tumani,Янгиободский район,Yangiabad district,Янгиобод тумани,1028.0,1168.0,1121.0,1092.0,923.0,945.0,1140.0,1060.0,993.0,849.0,814.0,1000.0,1126.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,126652.0,130121.0,133150.0,125222.0,115144.0,112427.0,113528.0,108742.0,105107.0,105567.0,104974.0,103692.0,104156.0
1710401,Qarshi  shahri,Город Карши,Karshi city,Қарши шаҳри,10281.0,10273.0,10385.0,9688.0,9059.0,9078.0,9092.0,8878.0,8645.0,8510.0,8430.0,8985.0,9664.0
1710405,Shahrisabz shahri,Город Шахрисабз,Shakhrisabz city,Шаҳрисабз шаҳри,0.0,0.0,0.0,0.0,0.0,4957.0,5506.0,4783.0,3595.0,3687.0,3969.0,4077.0,3665.0
1710240,Ko‘kdala tumani,Кукдалинский район,Kukdala district,Кўкдала тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6064.0,5907.0,5629.0
1710207,G‘uzor tumani,Гузарский район,Gissar district,Ғузор тумани,7976.0,8008.0,8290.0,7865.0,7224.0,7335.0,7431.0,7159.0,6599.0,6698.0,7620.0,7266.0,6941.0
1710212,Dehqonobod tumani,Дехканабадский район,Dehkanabad district,Деҳқонобод тумани,5682.0,5968.0,6315.0,5851.0,4794.0,4834.0,4671.0,4250.0,4410.0,4813.0,4040.0,3839.0,5069.0
1710220,Qamashi tumani,Камашинский район,Kamashi district,Қамаши тумани,10849.0,11264.0,11913.0,11032.0,9879.0,9081.0,9186.0,9161.0,8896.0,8902.0,9078.0,9081.0,9075.0
1710224,Qarshi tumani,Каршинский район,Karshi district,Қарши тумани,8651.0,9327.0,9693.0,8929.0,8000.0,7774.0,8015.0,8337.0,8293.0,7691.0,7506.0,7699.0,7803.0
1710229,Koson tumani,Касанский район,Kasan district,Косон тумани,11365.0,11771.0,11943.0,11697.0,11361.0,11145.0,10727.0,9916.0,9806.0,9572.0,9313.0,8995.0,9036.0
1710232,Kitob tumani,Китабский район,Kitab district,Китоб тумани,10208.0,10410.0,10625.0,9533.0,8700.0,8365.0,8526.0,8562.0,8052.0,7924.0,7957.0,8223.0,8245.0
1710233,Mirishkor tumani,Миришкорский район,Mirishkor district,Миришкор тумани,5014.0,5189.0,5403.0,5082.0,4238.0,3949.0,4189.0,4055.0,4149.0,4084.0,3981.0,3866.0,3740.0
1710234,Muborak tumani,Мубарекский район,Mubarek district,Муборак тумани,3474.0,3408.0,3060.0,3231.0,3398.0,3245.0,3008.0,2775.0,2729.0,2898.0,3019.0,3062.0,3276.0
1710235,Nishon tumani,Нишанский  район,Nishon district,Нишон тумани,5690.0,6247.0,6185.0,5560.0,5148.0,4963.0,4939.0,5088.0,5291.0,5387.0,5407.0,5351.0,5033.0
1710237,Kasbi tumani,Касбинский район,Kasbi district,Касби тумани,8253.0,8432.0,8310.0,7935.0,7595.0,6892.0,6952.0,6646.0,6201.0,5948.0,6355.0,6402.0,5707.0
1710242,Chiroqchi tumani,Чиракчинский район,Chirakchi district,Чироқчи тумани,14010.0,13857.0,14090.0,14197.0,14428.0,14389.0,14263.0,13661.0,13636.0,14372.0,7826.0,7284.0,7985.0
1710245,Shahrisabz tumani,Шахрисабзский район,Shakhrisabz district,Шаҳрисабз тумани,15552.0,15964.0,16943.0,14988.0,11940.0,7084.0,7721.0,6505.0,5990.0,6178.0,6069.0,5964.0,5504.0
1710250,Yakkabog‘ tumani,Яккабагский район,Yakkabag district,Яккабоғ тумани,9647.0,10003.0,9995.0,9634.0,9380.0,9336.0,9302.0,8966.0,8815.0,8903.0,8340.0,7691.0,7784.0
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,38872.0,36898.0,34373.0,32478.0,29957.0,28608.0,28565.0,28154.0,28536.0,28581.0,29244.0,30246.0,30566.0
1712401,Navoiy shahri,Город Навои,Navoi city,Навоий шаҳри,5726.0,5181.0,4849.0,4462.0,4274.0,4088.0,3911.0,4345.0,4522.0,4577.0,4539.0,4651.0,4956.0
1712408,Zarafshon shahri,Город Заpафшан,Zarafshan city,Зарафшон шаҳри,2561.0,2848.0,2624.0,2579.0,2443.0,2276.0,2234.0,2181.0,2275.0,2273.0,2632.0,2518.0,2208.0
1712412,G‘ozg‘on shahri,Город Газган,Gazgan city,Ғозғон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,257.0,203.0,201.0,203.0,205.0
1712211,Konimex tumani,Канимехский  район,Kanimekh district,Конимех тумани,1263.0,1089.0,680.0,726.0,863.0,803.0,911.0,1027.0,1154.0,1100.0,1051.0,1115.0,1046.0
1712216,Qiziltepa tumani,Кызылтепинский район,Kyzyltepa district,Қизилтепа тумани,5905.0,6193.0,5590.0,5010.0,4724.0,4431.0,4305.0,4153.0,4419.0,4466.0,4435.0,4644.0,4786.0
1712230,Navbahor tumani,Навбахорский район,Navbahor district,Навбаҳор тумани,5077.0,4526.0,4143.0,3714.0,3415.0,3202.0,2973.0,2908.0,3010.0,2856.0,2890.0,3253.0,3168.0
1712234,Karmana tumani,Карманинский район,Karmana district,Кармана тумани,4431.0,4153.0,4339.0,4437.0,3910.0,3641.0,3470.0,3588.0,3769.0,3820.0,3485.0,3370.0,3895.0
1712238,Nurota tumani,Нуратинский район,Nurota district,Нурота тумани,3469.0,3409.0,3430.0,3538.0,2852.0,2627.0,3102.0,2732.0,2316.0,2209.0,2271.0,2202.0,1914.0
1712244,Tomdi tumani,Тамдынский район,Tomdy district,Томди тумани,769.0,635.0,402.0,482.0,491.0,369.0,454.0,445.0,442.0,455.0,538.0,581.0,493.0
1712248,Uchquduq tumani,Учкудукский район,Uchkuduk district,Учқудуқ тумани,1205.0,1060.0,968.0,1103.0,1072.0,936.0,901.0,850.0,938.0,905.0,1028.0,1255.0,1349.0
1712251,Xatirchi tumani,Хатырчинский район,Khatyrchi district,Хатирчи тумани,8466.0,7804.0,7348.0,6427.0,5913.0,6235.0,6304.0,5686.0,5434.0,5717.0,6174.0,6454.0,6546.0
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,111602.0,111244.0,110640.0,100933.0,90777.0,87515.0,84268.0,80959.0,82950.0,82909.0,82482.0,84011.0,83821.0
1714401,Namangan shahri,Город Наманган,Namangan city,Наманган шаҳри,20910.0,20533.0,19901.0,19221.0,21304.0,20186.0,19659.0,19343.0,19189.0,18628.0,19134.0,19805.0,19603.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbulak district,Мингбулоқ тумани,5107.0,5344.0,5302.0,5199.0,4796.0,4383.0,4333.0,4444.0,4528.0,4393.0,4257.0,4077.0,4124.0
1714207,Kosonsoy tumani,Касансайский район,Kasansay district,Косонсой тумани,8792.0,8218.0,8145.0,7512.0,6903.0,6776.0,6657.0,6050.0,6073.0,6696.0,6023.0,5786.0,6427.0
1714212,Namangan tumani,Наманганский район,Namangan district,Наманган тумани,10379.0,10253.0,10225.0,8947.0,5622.0,5241.0,4996.0,4685.0,4817.0,4821.0,4986.0,5368.0,5297.0
1714216,Norin tumani,Нарынский район,Naryn district,Норин тумани,5816.0,5812.0,5978.0,5660.0,5198.0,4478.0,4041.0,4055.0,4048.0,4178.0,4383.0,4722.0,5048.0
1714219,Pop tumani,Папский район,Pop district,Поп тумани,9087.0,8638.0,8446.0,7288.0,5984.0,6052.0,6010.0,5824.0,6037.0,6507.0,6687.0,6605.0,6275.0
1714224,To‘raqo‘rg‘on tumani,Туракурганский район,Turakurgan district,Тўрақўрғон тумани,8946.0,9050.0,8566.0,7263.0,6565.0,6833.0,6618.0,6459.0,6326.0,6482.0,6784.0,6574.0,6338.0
1714229,Uychi tumani,Уйчинский район,Uychi district,Уйчи тумани,9189.0,9545.0,9520.0,8569.0,6881.0,6596.0,6658.0,6419.0,7190.0,7234.0,6417.0,6509.0,6764.0
1714234,Uchqo‘rg‘on tumani,Учкурганский район,Uchkurgan district,Учқўрғон тумани,6131.0,6266.0,6384.0,5980.0,5399.0,5282.0,4790.0,4523.0,5070.0,4682.0,4704.0,5073.0,4654.0
1714236,Chortoq tumani,Чартакский район,Chartak district,Чортоқ тумани,7890.0,7855.0,7670.0,6950.0,6222.0,5616.0,5114.0,5072.0,5177.0,4998.0,5188.0,5670.0,5827.0
1714237,Chust tumani,Чустский район,Chust district,Чуст тумани,10840.0,10784.0,11170.0,9585.0,7888.0,8333.0,8126.0,7283.0,7375.0,7026.0,6880.0,6762.0,6401.0
1714242,Yangiqo‘rg‘on tumani,Янгикурганский район,Yangikurgan district,Янгиқўрғон тумани,8515.0,8946.0,9333.0,8759.0,8015.0,7739.0,7266.0,6802.0,7120.0,7264.0,7039.0,7060.0,7063.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,151064.0,154143.0,152589.0,145707.0,131931.0,123525.0,122888.0,119960.0,122267.0,121010.0,120770.0,124112.0,130062.0
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,19557.0,19634.0,19661.0,18955.0,17718.0,17147.0,17048.0,16717.0,16752.0,16415.0,16393.0,17210.0,18064.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,3338.0,3430.0,3431.0,3121.0,2901.0,2784.0,2841.0,2908.0,2836.0,2676.0,2708.0,2887.0,2912.0
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,6373.0,6658.0,6698.0,6493.0,5528.0,5191.0,5322.0,5499.0,5837.0,5273.0,4919.0,5104.0,5392.0
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,7681.0,8061.0,8089.0,7431.0,7118.0,6813.0,6350.0,6589.0,6734.0,6479.0,6498.0,6457.0,6521.0
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,6540.0,6871.0,6872.0,6675.0,5959.0,5214.0,5003.0,4844.0,4907.0,4603.0,4984.0,5223.0,5370.0
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,9561.0,9777.0,10446.0,10542.0,9249.0,8288.0,8322.0,8543.0,9226.0,8707.0,7839.0,8215.0,9165.0
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,11198.0,11451.0,10977.0,10556.0,9811.0,9345.0,8856.0,8433.0,8764.0,9011.0,9095.0,8674.0,8870.0
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,5005.0,5309.0,5468.0,5238.0,4442.0,4319.0,4499.0,3918.0,3724.0,4273.0,4390.0,4335.0,4701.0
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,8267.0,7858.0,7599.0,7973.0,7857.0,7666.0,7428.0,7353.0,7674.0,7285.0,6902.0,6715.0,6990.0
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,11744.0,11637.0,11120.0,10187.0,8655.0,7940.0,8290.0,7862.0,7518.0,7147.0,6927.0,7387.0,7752.0
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,13681.0,14134.0,13796.0,12970.0,11623.0,11013.0,11061.0,10632.0,11085.0,11051.0,10546.0,10785.0,11910.0
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,5385.0,5755.0,5399.0,5187.0,5046.0,4519.0,4332.0,4500.0,4531.0,4236.0,4177.0,4382.0,4728.0
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,9898.0,9847.0,9006.0,8429.0,8283.0,7270.0,6595.0,6220.0,6203.0,6346.0,6743.0,7666.0,8474.0
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,5017.0,5453.0,5382.0,5407.0,4983.0,4575.0,4894.0,4890.0,5161.0,5394.0,5079.0,5108.0,5294.0
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,20399.0,20552.0,20914.0,19359.0,16447.0,15578.0,16436.0,15722.0,15548.0,16216.0,17711.0,17637.0,17443.0
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,7420.0,7716.0,7731.0,7184.0,6311.0,5863.0,5611.0,5330.0,5767.0,5898.0,5859.0,6327.0,6476.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,103837.0,104874.0,108019.0,105947.0,97899.0,88825.0,87378.0,84261.0,84025.0,84080.0,81557.0,81898.0,84260.0
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,5488.0,5074.0,5581.0,6187.0,5993.0,5491.0,5672.0,5909.0,5521.0,5981.0,5776.0,5619.0,5883.0
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,7358.0,7757.0,8407.0,8190.0,7480.0,6708.0,6380.0,5825.0,6044.0,5834.0,4940.0,5071.0,5147.0
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,5148.0,5194.0,5326.0,5086.0,4448.0,4351.0,4366.0,3933.0,3801.0,3720.0,3807.0,3700.0,3724.0
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2574.0,2495.0,2437.0,2475.0,2394.0,2416.0
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,4914.0,4562.0,4335.0,4659.0,4683.0,4398.0,4086.0,3642.0,4007.0,4038.0,3955.0,4050.0,3921.0
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,5166.0,5161.0,5194.0,5346.0,4950.0,4725.0,4862.0,4532.0,4295.0,4323.0,4130.0,4080.0,4147.0
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,15050.0,15859.0,15915.0,15069.0,13820.0,12132.0,11597.0,11349.0,11569.0,11763.0,11677.0,12023.0,13041.0
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,8991.0,8751.0,9114.0,8730.0,8006.0,7622.0,7458.0,7407.0,7578.0,7253.0,6918.0,6732.0,7034.0
