Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2024-М01,2024-М02,2024-М03,2024-М04,2024-М05,2024-М06,2024-М07,2024-М08,2024-М09,2024-М10,2024-М11,2024-М12,2025-М01,2025-М02,2025-М03,2025-М04,2025-М05,2025-М06,2025-М07,2025-М08,2025-М09,2025-М10,2025-М11,2025-М12,2026-М01,2026-М02,2026-М03,2026-М04
01.11,Oliy navli bugʻdoy unidan tayyorlangan non,Хлеб пшеничный из муки высшего сорта,Wheat bread made from premium flour,Олий навли буғдой унидан тайёрланган нон,101.22,100.22,100.01,99.37,102.46,98.76,100.48,100.0,100.8,100.29,100.44,100.13,101.38,99.89,98.76,100.4,99.77,100.7,99.99,99.54,100.75,99.88,100.21,100.28,100.6,99.8,100.0,100.7
01.12,Birinchi navli bugʻdoy unidan tayyorlangan non,Хлеб пшеничный из муки первого сорта,Wheat bread made from first grade flour,Биринчи навли буғдой унидан тайёрланган нон,100.0,100.48,100.0,100.0,98.63,99.41,100.0,100.0,100.3,101.95,100.61,101.11,99.97,100.0,100.0,101.07,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.2,99.9,100.2
01.13,Obinon,Лепешки,Flatbreads,Обинон,100.84,100.0,100.1,99.78,100.09,99.95,100.65,100.48,100.0,100.43,100.52,100.4,100.31,100.0,100.0,100.6,100.0,100.0,100.0,100.0,101.64,100.01,100.0,100.0,100.0,100.5,100.0,100.6
01.14,Javdar va javdar-bugʻdoy noni,Хлеб ржаной и ржано-пшеничный,Rye and rye-wheat bread,Жавдар ва жавдар-буғдой нони,101.17,100.02,101.1,101.6,100.45,99.9,100.17,100.0,100.0,100.91,98.0,100.12,100.15,100.65,100.0,99.32,100.17,101.76,99.96,99.41,99.66,100.5,100.28,99.65,100.6,101.1,100.8,98.4
01.15,"Bulochka, bublik va boshqa yogʻli mahsulotlar","Булочки, бублики и другие сдобные изделия","Buns, bagels, and other pastry items","Булочка, бублик ва бошқа ёғли маҳсулотлар",100.2,100.04,100.25,100.0,100.39,99.88,99.64,100.23,102.32,100.49,99.93,101.97,99.96,99.96,100.16,99.95,100.1,99.99,99.09,102.07,99.72,100.22,100.17,100.49,100.1,101.4,100.2,99.5
01.16,"Suxari (qoq non), qarsillama non, galeta","Сухари, хрустящие хлебцы, галеты","Rusks, crispbread, crackers","Сухари (қоқ нон), қарсиллама нон, галета",101.18,100.36,100.66,100.2,100.57,99.85,99.71,99.7,100.43,100.38,100.15,100.28,100.26,99.88,101.0,101.35,100.59,100.07,99.1,100.2,100.07,100.0,100.63,100.34,100.5,101.3,100.0,100.3
01.16.1,"Pirojki, ponchik (goʻshtli pirojkidan tashqari)","Пирожки, пончики (кроме пирожков с мясом)",Pirozhki and doughnuts (excluding meat pirozhki),"Пирожки, пончик (гўштли пирожкидан ташқари)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,103.3
01.17,Pechenye,Печенье,Cookies,Печене,99.67,101.51,99.85,101.49,99.71,103.41,99.96,100.36,100.52,100.17,100.23,98.47,100.47,100.02,100.34,100.13,100.56,100.48,99.75,100.39,100.36,101.39,99.71,101.2,100.1,99.7,100.4,101.1
01.18,Vafli,Вафли,Wafers,Вафли,99.67,100.02,100.63,102.65,98.93,103.22,100.01,101.05,100.23,100.35,100.63,99.99,100.91,100.5,99.74,100.32,100.3,100.69,100.26,100.01,100.4,100.51,100.63,101.37,100.7,100.0,100.6,99.6
01.19,Pryaniklar,Пряники,Gingerbread,Пряниклар,100.13,100.0,99.62,104.24,99.21,103.85,100.0,101.18,100.97,100.0,100.0,100.29,99.72,100.19,100.19,100.07,100.17,100.0,100.0,99.83,100.7,100.59,100.0,101.24,100.2,100.0,100.4,100.3
01.20,Tortlar,Торты,Cakes,Тортлар,100.23,100.38,101.66,101.2,100.0,103.05,99.78,101.38,100.12,100.48,100.0,100.95,100.51,99.7,100.13,100.12,100.49,100.79,100.18,99.91,100.63,100.02,100.3,100.74,101.6,100.5,100.1,99.8
01.21,Turli xil pirojniylar,Пирожные разных видов,Pastries of various types,Турли хил пирожнийлар,100.0,100.6,101.46,102.11,99.31,100.0,99.93,100.5,100.55,100.11,100.36,101.32,101.18,101.2,99.03,100.15,99.82,101.16,99.97,100.49,100.53,100.35,100.0,100.0,100.6,99.8,100.0,99.9
01.22,Kekslar,Кексы,Cupcakes,Кекслар,99.19,100.99,99.28,102.56,99.32,100.19,99.58,100.29,101.76,100.7,100.0,101.09,100.52,100.72,100.13,100.32,100.24,100.49,101.7,100.36,100.31,101.44,100.56,99.99,100.3,100.1,100.4,99.9
01.23,Korjiklar,Коржики,Biscuits,Коржиклар,100.11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,102.84,101.68,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.33,100.0,101.0,100.2,100.0,0.0,0.0,0.0,0.0
01.24,Chak chak,Чак чак,Chak-chak,Чак чак,103.51,100.0,100.0,101.27,100.6,100.19,100.0,99.82,100.76,100.39,100.65,99.65,103.15,100.64,99.0,100.06,100.0,100.4,100.8,100.38,101.23,100.37,100.01,100.0,101.0,100.0,100.0,99.6
01.25,"Tayyor nonushtalar shaklidagi boshoqli donlar (""quruq nonushtalar"")","Зерна злаков в виде готовых завтраков (""сухие завтраки"")","Ready-to-eat cereal grains (""breakfast cereals"")","Тайёр нонушталар шаклидаги бошоқли донлар (""қуруқ нонушталар"")",100.0,99.61,100.04,100.03,99.81,99.76,100.23,100.27,100.33,101.7,100.0,101.56,99.9,101.7,98.99,99.81,99.28,100.79,100.51,100.67,100.16,100.0,100.13,100.22,100.2,99.3,100.3,101.2
01.26,Vermishel,Вермишель,Vermicelli,Вермишел,100.0,97.09,100.02,100.0,99.53,99.96,100.04,100.54,100.82,103.44,101.98,99.93,100.0,98.45,100.63,100.74,100.91,100.63,100.51,99.84,100.08,101.02,100.16,100.0,99.9,100.2,100.0,100.4
01.27,Ugra (shu jumladan lagʻmon uchun),Лапша (в том числе для лагмана),Noodles (including for lagman),Угра (шу жумладан лағмон учун),98.89,97.55,99.99,99.96,101.64,99.95,100.46,100.25,101.0,101.56,102.24,100.02,100.08,99.26,100.29,101.53,101.75,100.13,99.8,99.83,100.48,101.04,99.93,100.25,100.2,100.1,100.3,100.1
01.28,"Makaronlar, spagetti","Макароны, спагетти","Pasta, spaghetti","Макаронлар, спагетти",99.65,99.96,99.99,100.88,102.09,99.62,99.82,100.67,101.02,100.83,99.56,100.63,99.68,98.78,99.83,100.48,101.06,99.97,100.64,100.19,100.42,100.02,100.36,99.84,101.3,100.1,100.2,101.5
01.29,"Shakldor mahsulotlar (chigʻanoqlar, yulduzchalar va shu kabilar)","Фигурные изделия (ракушки, звездочки и аналогичные)","Shaped products (shells, stars and similar)","Шаклдор маҳсулотлар (чиғаноқлар, юлдузчалар ва шу кабилар)",99.04,100.03,100.21,101.77,102.52,100.04,100.13,101.01,101.06,100.73,99.05,100.95,100.26,99.77,100.45,100.19,100.43,100.36,99.5,100.01,100.13,99.96,99.11,100.71,99.9,100.4,100.8,101.1
01.30,"Chuchvaralar va shu kabi mahsulotlar, xom","Пельмени и аналогичные изделия, сырые","Dumplings and similar products, raw","Чучваралар ва шу каби маҳсулотлар, хом",100.39,100.25,99.14,100.33,99.69,99.6,99.7,100.75,101.18,101.08,100.9,100.79,100.27,101.66,100.56,100.94,99.93,100.52,99.63,99.68,101.05,101.71,100.69,100.21,100.3,100.4,100.0,101.8
01.31,Boshqa toifalarga kiritilmagan makaron mahsulotlari (tez tayyorlanadigan ugra),"Прочие макаронные изделия, не отнесенные к другим категориям",Other noodle products not elsewhere classified,Бошқа тоифаларга киритилмаган макарон маҳсулотлари (тез тайёрланадиган угра),100.0,100.65,100.21,100.27,99.78,99.82,99.44,100.8,99.83,100.72,101.24,99.46,101.51,100.02,99.84,100.17,101.13,100.57,101.1,99.75,100.21,101.62,100.44,100.84,100.7,100.2,100.5,98.7
01.32,Pop-korn,Поп-корн,Popcorn,Поп-корн,99.89,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.34,101.96,101.24,100.0,100.0,100.08,100.0,101.31,100.0,100.59,100.0,100.0,99.99,100.92,100.0,101.4,100.0,100.0,100.6,102.6
01.33,Non-bulka mahsulotlarini tayyorlash uchun aralashmalar va xamir,Смеси и тесто для приготовления хлебобулочных изделий,Mixes and dough for bakery products,Нон-булка маҳсулотларини тайёрлаш учун аралашмалар ва хамир,99.51,99.79,97.59,99.94,100.3,99.97,99.5,99.91,104.54,100.25,102.55,100.39,99.54,101.48,101.39,100.67,100.29,100.17,99.73,100.52,99.98,102.18,100.51,99.94,99.9,100.9,99.7,100.5
01.34,Mol goʻshti (suyaksiz goʻshtidan tashqari),Говядина (кроме бескостного мяса),Beef (except boneless meat),Мол гўшти (суяксиз гўштидан ташқари),99.6,100.09,99.72,100.34,100.36,100.77,100.98,104.79,102.57,100.52,101.72,99.91,101.93,102.94,110.73,100.35,100.57,100.14,101.79,100.14,102.07,101.23,100.24,100.41,101.0,102.1,101.9,103.5
01.35,Suyaksiz mol goʻshti,Говядина бескостная,Boneless beef,Суяксиз мол гўшти,100.01,99.01,99.69,100.65,100.34,100.46,100.74,105.16,101.52,100.0,102.24,101.0,100.47,102.48,106.08,102.69,101.48,101.27,102.86,100.76,101.68,101.3,100.4,100.56,101.4,101.2,101.8,103.3
01.36,Qoʻy goʻshti,Баранина,Mutton,Қўй гўшти,99.5,99.22,99.06,100.36,101.24,100.83,101.46,104.95,103.2,102.33,103.19,99.75,102.11,102.03,108.45,100.88,101.19,101.33,102.43,101.1,101.56,101.4,100.68,100.54,101.2,103.1,101.7,104.2
01.37,Choʻchqa goʻshti,Свинина,Pork,Чўчқа гўшти,100.0,100.0,100.0,100.0,103.96,103.2,102.47,100.61,100.0,97.0,100.0,100.24,100.97,100.0,106.7,100.0,100.0,100.0,100.0,100.0,100.0,101.65,100.0,102.65,0.0,0.0,0.0,0.0
01.38,Parranda goʻshti (butun tana),Мясо птицы (тушка),Poultry meat (whole carcass),Парранда гўшти (бутун тана),101.9,99.97,98.55,100.5,96.7,98.2,100.18,101.35,100.8,102.03,100.12,100.62,100.81,100.18,100.33,98.32,100.1,102.65,100.92,102.15,100.8,98.26,98.82,100.89,101.6,101.3,98.7,98.4
01.39,"Tovuq boldiri, son va tovuqning boshqa qismlari","Голень куриная, окорочка и другие части курицы","Chicken drumsticks, leg quarters, and other chicken parts","Товуқ болдири, сон ва товуқнинг бошқа қисмлари",101.79,99.0,98.79,100.67,96.6,100.0,99.86,100.97,100.41,99.4,99.79,101.87,100.24,99.87,99.77,99.88,99.51,102.54,100.53,103.12,101.04,98.43,98.44,100.29,101.2,102.4,98.8,99.2
01.40,"Qiyma (yogʻli, yarim yogʻli)","Мясной фарш (жирный, полужирный)","Meat mince (fatty, semi-fatty)","Қийма (ёғли, ярим ёғли)",100.03,97.4,100.0,98.97,101.59,100.0,100.0,104.43,102.02,101.07,101.59,101.73,100.91,101.1,105.27,101.49,100.0,100.3,102.5,100.13,102.13,100.92,99.68,100.25,100.9,100.8,101.1,103.0
01.41,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol va qoʻy jigari","Печень говяжья, баранья, парная, охлажденная или мороженая, сушеная, соленая, в рассоле  или копченая","Beef/lamb liver (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол ва қўй жигари",99.93,100.36,99.83,100.0,99.1,99.84,100.0,101.6,100.0,102.89,103.9,100.66,100.0,102.03,105.02,101.89,100.8,100.6,101.65,101.23,100.61,102.15,100.41,101.59,101.4,100.7,101.6,103.9
01.42,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan mol oyoqlari","Ножки говяжьи, парные, охлажденные или мороженые, сушеные, соленые, в рассоле  или копченые","Beef feet (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган мол оёқлари",98.8,99.3,100.0,100.0,96.42,100.0,100.0,100.3,103.5,102.68,103.33,102.98,100.22,102.67,103.1,101.23,99.74,100.73,100.0,100.26,100.0,102.24,100.41,102.92,100.7,102.8,101.0,100.4
01.43,"Yangi soʻyilgan, sovitilgan yoki muzlatilgan, quritilgan, tuzlangan, namakobga solingan  yoki dudlangan til","Язык, парной, охлажденный или мороженый, сушеный, соленый, в рассоле  или копченый","Tongue (fresh, chilled or frozen, dried, salted, brined or smoked)","Янги сўйилган, совитилган ёки музлатилган, қуритилган, тузланган, намакобга солинган  ёки дудланган тил",99.92,101.36,100.34,100.0,99.57,100.33,100.0,100.93,103.15,101.73,102.33,100.0,102.18,101.91,104.69,101.11,99.53,101.15,99.0,100.29,100.0,102.64,100.28,100.0,102.5,100.8,101.3,101.0
01.44,Pishirilgan kolbasa,Колбаса вареная,Cooked sausage,Пиширилган колбаса,101.86,99.94,99.28,99.4,100.41,103.06,100.1,100.94,100.18,101.53,100.15,101.01,99.82,100.38,100.8,101.22,100.0,99.94,100.32,100.59,100.86,100.27,100.92,100.46,100.0,101.0,100.7,102.5
01.45,"Sosiskalar, sardelkalar","Сосиски, сардельки","Sausages, frankfurters","Сосискалар, сарделкалар",100.0,99.56,99.9,99.3,100.01,103.38,100.11,100.98,100.28,101.38,99.5,100.94,100.03,100.37,100.11,100.82,99.93,100.25,101.1,100.84,100.12,100.53,99.9,100.82,100.1,100.2,101.3,102.8
01.46,Dudlangan va yarim dudlangan kolbasa,Колбаса копченая и полукопченая,Smoked and semi-smoked sausage,Дудланган ва ярим дудланган колбаса,99.32,100.48,99.7,99.11,100.15,103.1,100.55,100.89,100.14,101.89,100.16,101.52,99.44,101.46,100.1,100.24,100.21,99.66,100.39,100.07,100.06,100.69,100.82,99.97,100.6,100.6,101.0,102.5
01.47,Qazi,Казы,Kazi,Қази,103.38,101.22,100.83,98.41,102.33,100.0,100.7,100.45,103.82,97.06,101.36,100.17,100.03,100.92,100.0,100.0,100.87,100.0,100.32,101.2,101.23,100.41,100.0,100.66,100.0,100.0,100.2,103.1
01.48,Konservalangan dimlangan mol goʻshti,Говядина тушеная консервированная,Canned stewed beef,Консерваланган димланган мол гўшти,100.0,98.43,100.09,100.09,100.76,100.98,100.24,100.26,100.43,100.76,102.58,100.59,101.72,100.26,99.99,101.48,100.32,100.65,99.64,100.79,100.32,100.99,100.0,100.0,101.1,100.0,101.0,102.3
01.49,"Tirik, yangi, sovutilgan  baliq","Рыба, живая, свежая, охлажденная","Fish, live, fresh, chilled","Тирик, янги, совутилган  балиқ",98.95,101.41,101.46,103.0,100.18,100.36,101.38,99.25,100.67,99.69,100.91,101.19,101.32,100.79,101.7,100.85,100.0,99.33,99.36,100.82,100.72,100.7,101.09,100.28,100.5,99.7,101.4,102.4
01.50,Muzlatilgan baliq,Рыба мороженая,Frozen fish,Музлатилган балиқ,99.21,103.53,100.48,100.0,100.0,99.36,99.03,100.0,99.69,100.0,100.0,100.0,100.48,100.0,100.0,100.0,100.0,100.0,100.58,99.97,100.67,99.67,101.07,101.11,100.3,99.6,101.4,99.8
01.51,"Quritilgan, tuzlangan, namakobga solingan  yoki dudlangan baliq","Рыба, вяленая, соленая, в рассоле или копченая","Fish, dried, salted, in brine or smoked","Қуритилган, тузланган, намакобга солинган  ёки дудланган балиқ",100.47,101.25,97.25,103.72,94.17,100.19,102.2,99.25,101.49,103.37,102.41,101.03,100.14,99.8,98.91,101.4,100.55,100.71,99.29,101.13,100.37,100.35,100.5,101.17,101.8,100.5,100.1,99.9
01.52,Moyga solingan sardinalar,Сардины в масле,Sardines in oil,Мойга солинган сардиналар,100.51,100.64,99.99,100.06,100.5,100.82,102.03,99.5,101.23,100.82,98.83,104.34,99.67,102.3,99.41,101.23,101.05,100.74,98.03,100.74,101.06,99.79,99.44,101.64,99.2,100.2,102.1,103.0
01.53,Moyga solingan shprotlar,Шпроты в масле,Sprats in oil,Мойга солинган шпротлар,100.62,99.56,100.39,99.98,100.13,99.66,104.42,99.57,100.28,103.08,101.48,103.26,99.75,100.37,99.18,101.39,101.87,101.08,100.39,99.86,100.62,100.68,100.07,100.03,99.8,100.6,101.4,101.4
01.54,Pomidor qaylasiga solingan kilka,Килька в томатном соусе,Sprat in tomato sauce,Помидор қайласига солинган килка,97.82,100.02,98.02,100.41,100.47,99.61,105.16,100.17,101.49,104.77,101.13,102.29,100.05,102.47,99.88,100.45,100.04,100.29,100.49,99.23,100.23,100.22,100.78,100.43,99.7,99.8,101.3,101.3
01.55,Xom sut (yangi sogʻilgan),Молоко сырое (свежее),Raw milk (fresh),Хом сут (янги соғилган),100.58,99.19,102.76,101.79,96.24,100.0,100.0,100.1,100.72,102.37,100.0,101.83,99.29,101.31,100.17,99.79,100.0,100.0,99.72,100.0,100.79,101.15,100.88,100.7,101.0,100.0,100.0,101.0
01.56,Pasterizatsiya qilingan sut,Молоко пастеризованное,Pasteurized milk,Пастеризация қилинган сут,97.15,98.14,100.81,100.37,100.22,99.91,99.93,100.31,100.14,103.45,100.85,101.94,100.29,100.93,100.19,100.06,100.57,100.17,100.15,100.21,99.58,100.29,100.65,100.82,100.2,100.0,100.3,100.7
01.57,Qaymoq,Каймак,Sweat Cream,Қаймоқ,100.13,100.58,99.82,100.26,100.35,99.22,100.79,100.52,100.11,100.54,100.76,101.47,101.19,101.18,101.18,100.72,100.37,100.37,99.89,99.88,100.45,100.04,100.13,100.16,101.0,100.2,100.5,98.6
01.58,Quyultirilgan sut,Молоко сгущенное,Condensed milk,Қуюлтирилган сут,98.15,99.76,99.57,100.25,100.13,99.85,100.65,99.71,100.22,102.52,101.94,100.7,100.12,100.41,99.86,100.46,100.75,99.72,100.73,99.6,99.56,100.21,100.11,99.88,99.6,99.8,101.1,100.1
01.59,Quruq qaymoq,Сливки сухие,Dry cream,Қуруқ қаймоқ,100.0,100.0,100.96,100.0,100.0,100.0,100.0,102.2,101.95,100.0,100.0,100.0,100.0,101.05,100.0,100.05,100.0,100.0,100.0,100.0,100.0,100.67,100.0,100.0,101.0,100.8,101.5,99.3
01.60,Qattiq pishloqlar,Сыры твердые,Hard cheeses,Қаттиқ пишлоқлар,99.62,100.26,99.04,99.34,99.8,100.85,100.02,100.48,101.04,101.7,101.55,99.84,100.76,99.89,100.83,100.39,100.69,99.55,100.95,100.29,101.29,101.39,99.37,101.12,100.3,99.7,101.3,99.6
01.61,"Yumshoq pishloqlar, kolbasa shaklidagi pishloq","Сыры плавленые, колбасный сыр","Processed cheeses, sausage cheese","Юмшоқ пишлоқлар, колбаса шаклидаги пишлоқ",97.02,101.8,100.99,102.28,99.79,100.49,100.55,100.27,100.74,101.19,102.92,101.05,100.95,100.16,100.79,100.46,99.95,100.35,99.88,100.57,101.05,101.14,99.65,100.2,101.0,100.6,100.4,100.8
01.62,Brinza,Брынза,Feta cheese,Бринза,100.04,100.14,100.0,100.33,100.0,100.0,100.0,99.81,101.84,101.6,100.69,101.99,100.55,100.25,100.81,100.08,100.0,100.16,100.47,100.6,100.19,100.97,100.43,100.0,100.3,100.0,99.9,99.9
01.63,Tvorog,Творог,Cottage cheese,Творог,99.94,100.86,99.86,100.43,101.31,100.41,100.08,101.06,100.49,99.74,100.65,100.9,100.22,101.21,99.84,101.2,101.86,100.62,99.06,100.28,100.48,100.39,100.2,100.26,100.6,100.8,99.8,100.9
01.64,Tvorogli siroklar va sirok massasi,Сырки творожные и сырковая масса,Curd cheese and curd mass,Творогли сироклар ва сирок массаси,100.0,101.51,100.48,101.83,99.49,100.85,100.0,99.85,100.1,100.14,101.32,99.64,100.46,101.86,99.64,99.94,100.55,100.85,99.42,100.72,100.25,102.69,99.74,100.5,100.7,100.2,100.3,99.9
01.65,Tayoqcha shaklidagi pishloqlar,Сырные палочки,Cheese sticks,Таёқча шаклидаги пишлоқлар,99.57,103.1,98.88,102.45,100.23,99.83,100.13,100.04,100.0,100.22,101.16,100.5,100.23,100.37,100.01,101.14,101.42,99.91,101.59,99.96,99.77,99.75,100.18,100.17,99.9,99.4,100.3,101.5
01.66,Smetana,Сметана,Sour cream,Сметана,99.85,102.03,100.11,101.33,100.03,101.21,99.94,100.03,100.22,100.08,101.01,100.31,100.4,100.25,99.97,100.15,102.14,100.53,99.55,100.6,100.31,100.34,99.39,101.1,100.9,100.8,100.8,101.4
01.67,"Kefir, prostokvasha va boshqalar","Кефир, пpостокваша и т.п.","Kefir, sour milk, etc.","Кефир, простокваша ва бошқалар",100.18,99.58,102.23,100.33,99.85,100.79,100.71,100.08,100.44,99.8,101.34,100.72,100.36,101.21,99.7,101.08,100.12,101.68,99.66,101.54,99.38,100.5,100.39,100.38,100.5,99.7,100.6,99.9
01.68,Yogurt,Йогурт,Yoghurt,Йогурт,100.0,100.37,99.88,101.8,102.38,101.14,100.02,99.87,100.46,99.8,100.97,102.62,100.27,101.61,100.57,100.12,100.63,100.25,99.91,101.78,100.34,99.6,99.86,100.29,100.1,100.3,99.8,100.5
01.69,Suzma,Сузьма,Suzma,Сузма,98.44,98.86,98.48,100.54,97.69,100.0,101.3,100.26,99.99,103.52,100.01,101.65,99.69,99.56,100.73,100.91,101.69,99.83,101.26,99.76,100.89,101.24,100.46,100.0,100.0,100.3,101.0,100.7
01.70,Qurt,Курт,Kurt,Қурт,106.1,102.24,100.51,101.07,100.0,99.09,101.49,101.48,100.35,96.09,100.92,101.98,101.08,100.38,99.47,101.22,101.41,100.04,99.74,100.37,100.29,101.18,101.15,100.54,101.2,100.6,99.8,100.1
01.71,Tovuq tuxumlari,Яйца куриные,Chicken eggs,Товуқ тухумлари,101.43,97.76,97.15,87.06,82.84,98.43,97.44,102.85,103.84,103.36,103.52,120.21,87.86,88.35,100.18,96.88,96.95,105.15,92.93,102.62,106.92,104.31,102.6,103.41,100.7,100.9,102.2,96.7
01.72,Paxta moyi,Масло хлопковое,Cottonseed oil,Пахта мойи,97.93,97.49,98.55,99.24,97.22,100.43,101.15,103.99,102.96,101.93,104.83,108.64,101.41,100.76,100.66,104.23,103.12,101.34,101.38,101.97,100.64,100.93,100.7,100.37,100.2,100.8,100.8,100.8
01.73,Kungaboqar moyi,Масло подсолнечное,Sunflower oil,Кунгабоқар мойи,97.29,99.28,99.69,100.31,100.85,99.14,100.95,101.71,102.06,102.37,102.57,106.64,101.01,101.26,100.21,102.38,104.71,100.12,100.77,99.98,100.94,100.74,100.63,99.83,100.3,100.2,101.0,101.3
01.74,Sariyogʻ,Масло сливочное,Butter,Сариёғ,97.57,100.07,102.86,101.14,99.47,100.27,99.94,101.41,100.64,101.04,101.9,100.95,99.95,100.91,101.28,100.41,100.96,100.4,101.02,100.64,99.89,102.26,101.07,100.29,100.2,100.2,101.0,100.8
01.75,Margarin,Маргарин,Margarine,Маргарин,99.41,97.42,100.18,99.51,99.53,99.9,99.63,100.75,100.42,102.59,102.17,100.86,100.41,99.13,99.84,101.45,100.1,99.38,99.33,101.14,99.86,99.45,100.91,99.84,100.3,100.5,100.2,100.0
