Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,12.9,46.9,68.9,61.7,61.5,57.9,88.9,94.5,80.4,114.1,119.3,154.3,165.4,114.9,293.3
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,0.0,2.8,6.0,1.1,2.4,2.6,4.8,5.3,4.3,11.8,6.3,10.7,14.9,5.6,12.8
1735401,Nukus shahri,Город Нукус,Nukus city,Нукус шаҳри,0.0,1.0,1.5,0.0,0.0,0.2,1.5,0.2,0.5,1.3,1.0,0.9,3.8,2.4,2.7
1735204,Amudaryo tumani,Амударьинский район,Amudarya district,Aмударё тумани,0.0,0.8,0.2,0.6,0.2,0.0,0.3,0.4,0.1,1.7,0.4,1.7,2.9,0.0,0.9
1735207,Beruniy tumani,Берунийский район,Beruniy  district,Беруний тумани,0.0,0.1,0.5,0.0,0.5,0.0,0.0,0.8,0.1,1.3,0.0,0.2,0.9,0.0,1.1
1735209,Bo‘zatov tumani,Бозатауский район,Bozatau district,Бўзатов тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.0,0.0
1735211,Qorao‘zak tumani,Караузякский район,Karauzak district,Қораўзак тумани,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.5,0.2,0.3,0.4,0.3,0.4
1735212,Kegeyli tumani,Кегейлийский район,Kegeyli district,Кегейли тумани,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.4,0.4,0.0,0.0,0.2,0.1,0.3,0.9
1735215,Qo‘ng‘irot tumani,Кунградский район,Kungrad district,Қўнғирот тумани,0.0,0.0,0.0,0.1,0.7,0.2,0.7,0.0,0.0,0.9,1.0,1.1,0.4,0.3,1.4
1735218,Qanliko‘l tumani,Канлыкульский район,Kanlykul district,Қанликўл тумани,0.0,0.0,0.3,0.0,0.4,0.0,0.1,0.0,0.2,1.1,0.0,0.0,0.2,0.3,0.0
1735222,Mo‘ynoq tumani,Муйнакский район,Muynak district,Мўйноқ тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.2,0.3,0.0,0.0,0.0
1735225,Nukus tumani,Нукусский район,Nukus district,Нукус тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.5,0.8,0.0,0.5,0.2,0.6,0.0
1735228,Taxiatosh tumani,Тахиаташский район,Takhiatash district,Тахиатош тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.5,0.1,1.0,0.0,0.0
1735230,Taxtako‘pir tumani,Тахтакупырский район,Takhtakupyr district,Тахтакўпир тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.1
1735233,To‘rtko‘l tumani,Турткульский район,Turtkul district,Тўрткўл тумани,0.0,0.1,1.5,0.2,0.3,1.1,0.3,0.4,0.7,1.1,0.3,0.7,2.8,0.6,2.8
1735236,Xo‘jayli tumani,Ходжейлийский район,Khojeyli district,Хўжайли тумани,0.0,0.5,1.2,0.0,0.0,0.3,0.0,0.8,0.0,0.5,0.0,2.4,0.7,0.3,0.5
1735240,Chimboy tumani,Чимбайский район,Chimbay district,Чимбой тумани,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.7,0.4,1.4,0.5,0.3,0.8
1735243,Shumanay tumani,Шуманайский район,Shumanai district,Шуманай тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.3,0.0,0.0
1735250,Ellikkala tumani,Элликкалинский район,Ellikkala district,Елликкала тумани,0.0,0.0,0.8,0.1,0.2,0.7,1.2,0.3,0.5,0.8,0.0,0.7,0.5,0.2,1.2
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,0.0,4.2,6.1,1.5,5.1,4.4,4.1,4.5,9.2,9.2,9.9,13.5,13.6,10.5,26.4
1703401,Andijon shahri,Город Андижан,Andijan city,Aндижон шаҳри,0.0,0.0,0.0,0.0,0.0,1.1,0.9,1.1,1.9,0.0,1.6,1.0,2.5,1.3,4.2
1703408,Xonobod shahri,Город Ханабад,Khanabadcity,Хонобод шаҳри,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703202,Oltinko‘l tumani,Алтынкульский район,Altynkul  district,Олтинкўл тумани,0.0,0.8,0.0,0.0,0.5,0.0,0.2,0.8,0.6,1.1,0.3,0.8,0.4,1.0,1.9
1703203,Andijon tumani,Андижанский район,Andijan district,Aндижон тумани,0.0,0.0,0.7,0.0,0.3,0.7,0.5,0.4,0.2,1.6,0.0,0.6,0.3,0.5,1.4
1703206,Baliqchi tumani,Балыкчинский район,Balykchi district,Балиқчи тумани,0.0,0.3,0.5,0.4,0.0,0.2,0.0,0.2,0.5,0.2,0.0,1.0,1.8,0.4,1.6
1703209,Bo‘ston tumani,Бустонский район,Bustan district,Бўстон тумани,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.7,0.4,0.3
1703210,Buloqboshi tumani,Булакбашинский район,Bulakbashi district,Булоқбоши тумани,0.0,0.3,0.4,0.0,0.0,0.7,0.0,0.0,0.0,0.4,0.0,0.5,0.6,0.5,1.2
1703211,Jalaquduq tumani,Жалакудукский район,Jalаquduk district,Жалақудуқ тумани,0.0,0.3,0.4,0.0,0.5,0.6,1.5,0.2,0.5,1.0,0.6,0.3,0.4,1.5,1.7
1703214,Izboskan tumani,Избасканский район,Izbaskan district,Избоскан тумани,0.0,0.3,0.6,0.0,2.0,0.0,0.6,0.8,0.7,0.0,1.7,1.6,0.6,0.7,2.6
1703217,Ulug‘nor tumani,Улугноpский район,Ulugnor district,Улуғнор тумани,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.6,0.0,1.4,0.0,0.3
1703220,Qo‘rg‘ontepa tumani,Кургантепинский район,Kurgantepa district,Қўрғонтепа тумани,0.0,0.2,0.3,0.2,0.5,0.0,0.0,0.5,0.6,0.8,1.0,1.2,0.4,0.4,1.3
1703224,Asaka tumani,Асакинский район,Asaka district,Aсака тумани,0.0,0.7,0.0,0.0,0.5,0.0,0.4,0.3,0.6,1.7,0.9,0.4,1.1,1.0,3.6
1703227,Marxamat tumani,Мархаматский район,Markhamat district,Мархамат тумани,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,1.5,0.6,0.0,0.4,0.3,0.6,1.4
1703230,Shaxrixon tumani,Шахриханский район,Shakhrikhan district,Шахрихон тумани,0.0,0.5,1.9,0.0,0.0,0.4,0.0,0.0,0.9,0.9,0.2,3.7,1.5,1.0,1.5
1703232,Paxtaobod tumani,Пахтаабадский район,Pakhtaabad district,Пахтаобод тумани,0.0,0.4,0.8,0.2,0.0,0.0,0.0,0.2,0.3,0.0,1.5,1.0,0.6,0.5,1.1
1703236,Xo‘jaobod tumani,Ходжаабадский район,Khojaabad district,Хўжаобод тумани,0.0,0.3,0.0,0.4,0.2,0.3,0.0,0.0,0.7,0.9,1.1,0.4,0.8,0.7,2.3
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,0.0,3.1,4.1,7.7,4.6,6.0,10.7,11.1,7.2,9.5,3.9,10.6,15.4,5.5,12.9
1706401,Buxoro shahri,Город Бухара,Bukhara city,Бухоро шаҳри,0.0,0.0,0.0,0.7,0.6,0.0,1.5,1.5,1.5,2.4,0.8,1.3,0.0,1.614,1.6
