Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1700,O‘zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,Ўзбекистон Республикаси,336.8,437.7,610.6,607.4,718.6,780.2,859.9,813.6,896.7,911.8,893.1,996.4,1036.6,1129.7,1229.5
1735,Qoraqalpog‘iston Respublikasi,Республика Каракалпакстан,Republic of Karakalpakstan,Қорақалпоғистон Республикаси,8.8,12.2,11.3,25.1,23.3,23.2,22.4,31.8,34.9,37.6,48.5,47.5,59.6,75.9,84.6
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,36.3,36.8,40.8,38.9,39.0,40.8,39.5,39.2,125.8,100.9,118.9,118.0,126.1,138.7,153.8
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,17.2,18.5,19.8,21.1,22.0,23.1,25.7,27.7,84.4,83.1,86.4,90.6,100.5,119.2,127.9
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,15.6,13.3,17.3,15.7,17.6,20.6,28.5,19.2,38.3,37.6,36.6,41.0,46.6,39.9,46.9
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,9.4,12.8,15.6,29.3,36.4,45.4,54.8,44.5,48.3,48.9,61.4,73.8,79.6,80.8,79.1
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,6.9,8.4,10.6,12.2,12.3,14.2,11.1,19.4,30.1,26.8,19.9,22.5,24.5,26.8,35.5
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,10.9,11.7,19.3,23.2,22.2,21.3,36.7,28.3,65.6,55.2,89.5,91.9,94.2,102.3,89.1
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,37.6,58.3,79.9,109.5,172.9,136.6,136.9,144.3,67.9,103.9,64.6,109.8,80.0,81.1,106.5
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,30.3,80.3,175.5,77.9,102.8,213.6,217.8,165.3,85.1,96.2,83.4,92.6,100.7,112.7,118.8
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,18.0,18.8,25.1,26.1,29.6,29.9,34.9,30.7,34.2,30.9,20.9,30.6,27.8,28.3,20.9
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,50.8,63.3,89.5,121.1,136.0,104.4,93.8,106.4,125.6,130.0,115.4,122.5,131.6,151.4,178.7
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,90.7,98.2,100.0,100.5,97.7,100.1,119.5,116.5,107.9,110.4,86.7,93.7,99.8,105.2,114.2
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,4.3,5.1,5.9,6.8,6.8,7.0,38.3,40.3,48.5,50.2,60.8,61.8,65.5,67.4,73.5
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0
