id,file,n_rows,n_meta_cols,n_time,t_start,t_end,monthly,uzb,kaz,kgz,tjk,tkm,n_unique_entities,first_entity,error
2816,sdmx_data_2816.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
2821,sdmx_data_2821.csv,15,5,75,2023-M01,2026-M03,True,1,0,0,0,0,15,Republic of Uzbekistan,
2822,sdmx_data_2822.csv,15,5,39,2023-M01,2026-M03,True,1,0,0,0,0,15,Republic of Uzbekistan,
2826,sdmx_data_2826.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
2827,sdmx_data_2827.csv,15,5,39,2023-M01,2026-M03,True,1,0,0,0,0,15,Republic of Uzbekistan,
2828,sdmx_data_2828.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
2829,sdmx_data_2829.csv,15,5,39,2023-M01,2026-M03,True,1,0,0,0,0,15,Republic of Uzbekistan,
283,sdmx_data_283.csv,15,5,7,2018,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
2830,sdmx_data_2830.csv,15,5,11,2014,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
2831,sdmx_data_2831.csv,15,5,11,2014,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
2833,sdmx_data_2833.csv,1,5,9,2016,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
2834,sdmx_data_2834.csv,221,5,14,2012,2025,False,1,0,0,0,0,221,Republic of Uzbekistan,
2835,sdmx_data_2835.csv,15,5,15,2011,2025,False,1,0,0,0,0,15,Republic of Uzbekistan,
284,sdmx_data_284.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
285,sdmx_data_285.csv,15,5,7,2018,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
286,sdmx_data_286.csv,15,5,7,2018,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
287,sdmx_data_287.csv,221,5,16,2010,2025,False,1,0,0,0,0,221,Republic of Uzbekistan,
291,sdmx_data_291.csv,15,5,7,2018,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
292,sdmx_data_292.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
293,sdmx_data_293.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
294,sdmx_data_294.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
2943,sdmx_data_2943.csv,15,5,14,2022-Q4,2025-Q4,False,1,0,0,0,0,15,Republic of Uzbekistan,
2944,sdmx_data_2944.csv,15,5,14,2022-Q4,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
2945,sdmx_data_2945.csv,15,5,14,2022-Q4,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
2946,sdmx_data_2946.csv,15,5,14,2022-Q4,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
2947,sdmx_data_2947.csv,15,5,14,2022-Q4,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
2948,sdmx_data_2948.csv,15,5,14,2022-Q4,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
2949,sdmx_data_2949.csv,15,5,14,2022-Q4,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
2950,sdmx_data_2950.csv,15,5,14,2022-Q4,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
2951,sdmx_data_2951.csv,15,5,14,2022-Q4,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
2952,sdmx_data_2952.csv,15,5,14,2022-Q4,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
2958,sdmx_data_2958.csv,15,5,8,2017,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
2959,sdmx_data_2959.csv,16,5,10,2016,2025,False,0,0,0,0,0,16,Composite index,
2960,sdmx_data_2960.csv,16,5,10,2016,2025,False,0,0,0,0,0,16,Composite index,
2961,sdmx_data_2961.csv,4,5,16,2022-Q2,2026-Q1,False,0,0,0,0,0,4,"Agriculture, forestry and fisheries",
2962,sdmx_data_2962.csv,15,5,75,2020-M01,2026-M03,True,1,0,0,0,0,15,Republic of Uzbekistan,
298,sdmx_data_298.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
299,sdmx_data_299.csv,15,5,7,2018,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
3003,sdmx_data_3003.csv,1,5,26,2000,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
301,sdmx_data_301.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
304,sdmx_data_304.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
306,sdmx_data_306.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
307,sdmx_data_307.csv,221,5,16,2010,2025,False,1,0,0,0,0,221,Republic of Uzbekistan,
3075,sdmx_data_3075.csv,1,5,39,2023-M01,2026-M03,True,1,0,0,0,0,1,Republic of Uzbekistan,
3076,sdmx_data_3076.csv,1,5,39,2023-M01,2026-M03,True,1,0,0,0,0,1,Republic of Uzbekistan,
3078,sdmx_data_3078.csv,96,5,15,2010,2024,False,0,0,0,0,0,96,"Articles of clothing and clothing accessories, other than knitted or crocheted",
3079,sdmx_data_3079.csv,96,5,39,2023-M01,2026-M03,True,0,0,0,0,0,96,"Articles of clothing and clothing accessories, other than knitted or crocheted",
308,sdmx_data_308.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3080,sdmx_data_3080.csv,96,5,39,2023-M01,2026-M03,True,0,0,0,0,0,96,"Articles of clothing and clothing accessories, other than knitted or crocheted",
3082,sdmx_data_3082.csv,11,5,63,2021-M01,2026-M03,True,0,0,0,0,0,11,Machines and transport equipment,
3083,sdmx_data_3083.csv,76,5,15,2010,2024,False,0,0,0,0,0,76,"851762 Machines for the reception, conversion & transmission/regeneration of voice,images/other data, incl. switching & routing apparatus",
3086,sdmx_data_3086.csv,11,5,63,2021-M01,2026-M03,True,0,0,0,0,0,11,Machines and transport equipment,
3087,sdmx_data_3087.csv,96,5,15,2010,2024,False,0,0,0,0,0,96,"Articles of clothing and clothing accessories, other than knitted or crocheted",
3088,sdmx_data_3088.csv,96,5,39,2023-M01,2026-M03,True,0,0,0,0,0,96,"Articles of clothing and clothing accessories, other than knitted or crocheted",
3089,sdmx_data_3089.csv,96,5,39,2023-M01,2026-M03,True,0,0,0,0,0,96,"Articles of clothing and clothing accessories, other than knitted or crocheted",
309,sdmx_data_309.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
3090,sdmx_data_3090.csv,89,5,15,2010,2024,False,0,0,0,0,0,89,"851762 Machines for the reception, conversion & transmission/regeneration of voice,images/other data, incl. switching & routing apparatus",
3098,sdmx_data_3098.csv,1,5,8,2017,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3099,sdmx_data_3099.csv,1,5,8,2017,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
310,sdmx_data_310.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
3100,sdmx_data_3100.csv,1,5,8,2017,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3101,sdmx_data_3101.csv,1,5,8,2017,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3102,sdmx_data_3102.csv,1,5,8,2017,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3103,sdmx_data_3103.csv,1,5,8,2017,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
311,sdmx_data_311.csv,15,5,7,2018,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
312,sdmx_data_312.csv,15,5,7,2018,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
313,sdmx_data_313.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
314,sdmx_data_314.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
315,sdmx_data_315.csv,15,5,6,2019,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
316,sdmx_data_316.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
3165,sdmx_data_3165.csv,6,5,15,2010,2024,False,0,0,0,0,0,6,Europe,
3166,sdmx_data_3166.csv,6,5,15,2010,2024,False,0,0,0,0,0,6,Europe,
3167,sdmx_data_3167.csv,1,5,15,2010,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3168,sdmx_data_3168.csv,1,5,15,2010,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3169,sdmx_data_3169.csv,1,5,15,2010,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
317,sdmx_data_317.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3170,sdmx_data_3170.csv,1,5,15,2010,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3171,sdmx_data_3171.csv,1,5,15,2010,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3172,sdmx_data_3172.csv,1,5,15,2010,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3176,sdmx_data_3176.csv,15,5,10,2015,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
3177,sdmx_data_3177.csv,1,5,10,2015,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3178,sdmx_data_3178.csv,1,5,10,2015,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3179,sdmx_data_3179.csv,1,5,10,2015,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
318,sdmx_data_318.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3180,sdmx_data_3180.csv,1,5,10,2015,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
320,sdmx_data_320.csv,15,5,7,2018,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
321,sdmx_data_321.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
3215,sdmx_data_3215.csv,15,5,27,2024-M01,2026-M03,True,1,0,0,0,0,15,Republic of Uzbekistan,
3216,sdmx_data_3216.csv,15,5,27,2024-M01,2026-M03,True,1,0,0,0,0,15,Republic of Uzbekistan,
3217,sdmx_data_3217.csv,14,5,27,2024-M01,2026-M03,True,0,0,0,0,0,14,Trade,
3218,sdmx_data_3218.csv,14,5,27,2024-M01,2026-M03,True,0,0,0,0,0,14,Trade,
322,sdmx_data_322.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
323,sdmx_data_323.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
324,sdmx_data_324.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
3247,sdmx_data_3247.csv,15,5,27,2024-M01,2026-M03,True,1,0,0,0,0,15,Republic of Uzbekistan,
3248,sdmx_data_3248.csv,15,5,27,2024-M01,2026-M03,True,1,0,0,0,0,15,Republic of Uzbekistan,
3249,sdmx_data_3249.csv,15,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
325,sdmx_data_325.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3250,sdmx_data_3250.csv,15,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
3253,sdmx_data_3253.csv,27,5,11,2016,2026,False,0,0,0,0,0,27,Book publishing,
326,sdmx_data_326.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
3263,sdmx_data_3263.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3264,sdmx_data_3264.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3265,sdmx_data_3265.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3266,sdmx_data_3266.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3267,sdmx_data_3267.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3268,sdmx_data_3268.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3269,sdmx_data_3269.csv,15,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
327,sdmx_data_327.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3270,sdmx_data_3270.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3271,sdmx_data_3271.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3272,sdmx_data_3272.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3273,sdmx_data_3273.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3274,sdmx_data_3274.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3275,sdmx_data_3275.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3276,sdmx_data_3276.csv,1,5,8,2024-Q1,2025-Q4,False,1,0,0,0,0,1,Republic of Uzbekistan,
3277,sdmx_data_3277.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3278,sdmx_data_3278.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3279,sdmx_data_3279.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
328,sdmx_data_328.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
3280,sdmx_data_3280.csv,15,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
3281,sdmx_data_3281.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3282,sdmx_data_3282.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3283,sdmx_data_3283.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
3284,sdmx_data_3284.csv,1,5,9,2024-Q1,2026-Q1,False,1,0,0,0,0,1,Republic of Uzbekistan,
329,sdmx_data_329.csv,15,5,16,2010,2025,False,1,0,0,0,0,15,Republic of Uzbekistan,
330,sdmx_data_330.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
331,sdmx_data_331.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
332,sdmx_data_332.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
333,sdmx_data_333.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
334,sdmx_data_334.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
335,sdmx_data_335.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
336,sdmx_data_336.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
337,sdmx_data_337.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
3377,sdmx_data_3377.csv,21,5,13,2013,2025,False,0,0,0,0,0,21,"Agriculture, forestry and fisheries",
338,sdmx_data_338.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
339,sdmx_data_339.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
340,sdmx_data_340.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
341,sdmx_data_341.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
342,sdmx_data_342.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
343,sdmx_data_343.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
3438,sdmx_data_3438.csv,1,5,4,2021,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
344,sdmx_data_344.csv,15,5,8,2017,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
345,sdmx_data_345.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
346,sdmx_data_346.csv,15,5,8,2017,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
347,sdmx_data_347.csv,15,5,8,2017,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
349,sdmx_data_349.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
3495,sdmx_data_3495.csv,15,5,5,2021,2025,False,1,0,0,0,0,15,Republic of Uzbekistan,
350,sdmx_data_350.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
352,sdmx_data_352.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
354,sdmx_data_354.csv,15,5,8,2017,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
355,sdmx_data_355.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
357,sdmx_data_357.csv,15,5,17,2010,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
359,sdmx_data_359.csv,15,5,8,2017,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
360,sdmx_data_360.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
363,sdmx_data_363.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
365,sdmx_data_365.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
366,sdmx_data_366.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
369,sdmx_data_369.csv,15,5,8,2017,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
370,sdmx_data_370.csv,15,5,8,2017,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
372,sdmx_data_372.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
373,sdmx_data_373.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
374,sdmx_data_374.csv,15,5,17,2010,2026-Q1*,False,1,0,0,0,0,15,Republic of Uzbekistan,
375,sdmx_data_375.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
376,sdmx_data_376.csv,1,5,15,2010,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
377,sdmx_data_377.csv,15,5,8,2017,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
3771,sdmx_data_3771.csv,42,5,160,2013-M01,2026-M04,True,0,0,0,0,0,42,Rice,
3772,sdmx_data_3772.csv,42,5,160,2013-M01,2026-M04,True,0,0,0,0,0,42,Rice,
3773,sdmx_data_3773.csv,42,5,160,2013-M01,2026-M04,True,0,0,0,0,0,42,Rice,
3774,sdmx_data_3774.csv,42,5,160,2013-M01,2026-M04,True,0,0,0,0,0,42,Rice,
3775,sdmx_data_3775.csv,42,5,160,2013-M01,2026-M04,True,0,0,0,0,0,42,Rice,
3776,sdmx_data_3776.csv,42,5,160,2013-M01,2026-M04,True,0,0,0,0,0,42,Rice,
3777,sdmx_data_3777.csv,42,5,160,2013-M01,2026-M04,True,0,0,0,0,0,42,Rice,
3778,sdmx_data_3778.csv,42,5,160,2013-M01,2026-M04,True,0,0,0,0,0,42,Rice,
3779,sdmx_data_3779.csv,41,5,160,2013-M01,2026-M04,True,0,0,0,0,0,41,Rice,
3780,sdmx_data_3780.csv,41,5,160,2013-M01,2026-M04,True,0,0,0,0,0,41,Rice,
3781,sdmx_data_3781.csv,42,5,160,2013-M01,2026-M04,True,0,0,0,0,0,42,Rice,
3782,sdmx_data_3782.csv,42,5,160,2013-M01,2026-M04,True,0,0,0,0,0,42,Rice,
3783,sdmx_data_3783.csv,42,5,160,2013-M01,2026-M04,True,0,0,0,0,0,42,Rice,
3784,sdmx_data_3784.csv,41,5,160,2013-M01,2026-M04,True,0,0,0,0,0,41,Rice,
379,sdmx_data_379.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
380,sdmx_data_380.csv,1,5,15,2010,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
382,sdmx_data_382.csv,15,5,8,2017,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
383,sdmx_data_383.csv,15,5,8,2017,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
385,sdmx_data_385.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
386,sdmx_data_386.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
390,sdmx_data_390.csv,15,5,8,2017,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
394,sdmx_data_394.csv,15,5,8,2017,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
395,sdmx_data_395.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
398,sdmx_data_398.csv,15,5,8,2017,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
399,sdmx_data_399.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
400,sdmx_data_400.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
401,sdmx_data_401.csv,15,5,8,2017,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
402,sdmx_data_402.csv,15,5,17,2010,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
403,sdmx_data_403.csv,15,5,16,2010,2025,False,1,0,0,0,0,15,Republic of Uzbekistan,
404,sdmx_data_404.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
405,sdmx_data_405.csv,15,5,8,2017,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
406,sdmx_data_406.csv,221,5,15,2010,2024,False,1,0,0,0,0,221,Republic of Uzbekistan,
407,sdmx_data_407.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
408,sdmx_data_408.csv,1,5,25,2000,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
409,sdmx_data_409.csv,15,5,8,2017,2023,False,1,0,0,0,0,15,Republic of Uzbekistan,
410,sdmx_data_410.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
412,sdmx_data_412.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
413,sdmx_data_413.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
415,sdmx_data_415.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
417,sdmx_data_417.csv,15,5,10,2015,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
420,sdmx_data_420.csv,15,5,17,2010,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
422,sdmx_data_422.csv,15,5,13,2012,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
425,sdmx_data_425.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
430,sdmx_data_430.csv,15,5,17,2010,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
432,sdmx_data_432.csv,16,5,6,2019,2024,False,0,0,0,0,0,16,Residential buildings,
433,sdmx_data_433.csv,15,5,17,2010,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
434,sdmx_data_434.csv,15,5,16,2010,2025,False,1,0,0,0,0,15,Republic of Uzbekistan,
435,sdmx_data_435.csv,15,5,17,2010,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
440,sdmx_data_440.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
443,sdmx_data_443.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
444,sdmx_data_444.csv,15,5,15,2010,2024,False,1,0,0,0,0,15,Republic of Uzbekistan,
446,sdmx_data_446.csv,1,5,10,2015,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
449,sdmx_data_449.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
4500,sdmx_data_4500.csv,36,5,16,2025-М01,2026-М04,False,0,0,0,0,0,36,COMPOSITE INDEX,
4501,sdmx_data_4501.csv,36,5,16,2025-М01,2026-M04,False,0,0,0,0,0,36,COMPOSITE INDEX,
4502,sdmx_data_4502.csv,36,5,16,2025-М01,2026-M04,False,0,0,0,0,0,36,COMPOSITE INDEX,
4503,sdmx_data_4503.csv,36,5,16,2025-М01,2026-M04,False,0,0,0,0,0,36,COMPOSITE INDEX,
4504,sdmx_data_4504.csv,36,5,16,2025-М01,2026-M04,False,0,0,0,0,0,36,COMPOSITE INDEX,
4505,sdmx_data_4505.csv,36,5,16,2025-М01,2026-M04,False,0,0,0,0,0,36,COMPOSITE INDEX,
4506,sdmx_data_4506.csv,36,5,16,2025-М01,2026-M04,False,0,0,0,0,0,36,COMPOSITE INDEX,
4507,sdmx_data_4507.csv,36,5,16,2025-М01,2026-M04,False,0,0,0,0,0,36,COMPOSITE INDEX,
4508,sdmx_data_4508.csv,36,5,16,2025-М01,2026-M04,False,0,0,0,0,0,36,COMPOSITE INDEX,
4509,sdmx_data_4509.csv,36,5,16,2025-М01,2026-M04,False,0,0,0,0,0,36,COMPOSITE INDEX,
4510,sdmx_data_4510.csv,36,5,16,2025-М01,2026-M04,False,0,0,0,0,0,36,COMPOSITE INDEX,
4511,sdmx_data_4511.csv,36,5,16,2025-М01,2026-M04,False,0,0,0,0,0,36,COMPOSITE INDEX,
4512,sdmx_data_4512.csv,36,5,16,2025-М01,2026-M04,False,0,0,0,0,0,36,COMPOSITE INDEX,
4513,sdmx_data_4513.csv,36,5,16,2025-М01,2026-M04,False,0,0,0,0,0,36,COMPOSITE INDEX,
4514,sdmx_data_4514.csv,36,5,16,2025-М01,2026-M04,False,0,0,0,0,0,36,COMPOSITE INDEX,
454,sdmx_data_454.csv,15,5,17,2010,2026-Q1,False,1,0,0,0,0,15,Republic of Uzbekistan,
456,sdmx_data_456.csv,15,5,17,2010,2026-Q1*,False,1,0,0,0,0,15,Republic of Uzbekistan,
457,sdmx_data_457.csv,1,5,16,2010,2025,False,1,0,0,0,0,1,Republic of Uzbekistan,
458,sdmx_data_458.csv,1,5,11,2015,2024,False,1,0,0,0,0,1,Republic of Uzbekistan,
4585,sdmx_data_4585.csv,540,5,28,2024-М01,2026-М04,False,0,0,0,0,0,535,COMPOSITE INDEX,
4586,sdmx_data_4586.csv,540,5,28,2024-М01,2026-М04,False,0,0,0,0,0,535,COMPOSITE INDEX,
4587,sdmx_data_4587.csv,540,5,28,2024-М01,2026-М04,False,0,0,0,0,0,535,COMPOSITE INDEX,
4588,sdmx_data_4588.csv,540,5,28,2024-М01,2026-М04,False,0,0,0,0,0,535,COMPOSITE INDEX,
4589,sdmx_data_4589.csv,540,5,28,2024-М01,2026-М04,False,0,0,0,0,0,535,COMPOSITE INDEX,
4590,sdmx_data_4590.csv,540,5,28,2024-М01,2026-М04,False,0,0,0,0,0,535,COMPOSITE INDEX,
4591,sdmx_data_4591.csv,540,5,28,2024-М01,2026-М04,False,0,0,0,0,0,535,COMPOSITE INDEX,
