iso_code,country,year,electricity_demand,electricity_generation,electricity_demand_per_capita,fossil_electricity,renewables_electricity,low_carbon_electricity,coal_electricity,gas_electricity,hydro_electricity,solar_electricity,wind_electricity,primary_energy_consumption,energy_per_capita,gas_consumption,coal_consumption,oil_consumption,gdp_const2015_usd,gdp_pc_const2015_usd,industry_va_const2015_usd,mfg_va_const2015_usd,services_va_const2015_usd,agri_va_const2015_usd,population_total,urban_pop_pct,td_losses_pct
UZB,Uzbekistan,1982,,,,,,,,,,,,,,,,,,,,,,,16462736.0,41.1765747070312,
UZB,Uzbekistan,1983,,,,,,,,,,,,,,,,,,,,,,,16908400.0,41.192699432373,
UZB,Uzbekistan,1984,,,,,,,,,,,,,,,,,,,,,,,17378846.0,40.9839630126953,
UZB,Uzbekistan,1985,,47.939,,,5.431,5.431,,,5.431,0.0,0.0,466.061,26072.84,311.379,17.305,121.316,,,,,,,17875339.0,40.627758026123,
UZB,Uzbekistan,1986,,52.171,,,4.618,4.618,,,4.618,0.0,0.0,457.333,24860.992,300.173,19.591,123.913,,,,,,,18395621.0,40.541561126709,
UZB,Uzbekistan,1987,,54.755,,,6.771,6.771,,,6.771,0.0,0.0,476.599,25176.807,314.294,16.326,125.959,28089418035.343,1483.85177843204,7849295478.55387,,11419752027.3812,8473761935.66688,18930070.0,40.6414642333984,
UZB,Uzbekistan,1988,,50.59,,,7.164,7.164,,,7.164,0.0,0.0,479.795,24654.627,309.874,17.958,130.779,30656392613.1159,1575.30319486655,7849295478.55387,,11764259903.356,9305908504.37982,19460630.0,40.8027572631836,
UZB,Uzbekistan,1989,,55.874,,,5.502,5.502,,,5.502,0.0,0.0,496.505,24853.578,327.534,20.244,132.457,31604071830.3343,1582.00842582932,8464969767.26652,,11724461159.8814,8984258879.86012,19977183.0,40.6152409047433,
UZB,Uzbekistan,1990,,56.325,,,6.648,6.648,,,6.648,0.0,0.0,519.68,25393.666,348.639,21.223,130.16,32109736981.4644,1569.01079980159,8599579556.04665,,10744417095.1277,9506939522.43183,20464956.0,40.7715937023416,9.38837106080781
UZB,Uzbekistan,1991,,54.165,,,6.031,6.031,,,6.031,0.0,0.0,512.175,24432.426,351.374,19.421,123.546,31951757073.8577,1524.20427668953,8947505408.53719,,10081519270.6225,9717717495.3118,20962910.0,41.0845226123885,9.36398043016708
UZB,Uzbekistan,1992,,50.911,,,6.281,6.281,,,6.281,0.0,0.0,485.564,22600.035,353.134,15.281,98.576,28373160282.4433,1320.59769274614,7252916927.78791,,9536397777.80725,9089038682.44152,21485090.0,41.5298766018746,9.36929150871128
UZB,Uzbekistan,1993,,49.149,,,7.358,7.358,,,7.358,0.0,0.0,506.128,23018.412,384.915,12.43,87.025,27720577594.7016,1260.7164965865,6796164105.54122,,9342671231.89731,9225374260.91092,21987955.0,42.0894314135234,9.07037783067814
UZB,Uzbekistan,1994,,47.8,,,7.156,7.156,,,7.156,0.0,0.0,500.608,22285.578,391.095,12.554,75.798,26279107561.6989,1169.86899033178,6048022788.53381,,9050857564.94451,8911711535.32608,22463291.0,42.7449627900584,9.07112970711297
UZB,Uzbekistan,1995,,47.453,,,6.188,6.188,,,6.188,0.0,0.0,506.948,22120.496,400.815,10.374,77.462,26042595592.2084,1136.35843596848,5736452868.87809,,9004770784.40886,9089945766.78312,22917589.0,43.4782464742032,8.73074410469306
UZB,Uzbekistan,1996,,45.419,,,6.525,6.525,,,6.525,0.0,0.0,522.136,22359.395,417.34,9.692,75.81,26485319718.0734,1134.17871135102,5819587178.45287,,9435948876.51181,8571818858.70832,23351981.0,44.2710582086815,8.9411920121535
UZB,Uzbekistan,1997,,46.054,,,5.777,5.777,,,5.777,0.0,0.0,518.003,21802.441,409.351,9.629,81.941,27862556342.5032,1172.71784381569,5974277914.19114,,9937762384.73545,9068984352.05087,23758960.0,45.1051737362168,8.70282711599427
UZB,Uzbekistan,1998,,45.9,,,5.758,5.758,,,5.758,0.0,0.0,518.166,21469.545,410.987,9.655,80.497,29060646265.527,1204.09081234616,6112616140.97632,,10483645571.609,9440812711.14647,24134929.0,45.9623687995325,9.03885925764668
UZB,Uzbekistan,1999,,45.372,,,5.692,5.692,,,5.692,0.0,0.0,581.169,23744.443,476.245,9.652,78.441,30310254055.466,1238.36591553108,6241177021.93848,,10992578222.2906,9960057410.59551,24476008.0,46.8244191413524,9.24158603513257
UZB,Uzbekistan,2000,48.14,46.86,1942.143,43.33,3.53,3.53,1.91,36.71,3.53,0.0,0.0,594.814,23996.973,486.736,11.004,79.69,31472652298.5356,1269.72137546219,6352141203.26481,,11588569839.8108,10274695622.9425,24787054.0,47.6731005044,9.2505654901626
UZB,Uzbekistan,2001,48.45,47.96,1931.026,43.6,4.36,4.36,1.96,36.89,4.36,0.0,0.0,596.154,23760.346,490.586,9.224,78.667,32783122633.228,1306.60633175114,6536077694.41588,,12181182758.7394,10699856984.5382,25090283.0,48.4901886313987,15.3443566379616
UZB,Uzbekistan,2002,49.32,49.4,1941.733,43.38,6.02,6.02,2.02,36.71,6.02,0.0,0.0,611.154,24061.184,505.216,9.823,78.059,34085756140.1454,1341.95995981671,6758304736.23826,,12582477087.7504,11341605186.4381,25399980.0,49.2574592650723,16.4159766787457
UZB,Uzbekistan,2003,48.73,48.74,1895.278,40.57,8.17,8.17,1.99,34.4,8.17,0.0,0.0,553.156,21514.145,455.455,7.662,69.289,35528479187.7393,1381.8257280882,6973014055.50478,,12986334590.0435,12113312121.0449,25711259.0,49.9566881481443,17.6254564851668
UZB,Uzbekistan,2004,49.45,49.7,1899.779,43.6,6.1,6.1,2.03,37.67,6.1,0.0,0.0,555.847,21354.619,460.171,10.354,66.61,38174995817.5933,1466.6134889113,7383282020.15368,,13941091104.0025,13122875173.0701,26029350.0,50.5696510233382,18.3202881345701
UZB,Uzbekistan,2005,47.39,47.67,1798.006,38.74,8.93,8.93,1.95,33.63,8.93,0.0,0.0,561.662,21309.803,469.219,9.831,62.924,40828160773.8708,1549.04577531643,7776139095.96012,,14995018195.4826,13890931806.1344,26356975.0,51.0781236333777,16.8928983530893
UZB,Uzbekistan,2006,48.9,49.32,1831.526,44.67,4.65,4.65,2.02,39.76,4.65,0.0,0.0,524.789,19655.74,433.029,10.694,64.422,43870437889.2749,1643.14645619601,8388751597.46893,,16162503792.5796,14878580588.4587,26699043.0,51.4638817209862,13.4182650436473
UZB,Uzbekistan,2007,50.01,49.02,1847.022,44.35,4.67,4.67,2.0,40.3,4.67,0.0,0.0,557.525,20591.121,468.353,9.21,61.704,48026286798.048,1773.75803693248,9092932537.77933,,18183181588.0243,15839081545.3149,27076008.0,51.7087010288873,13.3827100038767
UZB,Uzbekistan,2008,50.32,50.22,1830.166,45.73,4.49,4.49,2.05,42.2,4.49,0.0,0.0,523.316,19033.287,441.306,11.631,58.054,52362657563.9371,1904.45855506712,9685244221.96,,20426623710.0736,16586190311.4804,27494774.0,51.7943572998047,14.7337608028994
UZB,Uzbekistan,2009,50.05,50.1,1791.381,43.62,6.48,6.48,2.05,40.53,6.48,0.0,0.0,524.191,18761.748,440.729,11.073,54.283,56578340212.8329,2025.04298646098,10643025491.9607,,21811252757.4505,17551986684.7464,27939328.0,51.6105041503906,15.3044727860607
UZB,Uzbekistan,2010,50.8,51.97,1789.646,43.78,8.19,8.19,2.12,40.9,8.19,0.0,0.0,525.662,18518.672,440.44,9.231,53.253,60876691748.3487,2144.6400056546,13417593844.3062,7474485237.7209,23067551756.8253,18546095504.0699,28385506.0,51.3321647644043,17.2833092833093
UZB,Uzbekistan,2011,52.07,52.8,1806.531,47.1,5.7,5.7,2.15,44.4,5.7,0.0,0.0,549.961,19080.512,473.564,9.882,50.732,65457747965.3909,2271.00936223002,14115486808.3335,8082285330.30415,25380041425.2143,19673440788.7354,28823196.0,51.3395500183105,16.6900234830695
UZB,Uzbekistan,2012,52.33,53.0,1788.332,46.35,6.65,6.65,2.16,43.8,6.65,0.0,0.0,543.457,18572.168,462.385,13.372,50.275,70106848438.9456,2395.84036755728,15192810403.6658,8588431120.56065,27349339653.5622,21043296886.2591,29261903.0,51.3359680175781,16.3377626990859
UZB,Uzbekistan,2013,53.73,54.61,1807.626,48.91,5.7,5.7,2.23,46.4,5.7,0.0,0.0,545.587,18355.062,461.519,19.969,47.01,75222229947.9017,2530.68447898703,16687288789.7663,9658900639.13061,29201169518.8629,22398348107.9657,29724065.0,51.1276969909668,16.7739575713241
UZB,Uzbekistan,2014,54.97,55.75,1818.814,49.68,6.07,6.07,2.3,47.18,6.07,0.0,0.0,566.169,18733.039,485.485,18.376,45.551,80392884506.0999,2659.99075095273,17925553344.5919,10427457403.5118,31362860681.4072,23738588344.6761,30222994.0,50.8868713378906,16.4912217778814
UZB,Uzbekistan,2015,56.12,57.41,1825.079,50.59,6.82,6.82,1.94,48.5,6.82,0.0,0.0,540.155,17566.381,463.444,14.785,45.713,86196264755.3105,2803.19018021751,19411796035.2944,11041283755.8004,33751908600.333,25187167939.3756,30749346.0,50.6597328186035,15.707517592141
UZB,Uzbekistan,2016,57.21,58.71,1828.697,51.85,6.86,6.86,1.99,49.71,6.86,0.0,0.0,520.732,16645.014,433.269,17.465,51.622,91309557164.505,2918.67725852903,20548407802.5926,11778835169.7741,35729284777.6801,26740729491.292,31284568.0,50.6572189331055,15.5014731679071
UZB,Uzbekistan,2017,60.2,60.84,1891.941,52.9,7.94,7.94,2.09,50.65,7.93,0.01,0.0,537.744,16899.996,447.821,16.492,52.311,95322862968.5109,2995.76761437743,21656145121.6399,12275474864.2026,37858760524.8583,27048713572.3715,31819178.0,50.6787376403809,16.1624465636304
UZB,Uzbekistan,2018,62.76,63.15,1938.623,57.24,5.91,5.91,2.35,54.43,5.9,0.01,0.0,539.008,16649.682,443.976,23.624,55.787,100622047495.601,3108.1618786112,24024389016.4664,13181063951.8771,39949374965.0678,27120696484.0957,32373490.0,50.5814971923828,7.67298397354363
UZB,Uzbekistan,2019,64.87,63.56,1967.863,57.09,6.47,6.47,3.82,52.56,6.46,0.01,0.0,543.371,16483.426,445.982,20.913,59.384,107444145839.577,3259.36964632494,26267862214.8397,14060996338.2363,43033898867.8311,27954843423.3879,32964701.0,50.5920104980469,7.40268530323779
UZB,Uzbekistan,2020,69.05,66.53,2055.893,61.52,5.01,5.01,5.2,55.84,5.0,0.01,0.0,539.818,16072.522,436.257,28.659,61.754,109123866128.148,3249.05191094018,27180692967.7487,15193095459.7562,42701792695.5403,28752686259.3648,33586372.0,50.7670402526855,15.0
UZB,Uzbekistan,2021,75.03,71.44,2191.06,66.42,5.02,5.02,4.96,60.06,4.97,0.05,0.0,575.917,16818.205,474.28,25.811,62.585,117891622986.822,3442.7248445034,29389206521.078,16486034593.5972,47359856556.8084,29889721845.544,34243696.0,50.9269905090332,3.35187702310721
UZB,Uzbekistan,2022,77.4,75.07,2215.292,68.15,6.92,6.92,5.64,61.03,6.48,0.44,0.0,592.522,16958.777,482.249,29.677,65.608,124966702851.263,3576.71552716054,31025933436.317,17334192642.5901,51650773748.1772,30968022099.0795,34938955.0,50.9847412109375,4.54967752359666
UZB,Uzbekistan,2023,79.73,76.8,2236.321,69.2,7.6,7.6,5.7,62.0,6.6,0.45,0.55,600.413,16840.781,469.264,45.164,66.173,132828878427.532,3725.67414578619,33090749501.3792,18609155324.3543,55295157613.2613,32224266819.5325,35652307.0,50.9964841114568,4.92546550425143
UZB,Uzbekistan,2024,84.43,81.5,2321.938,68.5,13.0,13.0,5.7,61.3,8.2,2.9,1.9,695.576,19129.268,545.955,49.289,66.607,141462755525.291,3890.41593075015,35486626593.0503,20049196585.9471,59546865800.7854,33227794912.0542,36361859.0,50.9986686706543,
UZB,Uzbekistan,2025,89.63,86.7,2418.939,69.9,16.8,16.8,5.7,62.7,6.3,6.5,4.0,,,,,,,,,,,,,,
